language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I3,s1980147,-,-,+,+,+,+,-,-,-,+,+,-,+,+,-,+,+,+,+,-,-,+,+
I3,s1713899,-,-,+,+,-,+,-,-,-,+,-,-,+,+,-,+,+,+,-,+,-,+,+
I3,s1713831,-,-,+,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,-,-,+,+,+
I3,s1599143,-,-,+,+,-,-,-,-,+,+,-,-,+,+,-,+,-,+,-,-,+,+,+
I3,s1975911,-,-,+,+,+,+,-,-,-,+,-,-,+,+,-,-,+,+,-,-,+,+,+
I3,s1582823,-,-,+,+,-,-,-,-,-,+,-,-,+,+,-,+,+,+,-,-,+,+,+
I3,s554543,-,-,-,+,-,-,-,-,+,+,+,-,+,+,-,-,-,+,-,+,+,+,+
I3,s1058343,-,-,+,-,-,-,-,-,-,+,-,-,+,+,-,-,-,+,-,-,+,+,+
I3,s1713895,-,-,+,+,-,+,-,-,-,+,-,-,+,+,-,+,+,+,-,-,+,+,+
I4,s977729,-,-,-,+,+,+,-,+,+,+,-,+,-,+,+,-,+,-,-,-,-,-,+
I4,s6482373,+,+,-,-,-,+,-,+,+,+,-,+,-,-,+,+,+,-,-,-,+,-,+
I4,s978645,-,-,-,+,+,+,-,+,+,+,-,+,+,+,-,+,+,-,+,-,+,-,+
I4,s7010499,+,+,-,+,-,+,-,+,+,+,+,+,-,-,-,+,+,-,-,-,-,+,+
I4,s1239744,-,-,+,-,-,+,-,+,+,+,-,+,-,+,-,+,+,-,-,-,-,-,-
I4,s7235169,+,+,-,+,+,+,-,-,+,+,-,-,+,+,-,-,+,+,-,-,-,-,+
I4,s4384706,+,-,-,-,-,+,-,+,+,+,-,-,+,+,+,+,+,-,-,-,-,+,-
I4,s7105345,+,+,-,+,+,-,-,-,+,+,-,+,-,+,+,-,+,-,-,-,-,-,+
I4,s4713346,+,-,-,-,+,+,+,+,+,+,-,+,-,+,+,+,-,-,-,-,-,+,-
I4,s6221761,+,-,+,+,+,+,-,+,+,+,-,+,+,+,+,+,+,-,-,-,-,-,+
I4,s2288208,-,+,-,-,-,+,-,+,+,+,-,+,-,+,-,-,+,-,+,-,-,-,-
I4,s158694,-,-,-,-,-,+,-,-,+,+,-,+,-,+,+,+,+,+,-,-,+,+,-
I4,s5172162,+,-,-,+,+,+,-,+,+,+,-,+,-,+,+,+,+,-,-,-,-,+,-
I4,s456640,-,-,-,-,+,+,-,+,+,+,+,-,+,+,+,+,+,-,-,-,-,-,-
I4,s5033932,+,-,-,+,+,-,-,+,+,-,-,+,+,+,+,+,+,-,-,+,+,-,-
I5,s783835,-,-,-,+,-,+,+,+,+,+,+,-,+,-,+,+,+,-,+,+,-,+,+
I5,s717311,-,-,-,+,-,+,-,+,+,+,+,-,-,-,+,+,+,+,+,+,+,+,+
I5,s1041659,-,-,-,+,+,+,+,+,+,+,-,-,+,-,-,+,+,+,+,+,-,+,+
I5,s2553307,-,+,-,-,+,+,-,+,+,+,+,-,+,-,+,+,+,-,+,+,-,+,+
I5,s982363,-,-,-,+,+,+,-,+,+,+,+,+,+,-,+,-,+,-,+,+,-,+,+
I5,s457115,-,-,-,-,+,+,-,+,+,+,+,+,-,-,+,+,-,-,+,+,-,+,+
I5,s2814427,-,+,-,+,-,+,-,+,+,+,+,-,-,-,+,+,+,-,+,+,-,+,+
I5,s972255,-,-,-,+,+,+,-,+,+,-,+,-,+,-,+,+,+,-,+,+,+,+,+
I5,s189915,-,-,-,-,-,+,-,+,+,+,-,-,+,-,+,+,+,-,+,+,-,+,+
I5,s7859675,+,+,+,-,+,+,+,+,+,+,-,+,+,-,+,+,+,-,+,+,-,+,+
I5,s714202,-,-,-,+,-,+,-,+,+,+,-,-,+,-,+,+,+,-,+,+,-,+,-
I5,s914875,-,-,-,+,+,-,+,+,+,+,+,-,+,-,+,+,-,+,+,+,-,+,+
I5,s2291195,-,+,-,-,-,+,-,+,+,+,+,-,+,-,+,+,+,+,+,+,-,+,+
I5,s2817467,-,+,-,+,-,+,-,+,+,+,+,+,+,-,+,+,-,+,+,+,-,+,+
I5,s2291163,-,+,-,-,-,+,-,+,+,+,+,-,+,-,+,+,+,-,+,+,-,+,+
I6,s2791436,-,+,-,+,-,+,-,+,-,-,+,+,-,-,-,-,-,-,-,+,+,-,-
I6,s7504461,+,+,+,-,-,+,-,+,-,-,-,-,-,+,-,-,+,-,-,+,+,-,+
I6,s2263164,-,+,-,-,-,+,-,+,-,-,-,+,-,-,-,-,+,+,+,+,+,-,-
I6,s7510349,+,+,+,-,-,+,-,+,-,-,+,+,-,-,+,-,+,-,-,+,+,-,+
I6,s6457564,+,+,-,-,-,+,-,+,-,-,-,+,-,-,-,+,+,-,+,+,+,-,-
I6,s2279436,-,+,-,-,-,+,-,+,+,-,-,+,-,-,-,-,-,-,-,+,+,-,-
I6,s6457372,+,+,-,-,-,+,-,+,-,-,-,+,-,-,-,-,-,-,+,+,+,-,-
I6,s2261085,-,+,-,-,-,+,-,+,-,-,-,-,-,-,-,-,+,-,+,+,+,-,+
I6,s6981741,+,+,-,+,-,+,-,+,-,-,-,+,-,-,-,-,+,+,-,+,+,-,+
I6,s6981740,+,+,-,+,-,+,-,+,-,-,-,+,-,-,-,-,+,+,-,+,+,-,-
I6,s6457885,+,+,-,-,-,+,-,+,-,-,-,+,-,+,-,-,-,-,+,+,+,-,+
I6,s4885517,+,-,-,+,-,+,-,+,-,-,-,+,+,-,-,-,-,-,-,+,+,-,+
I6,s6455388,+,+,-,-,-,+,-,+,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-
I6,s2263117,-,+,-,-,-,+,-,+,-,-,-,+,-,-,-,-,+,-,-,+,+,-,+
I6,s6457437,+,+,-,-,-,+,-,+,-,-,-,+,-,-,-,-,+,-,+,+,+,-,+
I7,s7948122,+,+,+,+,-,-,+,-,+,-,-,-,+,+,+,-,+,-,+,+,-,+,-
I7,s7423967,+,+,+,-,-,-,+,-,+,-,-,-,+,+,+,+,+,-,+,+,+,+,+
I7,s5355386,+,-,+,-,-,-,+,+,-,+,+,-,+,+,+,-,+,+,+,+,-,+,-
I7,s7406874,+,+,+,-,-,-,+,-,-,-,-,-,+,-,+,-,-,-,+,+,-,+,-
I7,s5309791,+,-,+,-,-,-,+,-,-,-,-,-,+,-,+,-,+,-,+,+,+,+,+
I7,s7947614,+,+,+,+,-,-,+,-,+,-,-,-,+,-,+,-,+,-,+,+,+,+,-
I7,s7411034,+,+,+,-,-,-,+,-,-,-,+,-,+,-,+,-,+,-,+,+,-,+,-
I7,s7411551,+,+,+,-,-,-,+,-,-,-,+,-,+,+,+,-,+,-,+,+,+,+,+
I7,s7984415,+,+,+,+,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+,+,+,+
I7,s8087423,+,+,+,+,-,+,+,-,+,+,-,-,+,+,+,-,+,+,+,+,+,+,+
I7,s7413599,+,+,+,-,-,-,+,-,-,-,+,+,+,+,+,-,+,-,+,+,+,+,+
I7,s5875578,+,-,+,+,-,-,+,+,-,+,-,-,+,+,+,-,+,+,+,+,-,+,-
I7,s1115934,-,-,+,-,-,-,+,-,-,-,-,-,+,+,+,-,-,-,+,+,+,+,-
I7,s7550779,+,+,+,-,-,+,+,-,-,+,+,-,+,+,+,-,-,+,+,+,-,+,+
I7,s5838622,+,-,+,+,-,-,+,-,-,-,+,-,+,+,+,-,-,-,+,+,+,+,-
I8,s2824991,-,+,-,+,-,+,+,-,-,-,+,+,-,+,+,-,-,-,+,+,+,+,+
I8,s6251071,+,-,+,+,+,+,+,-,+,+,-,-,-,+,-,-,-,+,+,+,+,+,+
I8,s2978363,-,+,-,+,+,-,+,-,+,+,+,-,-,+,-,-,-,+,+,+,-,+,+
I8,s8270650,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,-,+,+,+,-,+,-
I8,s3085082,-,+,-,+,+,+,+,-,-,-,+,-,-,+,+,-,-,-,+,+,-,+,-
I8,s1905464,-,-,+,+,+,-,+,-,-,-,+,-,-,+,+,-,-,+,+,+,-,-,-
I8,s7287354,+,+,-,+,+,+,+,-,-,+,+,-,-,+,-,-,-,+,+,+,-,+,-
I8,s7222078,+,+,-,+,+,+,-,-,-,+,+,-,-,+,+,-,-,+,+,+,+,+,-
I8,s7172922,+,+,-,+,+,-,+,-,+,+,+,-,-,+,+,-,-,+,+,+,-,+,-
I8,s3040797,-,+,-,+,+,+,-,-,+,+,-,-,+,+,-,-,-,-,+,+,+,-,+
I8,s8272829,+,+,+,+,+,+,-,-,-,+,+,+,-,+,+,+,-,+,+,+,+,-,+
I8,s8139545,+,+,+,+,+,-,-,-,-,+,+,-,-,+,+,-,-,-,+,+,-,-,+
I8,s3090186,-,+,-,+,+,+,+,-,-,+,-,-,+,+,+,-,-,-,-,+,-,+,-
I8,s2830872,-,+,-,+,-,+,+,-,-,+,+,-,-,+,-,-,-,-,+,+,-,-,-
I8,s925500,-,-,-,+,+,+,-,-,-,-,+,+,+,+,+,-,-,+,+,+,+,-,-
I9,s6039477,+,-,+,+,+,-,-,-,-,+,-,-,+,+,+,+,-,+,+,-,+,-,+
I9,s1647485,-,-,+,+,-,-,+,-,-,+,-,-,-,+,+,-,+,+,+,+,+,-,+
I9,s7930677,+,+,+,+,-,-,+,-,-,-,-,-,-,+,+,-,-,+,+,-,+,-,+
I9,s7119783,+,+,-,+,+,-,-,+,-,+,-,-,-,+,+,+,-,+,-,-,+,+,+
I9,s4665253,+,-,-,-,+,+,+,-,-,+,-,+,+,+,+,+,-,+,-,-,+,-,+
I9,s7285653,+,+,-,+,+,+,+,-,-,+,-,+,-,+,+,+,-,-,+,-,+,-,+
I9,s4721429,+,-,-,+,-,-,-,-,-,-,-,+,-,+,+,-,-,-,+,-,+,-,+
I9,s7963541,+,+,+,+,-,-,+,+,-,-,-,-,-,+,+,+,-,-,+,-,+,-,+
I9,s8096549,+,+,+,+,-,+,+,+,-,-,-,+,-,+,+,-,-,+,-,-,+,-,+
I9,s4137765,-,+,+,+,+,+,+,-,-,+,-,-,-,+,+,-,-,+,-,-,+,-,+
I9,s598805,-,-,-,+,-,-,+,-,-,+,-,-,-,+,+,-,-,-,+,-,+,-,+
I9,s4989925,+,-,-,+,+,-,-,-,-,+,-,-,-,+,+,+,+,+,-,-,+,-,+
I9,s7867189,+,+,+,+,-,-,-,-,-,-,-,+,-,+,+,-,-,+,+,-,+,-,+
I9,s8268565,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+,-,-,-,+,-,+,-,+
I9,s3672727,-,+,+,+,-,-,-,-,-,-,-,+,-,+,-,+,-,-,+,-,+,+,+
I10,s6887708,+,+,-,+,-,-,+,-,-,-,+,+,-,-,+,-,-,-,+,+,+,-,-
I10,s6943640,+,+,-,+,-,-,+,+,+,+,+,-,-,+,+,+,-,-,+,+,-,-,-
I10,s7959450,+,+,+,+,-,-,+,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,-
I10,s7016842,+,+,-,+,-,+,+,-,-,-,+,-,-,-,+,+,-,-,-,+,-,+,-
I10,s8081690,+,+,+,+,-,+,+,-,+,-,+,-,-,-,+,-,-,-,+,+,-,+,-
I10,s8214424,+,+,+,+,+,-,+,-,+,-,+,-,+,+,+,+,-,-,+,+,-,-,-
I10,s6926728,+,+,-,+,-,-,+,+,-,+,+,-,-,-,+,+,-,-,-,+,-,-,-
I10,s7952650,+,+,+,+,-,-,+,-,+,-,+,+,-,-,+,-,-,-,-,+,-,+,-
I10,s7328026,+,+,-,+,+,+,+,+,+,-,+,-,-,-,+,-,-,-,+,+,-,+,-
I10,s3887514,-,+,+,+,-,+,+,-,+,-,+,-,-,-,+,+,-,-,+,+,-,+,-
I10,s7166362,+,+,-,+,+,-,+,-,+,-,+,+,-,-,+,+,-,-,+,+,-,+,-
I10,s6893962,+,+,-,+,-,-,+,-,-,+,+,-,-,-,+,+,-,-,-,+,-,+,-
I10,s8091914,+,+,+,+,-,+,+,-,+,+,+,+,-,-,+,-,-,-,-,+,-,+,-
I10,s7295370,+,+,-,+,+,+,+,-,+,-,+,-,-,-,+,+,-,-,-,+,-,+,-
I10,s7065882,+,+,-,+,-,+,+,+,+,-,+,-,-,-,+,-,-,-,+,+,-,+,-
I11,s4703980,+,-,-,-,+,+,+,+,+,-,-,-,+,+,-,+,+,+,-,+,+,-,-
I11,s4507629,+,-,-,-,+,-,-,+,+,-,-,-,+,+,+,+,+,+,-,+,+,-,+
I11,s6047612,+,-,+,+,+,-,-,-,+,-,-,-,+,+,+,-,+,+,+,+,+,-,-
I11,s4507004,+,-,-,-,+,-,-,+,+,-,-,-,+,-,+,-,+,+,+,+,+,-,-
I11,s4704124,+,-,-,-,+,+,+,+,+,-,-,-,+,+,+,-,+,+,+,+,+,-,-
I11,s5588988,+,-,+,-,+,-,+,-,+,-,-,-,+,+,+,+,+,+,+,+,+,-,-
I11,s5719404,+,-,+,-,+,+,+,-,+,-,-,-,+,-,+,-,+,+,-,+,+,-,-
I11,s5752697,+,-,+,-,+,+,+,+,+,-,-,-,+,+,+,-,+,+,+,+,-,-,+
I11,s5556092,+,-,+,-,+,-,-,+,+,-,-,-,+,+,+,-,+,+,+,+,+,-,-
I11,s6801020,+,+,-,-,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,-,-
I11,s5556212,+,-,+,-,+,-,-,+,+,-,-,-,+,+,+,+,+,+,+,-,+,-,-
I11,s5687274,+,-,+,-,+,+,-,+,+,-,-,-,+,+,+,+,+,+,-,+,-,+,-
I11,s4507005,+,-,-,-,+,-,-,+,+,-,-,-,+,-,+,-,+,+,+,+,+,-,+
I11,s4474676,+,-,-,-,+,-,-,-,+,-,-,-,+,+,+,-,-,+,+,-,+,-,-
I11,s5031804,+,-,-,+,+,-,-,+,+,-,-,-,+,+,+,-,+,+,+,+,+,-,-
I12,s502258,-,-,-,-,+,+,+,+,-,+,-,+,-,-,+,+,+,+,+,-,-,+,-
I12,s2603510,-,+,-,-,+,+,+,+,-,+,+,+,-,-,+,+,+,+,+,-,+,+,-
I12,s6732006,+,+,-,-,+,+,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,-
I12,s3109094,-,+,-,+,+,+,+,-,+,+,+,-,-,-,-,+,+,+,-,-,+,+,-
I12,s5178854,+,-,-,+,+,+,+,-,-,-,-,-,+,-,+,+,+,+,-,-,+,+,-
I12,s1493494,-,-,+,-,+,+,-,+,+,-,-,+,-,-,+,+,+,+,+,-,+,+,-
I12,s1042918,-,-,-,+,+,+,+,+,+,+,-,+,-,-,+,+,+,+,-,-,+,+,-
I12,s1958134,-,-,+,+,+,-,+,+,+,+,-,-,-,-,-,+,+,+,+,-,+,+,-
I12,s4700630,+,-,-,-,+,+,+,+,-,+,+,+,-,-,+,+,+,-,+,-,+,+,-
I12,s3668455,-,+,+,-,+,+,+,+,+,+,+,+,-,-,+,+,+,+,-,-,+,+,+
I12,s5744822,+,-,+,-,+,+,+,+,-,+,-,+,-,-,-,+,-,+,+,-,+,+,-
I12,s3651046,-,+,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,+,-,-,+,+,-
I12,s6791398,+,+,-,-,+,+,+,+,-,+,-,-,-,-,-,+,+,+,-,-,+,+,-
I12,s1521910,-,-,+,-,+,+,+,-,-,+,+,+,-,-,-,+,+,+,+,-,+,+,-
I12,s4630758,+,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+,+,-,-,+,+,-
I13,s5269097,+,-,+,-,-,-,-,-,+,+,-,-,+,+,-,-,+,+,-,+,-,-,+
I13,s8164928,+,+,+,+,+,-,-,+,-,-,+,-,+,+,-,-,+,-,-,-,-,-,-
I13,s5559883,+,-,+,-,+,-,-,+,+,-,+,-,+,+,-,-,+,-,-,+,-,+,+
I13,s5886699,+,-,+,+,-,-,+,+,+,-,+,-,-,+,-,+,+,+,-,+,-,+,+
I13,s8148649,+,+,+,+,+,-,-,-,+,-,+,-,+,+,-,+,-,+,-,+,-,-,+
I13,s6114829,+,-,+,+,+,-,+,-,+,-,-,+,+,+,-,-,-,-,-,+,+,-,+
I13,s6616227,+,+,-,-,+,-,-,+,+,+,+,-,+,-,-,+,-,+,-,-,-,+,+
I13,s5623465,+,-,+,-,+,-,+,+,+,-,-,+,+,+,-,+,-,+,-,+,-,-,+
I13,s6145065,+,-,+,+,+,-,+,+,+,-,-,-,+,-,-,-,-,+,-,+,-,-,+
I13,s4035725,-,+,+,+,+,-,+,+,-,-,+,-,+,-,-,+,-,-,-,+,+,-,+
I13,s5620905,+,-,+,-,+,-,+,+,+,-,-,-,+,-,-,+,-,+,-,+,-,-,+
I13,s6084225,+,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-,-,-,-,+
I13,s5852877,+,-,+,+,-,-,+,-,+,-,-,+,+,+,-,+,+,-,-,+,+,-,+
I13,s6149805,+,-,+,+,+,-,+,+,+,-,+,-,+,+,-,+,-,+,-,+,+,-,+
I13,s6676197,+,+,-,-,+,-,+,+,+,-,+,+,+,+,-,+,+,+,-,-,+,-,+
I14,s6989416,+,+,-,+,-,+,-,+,-,+,-,-,+,+,-,-,+,+,-,+,-,-,-
I14,s2850120,-,+,-,+,-,+,+,-,+,+,+,+,+,-,+,-,+,-,-,+,-,-,-
I14,s7252833,+,+,-,+,+,+,-,+,-,+,-,+,-,+,+,-,+,+,-,-,-,-,+
I14,s2965356,-,+,-,+,+,-,+,-,-,+,+,+,+,+,+,-,+,+,-,+,+,-,-
I14,s539496,-,-,-,+,-,-,-,-,-,+,+,+,-,+,+,-,+,+,-,+,-,-,-
I14,s2899304,-,+,-,+,+,-,-,-,-,+,+,+,+,-,+,-,+,+,-,+,-,-,-
I14,s2781129,-,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,+,-,-,+,-,-,+
I14,s457536,-,-,-,-,+,+,-,+,+,+,+,+,-,+,+,-,+,-,-,-,-,-,-
I14,s6925160,+,+,-,+,-,-,+,+,-,+,-,+,-,+,+,-,+,+,-,+,-,-,-
I14,s2504032,-,+,-,-,+,+,-,-,-,+,+,-,+,-,+,-,+,+,-,-,-,-,-
I14,s2548585,-,+,-,-,+,+,-,+,+,+,-,-,-,+,+,-,+,+,-,+,-,-,+
I14,s2506524,-,+,-,-,+,+,-,-,-,+,+,+,+,+,+,-,-,-,+,+,+,-,-
I14,s2878825,-,+,-,+,-,+,+,+,+,+,-,+,+,-,+,-,+,+,-,+,-,-,+
I14,s571146,-,-,-,+,-,-,-,+,-,+,+,-,+,+,+,-,-,-,-,+,-,+,-
I14,s798568,-,-,-,+,+,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,-,-
I14,s964073,-,-,-,+,+,+,-,+,-,+,+,-,+,-,+,+,+,+,-,+,-,-,+
I15,s4154882,-,+,+,+,+,+,+,-,+,+,-,-,+,+,-,-,-,-,-,-,-,+,-
I15,s3352208,-,+,+,-,-,+,+,-,-,+,-,-,+,+,-,+,-,-,+,-,-,-,-
I15,s8119939,+,+,+,+,-,+,+,+,+,+,-,-,+,+,-,+,-,-,-,-,-,+,+
I15,s7595523,+,+,+,-,-,+,+,+,+,+,-,-,+,+,-,-,-,-,-,-,-,+,+
I15,s7825026,+,+,+,-,+,+,+,-,+,+,-,-,+,+,-,+,-,-,-,-,-,+,-
I15,s7835282,+,+,+,-,+,+,+,+,-,-,-,+,+,+,-,+,-,-,+,-,-,+,-
I15,s3646978,-,+,+,-,+,+,+,+,-,+,-,-,+,+,-,-,-,-,-,-,-,+,-
I15,s4138498,-,+,+,+,+,+,+,-,-,+,-,-,+,+,-,-,-,-,-,-,-,+,-
I15,s3606017,-,+,+,-,+,+,+,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,+
I15,s4163232,-,+,+,+,+,+,+,+,-,-,-,-,+,+,-,+,-,+,-,-,-,-,-
I15,s4187714,-,+,+,+,+,+,+,+,+,+,-,-,+,+,-,-,+,-,-,-,-,+,-
I15,s8349187,+,+,+,+,+,+,+,-,+,+,-,-,+,+,-,-,-,-,-,-,-,+,+
I15,s3911187,-,+,+,+,-,+,+,+,-,+,-,+,+,+,-,-,-,-,+,-,-,+,+
I15,s8367778,+,+,+,+,+,+,+,+,-,+,-,+,+,+,-,+,-,+,-,-,-,+,-
I15,s4138626,-,+,+,+,+,+,+,-,-,+,-,-,+,+,-,+,-,-,-,-,-,+,-
I15,s7841282,+,+,+,-,+,+,+,+,-,+,-,-,+,+,-,-,-,-,-,-,-,+,-
I16,s6307715,+,+,-,-,-,-,-,-,-,+,+,+,+,+,+,+,-,-,-,-,-,+,+
I16,s6320014,+,+,-,-,-,-,-,-,+,+,-,+,+,+,+,+,-,-,-,+,+,+,-
I16,s6389379,+,+,-,-,-,-,+,-,+,+,+,+,+,+,-,+,-,-,-,-,-,+,+
I16,s2895746,-,+,-,+,+,-,-,-,-,+,-,+,+,+,+,+,-,-,-,-,-,+,-
I16,s2703237,-,+,-,+,-,-,+,-,-,+,+,+,+,+,+,+,-,-,-,-,+,-,+
I16,s2684807,-,+,-,+,-,-,-,+,+,+,+,-,+,+,+,+,-,-,-,-,+,+,+
I16,s2668172,-,+,-,+,-,-,-,+,-,+,+,-,+,+,-,+,-,-,-,+,+,-,-
I16,s3700355,-,+,+,+,-,-,-,-,+,+,+,-,+,+,-,+,-,-,-,-,-,+,+
I16,s6940581,+,+,-,+,-,-,+,+,+,+,-,-,+,+,+,+,-,+,-,-,+,-,+
I16,s6862757,+,+,-,+,-,-,-,+,-,+,+,-,+,+,+,+,-,+,-,-,+,-,+
I16,s2146191,-,+,-,-,-,-,-,+,-,+,+,+,+,+,+,+,-,-,-,+,+,+,+
I16,s2961281,-,+,-,+,+,-,+,-,-,+,-,+,+,+,+,+,-,-,-,-,-,-,+
I16,s2965377,-,+,-,+,+,-,+,-,-,+,+,+,+,+,+,+,-,-,-,-,-,-,+
I16,s3977088,-,+,+,+,+,-,-,+,-,+,-,+,+,+,+,+,-,-,-,-,-,-,-
I16,s6946689,+,+,-,+,-,-,+,+,+,+,+,+,+,+,+,+,-,-,-,-,-,-,+
I16,s2146093,-,+,-,-,-,-,-,+,-,+,+,+,+,+,+,-,-,+,-,+,+,-,+
I17,s8156855,+,+,+,+,+,-,-,-,+,+,+,-,+,+,-,+,-,+,+,-,+,+,+
I17,s6043543,+,-,+,+,+,-,-,-,-,+,+,-,+,+,+,+,-,-,+,-,+,+,+
I17,s8132535,+,+,+,+,+,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,+,+
I17,s8138486,+,+,+,+,+,-,-,-,-,+,-,+,+,+,-,+,+,+,+,-,+,+,-
I17,s8136695,+,+,+,+,+,-,-,-,-,+,-,-,+,+,+,+,+,+,+,-,+,+,+
I17,s8136439,+,+,+,+,+,-,-,-,-,+,-,-,+,+,-,+,+,+,+,-,+,+,+
I17,s8132343,+,+,+,+,+,-,-,-,-,-,+,-,+,+,-,+,+,+,+,-,+,+,+
I17,s8136375,+,+,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,+,+
I17,s8155607,+,+,+,+,+,-,-,-,+,+,+,-,-,-,+,+,+,-,+,-,+,+,+
I17,s8136694,+,+,+,+,+,-,-,-,-,+,-,-,+,+,+,+,+,+,+,-,+,+,-
I17,s8136693,+,+,+,+,+,-,-,-,-,+,-,-,+,+,+,+,+,+,+,-,+,-,+
I17,s8140726,+,+,+,+,+,-,-,-,-,+,+,-,+,+,+,+,-,+,+,-,+,+,-
I17,s8222182,+,+,+,+,+,-,+,-,+,+,+,-,+,-,+,+,+,+,-,-,+,+,-
I17,s8140503,+,+,+,+,+,-,-,-,-,+,+,-,+,+,-,+,+,-,+,-,+,+,+
I17,s8132503,+,+,+,+,+,-,-,-,-,-,+,-,+,+,+,+,-,-,+,-,+,+,+
I17,s7092119,+,+,-,+,+,-,-,-,-,+,+,-,+,+,+,+,-,-,+,-,+,+,+
