language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I20,s7491228,+,+,+,-,-,+,-,-,+,-,-,+,+,+,-,+,-,-,+,+,+,-,-
I20,s7553596,+,+,+,-,-,+,+,-,+,-,-,-,-,+,-,-,-,+,+,+,+,-,-
I20,s8079032,+,+,+,+,-,+,+,-,+,-,-,-,+,+,-,+,-,+,+,+,-,-,-
I21,s3388735,-,+,+,-,-,+,+,+,-,+,+,-,+,-,+,-,-,+,+,+,+,+,+
I21,s5694283,+,-,+,-,+,+,-,+,+,+,-,-,-,+,+,-,+,-,-,+,-,+,+
I21,s3472654,-,+,+,-,+,-,-,+,+,+,+,+,+,-,+,-,-,-,-,+,+,+,-
I22,s1301390,-,-,+,-,-,+,+,+,+,-,+,+,-,+,+,+,-,-,-,+,+,+,-
I22,s2046275,-,-,+,+,+,+,+,-,-,+,+,+,-,-,+,-,+,-,-,-,-,+,+
I22,s1218887,-,-,+,-,-,+,-,+,-,-,+,+,-,-,+,-,+,-,-,-,+,+,+
I23,s7381043,+,+,+,-,-,-,-,+,-,+,-,-,-,-,-,-,-,+,+,-,-,+,+
I23,s3285064,-,+,+,-,-,+,-,-,-,+,-,-,-,-,-,-,+,-,-,+,-,-,-
I23,s5284002,+,-,+,-,-,-,-,+,-,+,-,-,-,-,-,+,-,+,-,-,-,+,-
I24,s4850979,+,-,-,+,-,+,-,-,-,-,-,-,+,-,+,-,-,+,-,-,-,+,+
I24,s140551,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-,-,-,-,+,+,+
I24,s5115459,+,-,-,+,+,+,-,-,-,-,-,+,+,+,-,-,+,-,-,-,-,+,+
I25,s8044636,+,+,+,+,-,+,-,+,+,-,-,-,-,-,-,-,+,-,+,+,+,-,-
I25,s2783825,-,+,-,+,-,+,-,-,+,+,+,+,-,+,-,-,+,-,+,-,-,-,+
I25,s6832216,+,+,-,+,-,-,-,-,+,-,-,-,-,-,-,-,+,-,+,+,-,-,-
I26,s5585261,+,-,+,-,+,-,+,-,-,+,+,+,-,-,+,-,+,+,-,+,+,-,+
I26,s4274605,+,-,-,-,-,-,+,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+
I26,s1269197,-,-,+,-,-,+,+,-,+,-,+,+,+,-,+,+,+,-,-,+,+,-,+
I27,s4225938,+,-,-,-,-,-,-,-,+,+,+,+,-,+,+,+,-,-,+,-,-,+,-
I27,s6335299,+,+,-,-,-,-,-,+,-,+,-,+,-,+,+,-,+,-,-,-,-,+,+
I27,s6402689,+,+,-,-,-,-,+,+,-,+,+,-,-,+,-,+,-,-,-,-,-,-,+
I28,s817920,-,-,-,+,+,-,-,-,+,+,+,+,-,+,+,-,-,-,-,-,-,-,-
I28,s6709666,+,+,-,-,+,+,-,-,+,+,-,-,-,-,+,+,-,+,-,-,-,+,-
I28,s286966,-,-,-,-,+,-,-,-,+,+,-,-,-,-,-,+,+,+,+,-,+,+,-
I29,s8101639,+,+,+,+,-,+,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,+
I29,s1932832,-,-,+,+,+,-,+,-,+,+,+,+,+,+,-,-,-,+,-,-,-,-,-
I29,s4175649,-,+,+,+,+,+,+,+,-,+,+,-,+,+,+,-,-,+,-,-,-,-,+
I30,s6424281,+,+,-,-,-,+,-,-,-,-,-,-,+,+,-,+,+,-,+,+,-,-,+
I30,s4722648,+,-,-,+,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,-,-,-
I30,s6636372,+,+,-,-,+,-,+,-,+,-,-,-,-,+,+,-,+,-,+,-,+,-,-
I31,s1696053,-,-,+,+,-,-,+,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,+
I31,s6876444,+,+,-,+,-,-,-,+,+,+,-,+,+,-,+,-,-,-,+,+,+,-,-
I31,s4249909,+,-,-,-,-,-,-,+,+,-,+,+,-,-,+,-,-,+,+,-,+,-,+
I32,s2569931,-,+,-,-,+,+,+,-,-,+,+,-,+,+,-,+,+,-,-,+,-,+,+
I32,s7189762,+,+,-,+,+,-,+,+,-,+,+,-,+,-,+,-,-,-,-,-,-,+,-
I32,s503448,-,-,-,-,+,+,+,+,-,+,-,+,+,+,-,+,-,-,+,+,-,-,-
I33,s5218688,+,-,-,+,+,+,+,+,-,+,-,-,-,-,+,+,-,-,-,-,-,-,-
I33,s1282309,-,-,+,-,-,+,+,+,-,-,+,-,-,-,+,-,-,-,-,-,+,-,+
I33,s5492177,+,-,+,-,-,+,+,+,+,-,-,+,+,-,+,+,+,-,+,-,-,-,+
I34,s505811,-,-,-,-,+,+,+,+,-,+,+,-,+,+,+,+,+,-,+,-,-,+,+
I34,s4709017,+,-,-,-,+,+,+,+,+,-,+,+,-,+,-,+,-,-,+,+,-,-,+
I34,s2587287,-,+,-,-,+,+,+,-,+,+,+,+,-,+,-,+,-,-,+,-,+,+,+
I35,s2699839,-,+,-,+,-,-,+,-,-,+,+,-,-,+,-,-,-,+,+,+,+,+,+
I35,s1269887,-,-,+,-,-,+,+,-,+,+,-,-,-,-,-,-,+,+,+,+,+,+,+
I35,s213489,-,-,-,-,-,+,+,-,+,-,-,-,-,-,+,+,+,+,+,-,-,-,+
I36,s2237647,-,+,-,-,-,+,-,-,-,+,-,-,+,-,-,+,+,-,-,+,+,+,+
I36,s3624067,-,+,+,-,+,+,+,-,+,-,-,+,+,-,-,+,-,-,-,-,-,+,+
I36,s3867651,-,+,+,+,-,+,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+
I37,s6370909,+,+,-,-,-,-,+,-,-,+,+,-,+,+,-,-,+,-,+,+,+,-,+
I37,s4438341,+,-,-,-,-,+,+,+,-,+,+,+,-,-,+,-,+,-,-,-,+,-,+
I37,s6666061,+,+,-,-,+,-,+,+,-,+,+,-,+,+,+,-,+,-,-,+,+,-,+
I38,s550129,-,-,-,+,-,-,-,-,+,+,-,-,+,-,-,+,+,+,+,-,-,-,+
I38,s3550339,-,+,+,-,+,+,-,-,-,+,-,+,+,-,-,+,-,-,-,-,-,+,+
I38,s4760817,+,-,-,+,-,-,-,+,-,+,-,-,+,-,-,+,+,+,+,-,-,-,+
I39,s7651660,+,+,+,-,+,-,-,+,+,-,-,-,-,-,+,-,+,-,-,+,+,-,-
I39,s5550694,+,-,+,-,+,-,-,+,-,+,+,-,-,+,-,-,+,+,-,-,+,+,-
I39,s500296,-,-,-,-,+,+,+,+,-,+,-,-,-,+,-,-,+,-,-,+,-,-,-
I40,s1725026,-,-,+,+,-,+,-,-,+,-,+,-,-,+,-,-,+,+,-,-,-,+,-
I40,s455626,-,-,-,-,+,+,-,+,+,+,+,-,-,+,+,+,+,-,-,+,-,+,-
I40,s6486732,+,+,-,-,-,+,-,+,+,+,+,+,-,+,-,+,+,-,-,+,+,-,-
I41,s6651512,+,+,-,-,+,-,+,-,+,+,+,+,+,+,-,-,+,+,+,+,-,-,-
I41,s3161722,-,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,+,+,+,+,-,+,-
I41,s7831151,+,+,+,-,+,+,+,-,+,+,+,+,+,+,-,-,+,+,-,+,+,+,+
I41,s6651514,+,+,-,-,+,-,+,-,+,+,+,+,+,+,-,-,+,+,+,+,-,+,-
I42,s8049234,+,+,+,+,-,+,-,+,+,-,+,-,-,+,-,-,+,-,+,-,-,+,-
I42,s5427923,+,-,+,-,-,+,-,+,+,-,+,-,-,+,-,+,+,-,+,-,-,+,+
I42,s7011954,+,+,-,+,-,+,-,+,+,+,+,+,+,+,-,-,+,+,+,-,-,+,-
I42,s3326706,-,+,+,-,-,+,-,+,+,-,-,-,-,+,-,+,+,+,+,-,-,+,-
I43,s3491466,-,+,+,-,+,-,+,-,+,-,-,-,+,+,-,+,-,-,-,+,-,+,-
I43,s5325768,+,-,+,-,-,-,+,-,+,-,-,-,-,+,+,+,+,-,-,+,-,-,-
I43,s8210115,+,+,+,+,+,-,+,-,+,-,-,-,+,+,-,+,+,-,-,-,-,+,+
I43,s4540354,+,-,-,-,+,-,+,-,+,-,-,-,+,+,+,+,+,-,-,-,-,+,-
I44,s2621276,-,+,-,-,+,+,+,+,+,+,+,+,+,+,+,-,+,-,+,+,+,-,-
I44,s3382111,-,+,+,-,-,+,+,+,-,-,+,+,-,+,+,-,+,-,+,+,+,+,+
I44,s3331356,-,+,+,-,-,+,-,+,+,-,+,-,+,-,+,-,-,-,+,+,+,-,-
I44,s2396605,-,+,-,-,+,-,-,+,-,-,+,-,-,-,+,+,-,+,+,+,+,-,+
I45,s66813,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,+,+,+,+,+,-,+
I45,s6817216,+,+,-,+,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-,-,-,-,-
I45,s6424277,+,+,-,-,-,+,-,-,-,-,-,-,+,+,-,+,+,-,+,-,+,-,+
I45,s6523120,+,+,-,-,-,+,+,+,-,-,-,+,-,-,-,+,+,+,+,-,-,-,-
I46,s2212476,-,+,-,-,-,-,+,+,+,-,-,-,-,+,-,-,+,+,+,+,+,-,-
I46,s4767974,+,-,-,+,-,-,-,+,+,-,-,-,-,-,-,+,+,+,-,-,+,+,-
I46,s2460276,-,+,-,-,+,-,+,+,-,-,-,+,-,+,-,-,+,+,+,-,+,-,-
I46,s379252,-,-,-,-,+,-,+,+,+,-,-,+,-,-,+,-,+,+,+,-,+,-,-
I47,s1115716,-,-,+,-,-,-,+,-,-,-,-,-,+,+,-,-,+,-,-,-,+,-,-
I47,s3260774,-,+,+,-,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,-,+,+,-
I47,s7947860,+,+,+,+,-,-,+,-,+,-,-,-,+,+,-,-,+,-,+,-,+,-,-
I47,s4294465,+,-,-,-,-,-,+,+,-,-,-,-,+,+,+,-,+,-,-,-,-,-,+
I48,s3425695,-,+,+,-,+,-,-,-,+,-,-,-,+,-,+,+,-,-,+,+,+,+,+
I48,s1373182,-,-,+,-,+,-,-,+,+,+,+,-,-,+,+,+,+,+,+,+,+,+,-
I48,s7789550,+,+,+,-,+,+,-,+,+,-,+,+,-,+,+,+,+,+,-,+,+,+,-
I48,s1405436,-,-,+,-,+,-,+,-,+,+,+,-,-,-,+,+,+,+,+,+,+,-,-
I49,s7946316,+,+,+,+,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-,+,+,-,-
I49,s7893653,+,+,+,+,-,-,-,-,+,+,+,-,-,+,-,+,-,-,+,-,+,-,+
I49,s4731004,+,-,-,+,-,-,-,-,-,+,+,-,-,-,-,-,+,+,+,+,+,-,-
I49,s8009676,+,+,+,+,-,+,-,-,-,+,+,-,+,+,+,+,+,-,-,+,+,-,-
I50,s1370315,-,-,+,-,+,-,-,+,+,+,-,+,-,-,-,+,+,-,-,+,-,+,+
I50,s3530952,-,+,+,-,+,-,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,-,-
I50,s1636506,-,-,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,+,+,-,+,-
I50,s314572,-,-,-,-,+,-,-,+,+,-,-,+,+,-,-,+,+,-,-,+,+,-,-
I51,s891549,-,-,-,+,+,-,+,+,-,-,+,+,-,+,-,+,-,-,+,+,+,-,+
I51,s392582,-,-,-,-,+,-,+,+,+,+,+,+,+,-,+,+,-,-,-,-,+,+,-
I51,s5594011,+,-,+,-,+,-,+,-,+,-,+,+,-,+,+,+,-,-,+,+,-,+,+
I51,s1425227,-,-,+,-,+,-,+,+,-,+,+,+,+,+,+,-,+,-,-,+,-,+,+
I52,s800016,-,-,-,+,+,-,-,-,-,+,+,-,+,-,+,-,-,-,+,-,-,-,-
I52,s6118730,+,-,+,+,+,-,+,-,+,-,+,+,+,-,+,-,+,-,-,+,-,+,-
I52,s5062011,+,-,-,+,+,-,+,-,-,+,+,+,+,-,+,-,+,+,+,+,-,+,+
I52,s1359355,-,-,+,-,+,-,-,+,-,+,+,+,+,-,+,+,+,+,+,+,-,+,+
I53,s5674,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-,-,-,+,-,+,-,+,-
I53,s7090741,+,+,-,+,+,-,-,-,-,+,+,-,-,+,-,-,-,+,+,-,+,-,+
I53,s1462877,-,-,+,-,+,+,-,-,+,-,+,-,-,+,-,-,+,-,+,+,+,-,+
I53,s6165161,+,-,+,+,+,+,-,-,-,-,+,-,-,+,-,+,-,+,-,+,-,-,+
I53,s4073085,-,+,+,+,+,+,-,-,-,+,-,-,+,+,-,-,+,+,+,+,+,-,+
I54,s7595870,+,+,+,-,-,+,+,+,+,+,-,-,+,+,+,-,+,-,+,+,+,+,-
I54,s7753623,+,+,+,-,+,+,-,-,+,-,-,+,+,+,+,+,-,-,+,-,+,+,+
I54,s7786454,+,+,+,-,+,+,-,+,+,-,-,+,+,+,+,+,+,-,+,-,+,+,-
I54,s6745822,+,+,-,-,+,+,-,+,+,+,-,+,+,+,-,+,+,-,+,+,+,+,-
I54,s6966162,+,+,-,+,-,+,-,-,+,-,-,+,-,+,+,+,-,-,+,-,-,+,-
I55,s1428867,-,-,+,-,+,-,+,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,+
I55,s3532930,-,+,+,-,+,-,+,+,+,+,-,+,-,-,-,+,-,-,-,-,-,+,-
I55,s1440275,-,-,+,-,+,-,+,+,+,+,+,+,-,+,-,-,-,-,+,-,-,+,+
I55,s5629955,+,-,+,-,+,-,+,+,+,+,-,+,-,-,-,-,-,-,-,-,-,+,+
I55,s6637571,+,+,-,-,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-,-,+,+
I56,s674077,-,-,-,+,-,+,-,-,+,-,-,+,-,-,+,-,-,-,+,+,+,-,+
I56,s575580,-,-,-,+,-,-,-,+,+,-,-,+,-,-,-,-,+,-,+,+,+,-,-
I56,s7887832,+,+,+,+,-,-,-,-,+,-,+,+,-,+,+,+,+,-,+,+,-,-,-
I56,s659732,-,-,-,+,-,+,-,-,-,-,+,-,-,-,+,-,-,-,+,-,+,-,-
I56,s2791892,-,+,-,+,-,+,-,+,-,-,+,+,-,-,+,+,+,-,+,-,+,-,-
I57,s2315065,-,+,-,-,-,+,+,-,+,-,+,-,-,+,+,-,-,+,+,+,-,-,+
I57,s2315085,-,+,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,-,-,+,+,-,+
I57,s2250077,-,+,-,-,-,+,-,-,+,-,+,-,+,-,+,-,+,-,+,+,+,-,+
I57,s2314824,-,+,-,-,-,+,+,-,+,-,+,-,-,+,-,-,+,-,-,+,-,-,-
I57,s3359336,-,+,+,-,-,+,+,-,+,-,-,-,-,+,-,-,+,+,-,+,-,-,-
I58,s4236282,+,-,-,-,-,-,-,+,-,+,-,-,-,+,+,+,+,+,+,+,-,+,-
I58,s279033,-,-,-,-,+,-,-,-,+,-,-,-,-,-,+,+,+,+,+,+,-,-,+
I58,s5817781,+,-,+,+,-,-,-,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+
I58,s4211677,+,-,-,-,-,-,-,-,+,-,-,-,-,+,+,+,+,-,+,+,+,-,+
I58,s5133781,+,-,-,+,+,+,-,-,+,-,+,-,+,-,+,+,+,-,+,-,+,-,+
I59,s1400666,-,-,+,-,+,-,+,-,+,-,+,+,+,+,+,-,+,-,+,+,-,+,-
I59,s1459290,-,-,+,-,+,+,-,-,+,-,-,-,+,-,-,-,+,-,+,+,-,+,-
I59,s933434,-,-,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,+,+,-,+,-
I59,s513322,-,-,-,-,+,+,+,+,+,-,+,-,+,-,+,-,-,+,-,+,-,+,-
I59,s1984122,-,-,+,+,+,+,-,-,+,-,-,-,+,+,-,-,+,+,+,+,-,+,-
I60,s1689516,-,-,+,+,-,-,+,+,+,-,-,-,+,+,+,+,-,+,-,+,+,-,-
I60,s8044936,+,+,+,+,-,+,-,+,+,-,-,-,-,-,+,+,-,-,-,+,-,-,-
I60,s1494461,-,-,+,-,+,+,-,+,+,-,-,+,+,-,+,+,-,+,+,+,+,-,+
I60,s3461630,-,+,+,-,+,-,-,+,+,-,+,-,-,-,+,+,+,+,+,+,+,+,-
I60,s49284,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I61,s734626,-,-,-,+,-,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-,+,-
I61,s6251916,+,-,+,+,+,+,+,-,+,+,-,-,+,-,+,+,-,-,-,+,+,-,-
I61,s1294594,-,-,+,-,-,+,+,+,+,-,-,-,-,-,+,-,-,-,-,-,-,+,-
I61,s481710,-,-,-,-,+,+,+,-,+,-,+,+,-,-,+,+,-,+,-,+,+,+,-
I61,s2185642,-,+,-,-,-,-,+,-,+,-,+,+,-,-,+,+,-,+,-,+,-,+,-
I62,s854191,-,-,-,+,+,-,+,-,-,-,-,+,-,-,-,+,-,+,-,+,+,+,+
I62,s2791992,-,+,-,+,-,+,-,+,-,-,+,+,-,+,-,-,-,+,+,+,-,-,-
I62,s1966199,-,-,+,+,+,+,-,-,-,-,-,-,-,-,-,-,+,+,+,-,+,+,+
I62,s528559,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,+,+,+,+
I62,s5178103,+,-,-,+,+,+,+,-,-,-,-,-,-,+,-,+,+,+,+,-,+,+,+
I63,s6113554,+,-,+,+,+,-,+,-,+,-,-,+,-,-,+,-,-,-,+,-,-,+,-
I63,s4538452,+,-,-,-,+,-,+,-,+,-,-,-,-,-,-,-,+,-,+,-,+,-,-
I63,s4586517,+,-,-,-,+,-,+,+,+,+,+,+,+,-,-,-,-,-,+,-,+,-,+
I63,s4835539,+,-,-,+,-,-,+,+,+,-,-,+,-,-,-,+,+,-,+,-,-,+,+
I63,s5522625,+,-,+,-,+,-,-,-,+,-,-,-,+,-,-,+,+,-,-,-,-,-,+
I64,s6224248,+,-,+,+,+,+,-,+,+,+,+,+,-,-,+,-,+,+,+,+,-,-,-
I64,s7362593,+,+,+,-,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,-,-,-,+
I64,s4669813,+,-,-,-,+,+,+,-,+,-,-,-,-,-,+,-,+,+,+,-,+,-,+
I64,s6936624,+,+,-,+,-,-,+,+,+,-,+,+,-,-,-,-,-,+,+,-,-,-,-
I64,s5403817,+,-,+,-,-,+,-,-,+,+,+,-,+,-,-,+,-,+,-,+,-,-,+
I65,s1988970,-,-,+,+,+,+,-,-,+,-,+,+,-,-,+,-,+,+,-,+,-,+,-
I65,s2072144,-,-,+,+,+,+,+,+,-,-,+,+,+,+,-,-,+,-,+,-,-,-,-
I65,s5717392,+,-,+,-,+,+,+,-,-,+,+,+,+,-,+,+,-,-,+,-,-,-,-
I65,s6235824,+,-,+,+,+,+,+,-,-,+,-,-,+,+,-,+,-,+,+,-,-,-,-
I65,s5912784,+,-,+,+,-,+,-,-,-,+,+,+,-,-,-,+,+,-,+,-,-,-,-
I66,s6670048,+,+,-,-,+,-,+,+,+,-,-,-,+,+,-,+,+,+,-,-,-,-,-
I66,s7421636,+,+,+,-,-,-,+,-,-,+,+,+,+,+,-,+,+,-,-,-,+,-,-
I66,s8084068,+,+,+,+,-,+,+,-,+,-,+,+,-,+,-,-,+,+,-,-,+,-,-
I66,s3298886,-,+,+,-,-,+,-,-,+,-,+,-,+,+,-,-,+,-,-,-,+,+,-
I66,s7490118,+,+,+,-,-,+,-,-,+,-,-,+,-,+,-,-,+,-,-,-,+,+,-
I67,s565496,-,-,-,+,-,-,-,+,-,+,-,-,-,-,-,+,+,+,+,+,-,-,-
I67,s2798025,-,+,-,+,-,+,-,+,-,+,+,-,-,-,+,+,+,-,-,+,-,-,+
I67,s2077404,-,-,+,+,+,+,+,+,-,+,+,-,-,+,-,+,+,-,+,+,+,-,-
I67,s2027992,-,-,+,+,+,+,-,+,+,+,+,-,-,-,+,+,+,-,+,+,-,-,-
I67,s2005208,-,-,+,+,+,+,-,+,-,-,+,+,-,-,-,+,+,-,+,+,-,-,-
I68,s6328390,+,+,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,-,-,-,+,+,-
I68,s4567045,+,-,-,-,+,-,+,+,-,+,+,-,-,-,-,-,-,-,-,-,+,-,+
I68,s6404166,+,+,-,-,-,-,+,+,-,+,+,+,-,-,-,-,+,-,-,-,+,+,-
I68,s6595079,+,+,-,-,+,-,-,+,-,+,-,-,-,+,-,-,-,-,-,-,+,+,+
I68,s4495495,+,-,-,-,+,-,-,+,-,-,+,+,-,-,-,+,-,-,-,-,+,+,+
I69,s8199984,+,+,+,+,+,-,+,-,-,-,+,+,+,+,+,-,-,+,+,-,-,-,-
I69,s8244025,+,+,+,+,+,-,+,+,+,-,-,+,-,+,+,-,-,+,+,+,-,-,+
I69,s8197936,+,+,+,+,+,-,+,-,-,-,+,-,+,+,+,-,-,+,+,-,-,-,-
I69,s8241793,+,+,+,+,+,-,+,+,+,-,-,-,-,+,-,+,-,-,-,-,-,-,+
I69,s7312321,+,+,-,+,+,+,+,+,-,-,+,-,-,+,+,+,+,-,-,-,-,-,+
I70,s2953792,-,+,-,+,+,-,+,-,-,-,+,-,-,+,-,-,+,-,-,-,-,-,-
I70,s2669158,-,+,-,+,-,-,-,+,-,+,+,+,-,+,-,-,+,+,-,-,+,+,-
I70,s952899,-,-,-,+,+,+,-,+,-,-,-,+,-,+,-,-,+,-,-,-,-,+,+
I70,s880230,-,-,-,+,+,-,+,-,+,+,-,+,+,+,-,-,+,+,-,-,+,+,-
I70,s2978378,-,+,-,+,+,-,+,-,+,+,+,-,-,+,-,-,+,-,-,+,-,+,-
