language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I16,s5633647,+,-,+,-,+,-,+,+,+,+,+,-,+,+,-,-,+,+,-,+,+,+,+
I16,s5633639,+,-,+,-,+,-,+,+,+,+,+,-,+,+,-,-,+,+,-,-,+,+,+
I17,s3619259,-,+,+,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,+,+,-,+,+
I17,s3608939,-,+,+,-,+,+,+,-,-,-,+,-,-,-,+,-,+,+,-,+,-,+,+
I17,s3611131,-,+,+,-,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,+,+
I18,s3085072,-,+,-,+,+,+,+,-,-,-,+,-,-,+,+,-,-,-,+,-,-,-,-
I18,s987922,-,-,-,+,+,+,+,-,-,-,+,-,-,+,+,-,-,-,+,-,-,+,-
I18,s3085073,-,+,-,+,+,+,+,-,-,-,+,-,-,+,+,-,-,-,+,-,-,-,+
I19,s5674011,+,-,+,-,+,+,-,+,-,-,+,-,+,-,-,-,-,-,+,+,-,+,+
I19,s5674523,+,-,+,-,+,+,-,+,-,-,+,-,+,+,-,-,-,-,+,+,-,+,+
I19,s5690939,+,-,+,-,+,+,-,+,+,-,+,-,+,+,-,-,-,+,+,+,-,+,+
I20,s5738070,+,-,+,-,+,+,+,+,-,-,-,+,+,+,-,-,+,-,+,-,+,+,-
I20,s5738071,+,-,+,-,+,+,+,+,-,-,-,+,+,+,-,-,+,-,+,-,+,+,+
I20,s4688470,+,-,-,-,+,+,+,+,-,-,-,+,-,+,-,-,+,-,+,-,+,+,-
I21,s7505351,+,+,+,-,-,+,-,+,-,-,-,-,+,-,+,+,+,-,-,-,+,+,+
I21,s7505383,+,+,+,-,-,+,-,+,-,-,-,-,+,-,+,+,+,+,-,-,+,+,+
I21,s7505350,+,+,+,-,-,+,-,+,-,-,-,-,+,-,+,+,+,-,-,-,+,+,-
I22,s4168616,-,+,+,+,+,+,+,+,-,-,+,+,-,+,+,+,-,+,-,+,-,-,-
I22,s4168617,-,+,+,+,+,+,+,+,-,-,+,+,-,+,+,+,-,+,-,+,-,-,+
I22,s4135592,-,+,+,+,+,+,+,-,-,-,+,+,-,+,-,+,-,+,-,+,-,-,-
I22,s4193192,-,+,+,+,+,+,+,+,+,+,+,+,-,+,+,+,-,+,-,+,-,-,-
I23,s4170912,-,+,+,+,+,+,+,+,-,+,-,-,+,-,-,+,-,+,-,-,-,-,-
I23,s4170913,-,+,+,+,+,+,+,+,-,+,-,-,+,-,-,+,-,+,-,-,-,-,+
I23,s8303780,+,+,+,+,+,+,-,+,-,+,+,-,+,-,-,+,-,+,-,-,+,-,-
I23,s8299684,+,+,+,+,+,+,-,+,-,+,-,-,+,-,-,+,-,+,-,-,+,-,-
I24,s7175308,+,+,-,+,+,-,+,-,+,+,+,+,+,-,-,+,-,-,-,+,+,-,-
I24,s6651276,+,+,-,-,+,-,+,-,+,+,+,+,+,-,+,+,-,-,-,+,+,-,-
I24,s6651277,+,+,-,-,+,-,+,-,+,+,+,+,+,-,+,+,-,-,-,+,+,-,+
I24,s6683916,+,+,-,-,+,-,+,+,+,+,+,+,+,-,+,-,-,-,-,+,+,-,-
I25,s4767542,+,-,-,+,-,-,-,+,-,+,+,+,+,+,+,-,-,+,+,-,+,+,-
I25,s4833046,+,-,-,+,-,-,+,+,-,+,+,+,+,+,+,-,-,-,+,-,+,+,-
I25,s4767510,+,-,-,+,-,-,-,+,-,+,+,+,+,+,+,-,-,-,+,-,+,+,-
I25,s4767543,+,-,-,+,-,-,-,+,-,+,+,+,+,+,+,-,-,+,+,-,+,+,+
I26,s5697282,+,-,+,-,+,+,-,+,+,+,-,+,+,+,+,-,-,-,-,-,-,+,-
I26,s5701446,+,-,+,-,+,+,-,+,+,+,+,+,+,+,+,-,+,-,-,-,+,+,-
I26,s5695558,+,-,+,-,+,+,-,+,+,+,-,+,-,-,-,-,+,-,-,-,+,+,-
I26,s5697346,+,-,+,-,+,+,-,+,+,+,-,+,+,+,+,-,+,-,-,-,-,+,-
I27,s161863,-,-,-,-,-,+,-,-,+,+,+,+,-,-,-,-,+,-,-,-,+,+,+
I27,s4343878,+,-,-,-,-,+,-,-,+,-,-,+,-,-,-,-,+,-,-,-,+,+,-
I27,s4216903,+,-,-,-,-,-,-,-,+,-,+,+,-,-,-,-,+,-,-,-,+,+,+
I27,s4343879,+,-,-,-,-,+,-,-,+,-,-,+,-,-,-,-,+,-,-,-,+,+,+
I28,s1197879,-,-,+,-,-,+,-,-,+,-,-,-,+,+,+,-,-,+,+,-,+,+,+
I28,s1181495,-,-,+,-,-,+,-,-,-,-,-,-,+,+,+,-,-,+,+,-,+,+,+
I28,s1210163,-,-,+,-,-,+,-,-,+,+,+,-,+,+,+,-,-,+,+,-,-,+,+
I28,s1066803,-,-,+,-,-,-,-,-,+,-,-,-,+,+,+,-,-,+,+,-,-,+,+
I29,s727512,-,-,-,+,-,+,+,-,-,-,+,+,-,-,+,+,+,-,+,+,-,-,-
I29,s203224,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,+,+,-,+,+,-,-,-
I29,s727516,-,-,-,+,-,+,+,-,-,-,+,+,-,-,+,+,+,-,+,+,+,-,-
I29,s203228,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,+,+,-,+,+,+,-,-
I30,s6701123,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,+,+
I30,s4604227,+,-,-,-,+,+,-,-,+,-,-,-,-,-,+,-,+,-,-,-,-,+,+
I30,s4604226,+,-,-,-,+,+,-,-,+,-,-,-,-,-,+,-,+,-,-,-,-,+,-
I30,s4604163,+,-,-,-,+,+,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,+,+
I31,s4777825,+,-,-,+,-,-,-,+,+,+,-,-,+,+,+,-,+,+,-,-,-,-,+
I31,s4769059,+,-,-,+,-,-,-,+,+,-,-,-,+,-,+,-,-,+,-,-,-,+,+
I31,s4900705,+,-,-,+,-,+,-,+,+,-,-,-,+,+,+,-,+,+,-,-,-,-,+
I31,s5825857,+,-,+,+,-,-,-,+,+,+,-,-,+,-,+,-,+,-,-,-,-,-,+
I32,s8230567,+,+,+,+,+,-,+,+,-,-,+,-,+,+,-,+,-,+,-,-,+,+,+
I32,s7968303,+,+,+,+,-,-,+,+,-,-,+,-,+,+,-,-,-,+,-,+,+,+,+
I32,s7968423,+,+,+,+,-,-,+,+,-,-,+,-,+,+,-,+,-,+,-,-,+,+,+
I32,s7968295,+,+,+,+,-,-,+,+,-,-,+,-,+,+,-,-,-,+,-,-,+,+,+
I33,s5704843,+,-,+,-,+,+,+,-,-,-,-,+,+,-,-,+,-,-,-,+,-,+,+
I33,s4525187,+,-,-,-,+,-,+,-,-,-,-,+,+,-,-,+,-,-,-,-,-,+,+
I33,s5573771,+,-,+,-,+,-,+,-,-,-,-,+,+,-,-,+,-,-,-,+,-,+,+
I33,s5573770,+,-,+,-,+,-,+,-,-,-,-,+,+,-,-,+,-,-,-,+,-,+,-
I34,s961077,-,-,-,+,+,+,-,+,-,+,-,+,-,+,-,-,-,+,+,-,+,-,+
I34,s961076,-,-,-,+,+,+,-,+,-,+,-,+,-,+,-,-,-,+,+,-,+,-,-
I34,s2075189,-,-,+,+,+,+,+,+,-,+,-,+,-,+,-,-,-,+,+,-,+,-,+
I34,s961079,-,-,-,+,+,+,-,+,-,+,-,+,-,+,-,-,-,+,+,-,+,+,+
I35,s4788525,+,-,-,+,-,-,+,-,-,-,+,-,-,-,+,-,-,+,-,+,+,-,+
I35,s606269,-,-,-,+,-,-,+,-,+,-,-,-,-,-,-,-,-,+,+,+,+,-,+
I35,s589869,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-,+
I35,s589887,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+
I36,s7115250,+,+,-,+,+,-,-,+,-,-,+,-,-,-,+,+,+,+,+,-,-,+,-
I36,s7115251,+,+,-,+,+,-,-,+,-,-,+,-,-,-,+,+,+,+,+,-,-,+,+
I36,s2920946,-,+,-,+,+,-,-,+,-,-,+,-,-,-,+,+,+,+,+,-,-,+,-
I36,s7116274,+,+,-,+,+,-,-,+,-,-,+,-,+,-,+,+,+,+,+,-,-,+,-
I37,s869261,-,-,-,+,+,-,+,-,+,-,-,-,-,+,+,+,-,-,-,+,+,-,+
I37,s869253,-,-,-,+,+,-,+,-,+,-,-,-,-,+,+,+,-,-,-,-,+,-,+
I37,s607143,-,-,-,+,-,-,+,-,+,-,-,-,-,+,+,+,-,+,-,-,+,+,+
I37,s869295,-,-,-,+,+,-,+,-,+,-,-,-,-,+,+,+,-,+,-,+,+,+,+
I38,s5892068,+,-,+,+,-,-,+,+,+,+,-,-,+,+,+,+,+,+,-,-,+,-,-
I38,s7464932,+,+,+,-,-,-,+,+,+,+,-,-,+,+,+,+,+,+,-,-,+,-,-
I38,s5892069,+,-,+,+,-,-,+,+,+,+,-,-,+,+,+,+,+,+,-,-,+,-,+
I38,s7991268,+,+,+,+,-,-,+,+,+,+,-,+,+,+,+,+,+,+,-,-,+,-,-
I39,s3117826,-,+,-,+,+,+,+,+,-,-,+,-,-,+,+,-,-,-,-,-,-,+,-
I39,s3118850,-,+,-,+,+,+,+,+,-,-,+,-,+,+,+,-,-,-,-,-,-,+,-
I39,s3113746,-,+,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,-,+,-,-,+,-
I39,s3117827,-,+,-,+,+,+,+,+,-,-,+,-,-,+,+,-,-,-,-,-,-,+,+
I40,s2997591,-,+,-,+,+,-,+,+,-,+,+,+,+,-,+,-,+,-,+,-,+,+,+
I40,s2998103,-,+,-,+,+,-,+,+,-,+,+,+,+,+,+,-,+,-,+,-,+,+,+
I40,s2965271,-,+,-,+,+,-,+,-,-,+,+,+,+,+,+,-,-,-,+,-,+,+,+
I40,s2997590,-,+,-,+,+,-,+,+,-,+,+,+,+,-,+,-,+,-,+,-,+,+,-
I41,s6680974,+,+,-,-,+,-,+,+,+,+,+,-,-,-,+,+,-,-,-,+,+,+,-
I41,s6680975,+,+,-,-,+,-,+,+,+,+,+,-,-,-,+,+,-,-,-,+,+,+,+
I41,s6648206,+,+,-,-,+,-,+,-,+,+,+,-,-,-,+,+,-,-,-,+,+,+,-
I41,s6672782,+,+,-,-,+,-,+,+,+,-,+,-,-,-,+,+,-,-,-,+,+,+,-
I42,s4010692,-,+,+,+,+,-,+,-,-,+,+,-,-,+,-,+,+,-,-,-,+,-,-
I42,s4010693,-,+,+,+,+,-,+,-,-,+,+,-,-,+,-,+,+,-,-,-,+,-,+
I42,s4010694,-,+,+,+,+,-,+,-,-,+,+,-,-,+,-,+,+,-,-,-,+,+,-
I42,s4006612,-,+,+,+,+,-,+,-,-,+,-,-,-,+,-,+,+,-,+,-,+,-,-
I43,s5182178,+,-,-,+,+,+,+,-,-,-,+,-,-,+,-,+,+,+,-,-,-,+,-
I43,s5190386,+,-,-,+,+,+,+,-,-,+,+,-,-,+,-,+,+,+,+,-,-,+,-
I43,s5182182,+,-,-,+,+,+,+,-,-,-,+,-,-,+,-,+,+,+,-,-,+,+,-
I43,s5182179,+,-,-,+,+,+,+,-,-,-,+,-,-,+,-,+,+,+,-,-,-,+,+
I44,s7914430,+,+,+,+,-,-,-,+,+,-,-,-,-,+,+,+,-,+,+,+,+,+,-
I44,s7913918,+,+,+,+,-,-,-,+,+,-,-,-,-,-,+,+,-,+,+,+,+,+,-
I44,s7916478,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,-,+,+,+,+,+,-
I44,s7913919,+,+,+,+,-,-,-,+,+,-,-,-,-,-,+,+,-,+,+,+,+,+,+
I45,s3942250,-,+,+,+,+,-,-,-,-,+,-,-,+,+,+,-,+,+,-,+,-,+,-
I45,s3946090,-,+,+,+,+,-,-,-,-,+,+,-,+,+,-,-,+,+,-,+,-,+,-
I45,s3945066,-,+,+,+,+,-,-,-,-,+,+,-,-,+,-,-,+,+,-,+,-,+,-
I45,s3941994,-,+,+,+,+,-,-,-,-,+,-,-,+,+,-,-,+,+,-,+,-,+,-
I46,s7895532,+,+,+,+,-,-,-,-,+,+,+,+,-,-,+,+,+,+,-,+,+,-,-
I46,s8092156,+,+,+,+,-,+,+,-,+,+,+,+,-,-,+,+,+,+,+,+,+,-,-
I46,s7961020,+,+,+,+,-,-,+,-,+,+,+,+,-,-,+,+,-,+,+,+,+,-,-
I46,s8092092,+,+,+,+,-,+,+,-,+,+,+,+,-,-,+,+,-,+,+,+,+,-,-
I47,s4523153,+,-,-,-,+,-,+,-,-,-,-,-,+,-,-,+,-,-,+,-,-,-,+
I47,s4523025,+,-,-,-,+,-,+,-,-,-,-,-,+,-,-,-,-,-,+,-,-,-,+
I47,s4523024,+,-,-,-,+,-,+,-,-,-,-,-,+,-,-,-,-,-,+,-,-,-,-
I47,s4523027,+,-,-,-,+,-,+,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,+
I48,s1016486,-,-,-,+,+,+,+,+,-,-,-,-,-,+,-,+,-,+,-,-,+,+,-
I48,s1015950,-,-,-,+,+,+,+,+,-,-,-,-,-,-,-,+,-,-,-,+,+,+,-
I48,s1016487,-,-,-,+,+,+,+,+,-,-,-,-,-,+,-,+,-,+,-,-,+,+,+
I48,s1016484,-,-,-,+,+,+,+,+,-,-,-,-,-,+,-,+,-,+,-,-,+,-,-
I49,s3320651,-,+,+,-,-,+,-,+,-,+,-,+,-,+,+,-,+,-,-,+,-,+,+
I49,s3320667,-,+,+,-,-,+,-,+,-,+,-,+,-,+,+,-,+,-,+,+,-,+,+
I49,s3845979,-,+,+,+,-,+,-,+,-,+,-,+,+,+,+,-,+,-,+,+,-,+,+
I49,s3321675,-,+,+,-,-,+,-,+,-,+,-,+,+,+,+,-,+,-,-,+,-,+,+
I50,s8183059,+,+,+,+,+,-,-,+,+,-,+,+,+,-,+,-,-,-,+,-,-,+,+
I50,s8179457,+,+,+,+,+,-,-,+,+,-,-,+,+,+,+,-,-,-,-,-,-,-,+
I50,s8183553,+,+,+,+,+,-,-,+,+,-,+,+,+,+,+,-,-,-,-,-,-,-,+
I50,s8182019,+,+,+,+,+,-,-,+,+,-,+,+,-,-,+,-,-,-,-,-,-,+,+
I51,s8377529,+,+,+,+,+,+,+,+,+,-,+,-,+,-,-,+,-,+,+,+,-,-,+
I51,s8377521,+,+,+,+,+,+,+,+,+,-,+,-,+,-,-,+,-,+,+,-,-,-,+
I51,s8344816,+,+,+,+,+,+,+,-,+,-,+,-,+,-,-,+,+,+,+,-,-,-,-
I51,s8377520,+,+,+,+,+,+,+,+,+,-,+,-,+,-,-,+,-,+,+,-,-,-,-
I52,s1732893,-,-,+,+,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+,+,+,-,+
I52,s1209117,-,-,+,-,-,+,-,-,+,+,+,-,-,+,+,-,-,-,+,+,+,-,+
I52,s1208605,-,-,+,-,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+,+,+,-,+
I52,s1208597,-,-,+,-,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+,-,+,-,+
I53,s6906713,+,+,-,+,-,-,+,-,+,+,-,-,-,+,+,-,+,-,+,+,-,-,+
I53,s6841113,+,+,-,+,-,-,-,-,+,+,-,-,-,+,+,-,-,-,+,+,-,-,+
I53,s6832923,+,+,-,+,-,-,-,-,+,-,-,-,-,+,+,-,-,-,+,+,-,+,+
I53,s6906649,+,+,-,+,-,-,+,-,+,+,-,-,-,+,+,-,-,-,+,+,-,-,+
I54,s4624339,+,-,-,-,+,+,-,+,-,-,-,+,+,+,+,+,+,-,+,-,-,+,+
I54,s4632403,+,-,-,-,+,+,-,+,-,+,-,+,+,+,+,-,+,-,+,-,-,+,+
I54,s4632531,+,-,-,-,+,+,-,+,-,+,-,+,+,+,+,+,+,-,+,-,-,+,+
I54,s4624338,+,-,-,-,+,+,-,+,-,-,-,+,+,+,+,+,+,-,+,-,-,+,-
I55,s5898498,+,-,+,+,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-
I55,s5900546,+,-,+,+,-,+,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,+,-
I55,s5916930,+,-,+,+,-,+,-,-,+,-,-,+,-,-,+,-,-,-,-,-,-,+,-
I55,s5917058,+,-,+,+,-,+,-,-,+,-,-,+,-,-,+,+,-,-,-,-,-,+,-
I55,s5392642,+,-,+,-,-,+,-,-,+,-,-,+,-,-,+,-,-,-,-,-,-,+,-
I56,s1632099,-,-,+,+,-,-,-,+,+,+,-,-,+,+,+,-,+,+,-,-,-,+,+
I56,s1106787,-,-,+,-,-,-,-,+,+,+,-,-,-,+,+,-,+,+,-,-,-,+,+
I56,s1636195,-,-,+,+,-,-,-,+,+,+,+,-,+,+,+,-,+,+,-,-,-,+,+
I56,s1107779,-,-,+,-,-,-,-,+,+,+,-,-,+,+,+,-,+,-,-,-,-,+,+
I56,s1635139,-,-,+,+,-,-,-,+,+,+,+,-,-,+,+,-,+,-,-,-,-,+,+
I57,s3416320,-,+,+,-,+,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,-,-,-
I57,s3420416,-,+,+,-,+,-,-,-,-,+,+,-,-,-,+,-,-,-,-,-,-,-,-
I57,s3436800,-,+,+,-,+,-,-,-,+,+,+,-,-,-,+,-,-,-,-,-,-,-,-
I57,s1323264,-,-,+,-,+,-,-,-,-,+,+,-,-,-,+,-,-,-,-,-,-,-,-
I57,s1323265,-,-,+,-,+,-,-,-,-,+,+,-,-,-,+,-,-,-,-,-,-,-,+
I58,s4939136,+,-,-,+,-,+,+,-,+,-,+,+,+,-,+,+,-,-,-,-,-,-,-
I58,s4939137,+,-,-,+,-,+,+,-,+,-,+,+,+,-,+,+,-,-,-,-,-,-,+
I58,s4921728,+,-,-,+,-,+,+,-,-,-,+,+,-,-,+,+,-,-,-,-,-,-,-
I58,s4791680,+,-,-,+,-,-,+,-,-,-,+,+,+,-,+,+,-,-,-,-,-,-,-
I58,s4922816,+,-,-,+,-,+,+,-,-,-,+,+,+,-,+,+,+,-,-,-,-,-,-
I59,s1397996,-,-,+,-,+,-,+,-,+,-,+,-,+,-,-,+,+,+,-,+,+,-,-
I59,s87276,-,-,-,-,-,-,+,-,+,-,+,-,+,-,-,+,+,+,-,+,+,-,-
I59,s872684,-,-,-,+,+,-,+,-,+,-,+,-,-,-,-,+,+,+,-,+,+,-,-
I59,s349420,-,-,-,-,+,-,+,-,+,-,+,-,+,-,-,+,+,+,-,+,+,-,-
I59,s87277,-,-,-,-,-,-,+,-,+,-,+,-,+,-,-,+,+,+,-,+,+,-,+
I60,s3287674,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,-,+,+,+,+,-,+,-
I60,s3285626,-,+,+,-,-,+,-,-,-,+,-,-,-,+,-,-,+,+,+,+,-,+,-
I60,s3277434,-,+,+,-,-,+,-,-,-,-,-,-,-,+,-,-,+,+,+,+,-,+,-
I60,s7479930,+,+,+,-,-,+,-,-,-,+,-,-,-,+,-,-,+,+,+,+,-,+,-
I60,s3277435,-,+,+,-,-,+,-,-,-,-,-,-,-,+,-,-,+,+,+,+,-,+,+
I61,s3776486,-,+,+,+,-,-,+,+,-,-,+,+,+,+,+,+,+,+,-,-,+,+,-
I61,s3776238,-,+,+,+,-,-,+,+,-,-,+,+,+,+,-,+,+,+,-,+,+,+,-
I61,s3774198,-,+,+,+,-,-,+,+,-,-,+,-,+,+,-,+,+,+,+,-,+,+,-
I61,s3774310,-,+,+,+,-,-,+,+,-,-,+,-,+,+,+,-,+,+,-,-,+,+,-
I61,s3708902,-,+,+,+,-,-,-,+,-,-,+,-,+,+,+,+,+,+,-,-,+,+,-
I62,s5013320,+,-,-,+,+,-,-,-,+,+,+,+,+,+,+,-,+,-,-,+,-,-,-
I62,s6094664,+,-,+,+,+,-,-,+,+,+,+,+,+,+,+,-,+,-,-,+,-,-,-
I62,s5046088,+,-,-,+,+,-,-,+,+,+,+,+,+,+,+,-,+,-,-,+,-,-,-
I62,s7110504,+,+,-,+,+,-,-,-,+,+,+,+,+,+,+,-,+,+,-,+,-,-,-
I62,s7274312,+,+,-,+,+,+,-,+,+,+,+,+,+,+,+,-,+,-,-,+,-,-,-
I63,s3015056,-,+,-,+,+,+,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,-,-
I63,s3080632,-,+,-,+,+,+,+,-,-,-,-,-,-,-,+,+,-,+,+,+,-,-,-
I63,s3015057,-,+,-,+,+,+,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,-,+
I63,s3015064,-,+,-,+,+,+,-,-,-,-,-,-,-,-,+,+,-,-,+,+,-,-,-
I63,s2818480,-,+,-,+,-,+,+,-,-,-,-,-,-,-,+,+,-,+,+,-,-,-,-
I64,s1580992,-,-,+,+,-,-,-,-,-,-,+,+,+,+,+,+,+,-,-,-,-,-,-
I64,s3677904,-,+,+,+,-,-,-,-,-,-,+,+,+,+,-,+,+,-,+,-,-,-,-
I64,s6823760,+,+,-,+,-,-,-,-,-,-,+,+,+,+,+,-,+,-,+,-,-,-,-
I64,s2629616,-,+,-,+,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,-,-,-,-
I64,s3678160,-,+,+,+,-,-,-,-,-,-,+,+,+,+,+,+,+,-,+,-,-,-,-
I65,s5481503,+,-,+,-,-,+,+,+,-,+,-,-,+,-,-,-,-,-,+,+,+,+,+
I65,s4367391,+,-,-,-,-,+,-,+,-,+,-,-,+,-,-,-,-,-,+,+,+,+,+
I65,s5481502,+,-,+,-,-,+,+,+,-,+,-,-,+,-,-,-,-,-,+,+,+,+,-
I65,s4367390,+,-,-,-,-,+,-,+,-,+,-,-,+,-,-,-,-,-,+,+,+,+,-
I65,s5121039,+,-,-,+,+,+,-,-,-,+,-,-,+,-,-,-,-,-,-,+,+,+,+
I66,s1674441,-,-,+,+,-,-,+,+,-,-,-,+,+,-,-,+,+,-,-,+,-,-,+
I66,s1150153,-,-,+,-,-,-,+,+,-,-,-,+,+,-,-,+,+,-,-,+,-,-,+
I66,s1674440,-,-,+,+,-,-,+,+,-,-,-,+,+,-,-,+,+,-,-,+,-,-,-
I66,s1150152,-,-,+,-,-,-,+,+,-,-,-,+,+,-,-,+,+,-,-,+,-,-,-
I66,s1150155,-,-,+,-,-,-,+,+,-,-,-,+,+,-,-,+,+,-,-,+,-,+,+
I67,s477842,-,-,-,-,+,+,+,-,+,-,-,+,-,+,-,+,-,-,+,-,-,+,-
I67,s477394,-,-,-,-,+,+,+,-,+,-,-,+,-,-,-,+,+,-,+,-,-,+,-
I67,s461010,-,-,-,-,+,+,+,-,-,-,-,+,-,-,-,+,+,-,+,-,-,+,-
I67,s477906,-,-,-,-,+,+,+,-,+,-,-,+,-,+,-,+,+,-,+,-,-,+,-
