language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I10,s1317538,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I10,s1874467,-,-,+,+,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I10,s3938979,-,+,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I10,s1055395,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I11,s3414691,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I11,s3414690,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I11,s301602,-,-,-,-,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I11,s1063586,-,-,+,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I11,s2890402,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I12,s1358499,-,-,+,-,+,-,-,+,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+
I12,s2103970,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I12,s3971618,-,+,+,+,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I12,s1096226,-,-,+,-,-,-,-,+,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I12,s530978,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I13,s2104867,-,+,-,-,-,-,-,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,+
I13,s3152419,-,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I13,s572066,-,-,-,+,-,-,-,+,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I13,s1350306,-,-,+,-,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I13,s2890403,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I14,s793251,-,-,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I14,s1055394,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I14,s268962,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I14,s3423778,-,+,+,-,+,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,-
I14,s3414754,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,+,+,-,-,-,+,-
I15,s3938978,-,+,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I15,s793250,-,-,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I15,s2103970,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I15,s1841699,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I15,s1317538,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I16,s1874594,-,-,+,+,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I16,s3455651,-,+,+,-,+,-,-,+,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+
I16,s2890274,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I16,s3447459,-,+,+,-,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I16,s2628131,-,+,-,+,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I17,s1579554,-,-,+,+,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I17,s1841826,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I17,s2104866,-,+,-,-,-,-,-,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-
I17,s3676834,-,+,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I17,s1579682,-,-,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I18,s539298,-,-,-,+,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I18,s2103971,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I18,s3947042,-,+,+,+,+,-,-,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I18,s1325731,-,-,+,-,+,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+
I18,s3676834,-,+,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I19,s1841826,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I19,s563747,-,-,-,+,-,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I19,s1317539,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I19,s1841827,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I19,s1841698,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I20,s268962,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I20,s1055394,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I20,s531106,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I20,s6818,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I20,s2103970,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I21,s2890275,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I21,s268962,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I21,s6690,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I21,s3414690,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I21,s531106,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I22,s1317538,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I22,s1325730,-,-,+,-,+,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I22,s3414690,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I22,s2374178,-,+,-,-,+,-,-,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I22,s1579682,-,-,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I23,s793123,-,-,-,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I23,s1326755,-,-,+,-,+,-,-,-,-,+,+,+,+,+,-,+,-,+,-,-,-,+,+
I23,s1063586,-,-,+,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I23,s2398882,-,+,-,-,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I23,s1842722,-,-,+,+,+,-,-,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-
I24,s793250,-,-,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I24,s268834,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I24,s14882,-,-,-,-,-,-,-,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I24,s2367138,-,+,-,-,+,-,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I24,s2923171,-,+,-,+,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I25,s1841826,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I25,s1579554,-,-,+,+,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I25,s1317410,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I25,s3447458,-,+,+,-,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I25,s277026,-,-,-,-,+,-,-,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I26,s6818,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I26,s268962,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I26,s2367138,-,+,-,-,+,-,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I26,s2365987,-,+,-,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I26,s3160738,-,+,+,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I27,s268962,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I27,s2890402,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I27,s268834,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I27,s1088162,-,-,+,-,-,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I27,s531106,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I28,s1055266,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I28,s801315,-,-,-,+,+,-,-,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,+
I28,s825890,-,-,-,+,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I28,s1055394,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I28,s1841827,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I29,s3415714,-,+,+,-,+,-,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I29,s301730,-,-,-,-,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I29,s1063587,-,-,+,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+
I29,s1055266,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I29,s3676835,-,+,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I30,s531106,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I30,s1317538,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I30,s1580578,-,-,+,+,-,-,-,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-
I30,s2365986,-,+,-,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I30,s1317539,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I31,s301730,-,-,-,-,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I31,s1579682,-,-,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I31,s3414562,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I31,s3160739,-,+,+,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+
I31,s1055394,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I32,s3152418,-,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I32,s571938,-,-,-,+,-,-,-,+,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I32,s826018,-,-,-,+,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I32,s3414690,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I32,s530978,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I33,s1580578,-,-,+,+,-,-,-,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-
I33,s3415714,-,+,+,-,+,-,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I33,s3938978,-,+,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I33,s6691,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I33,s6690,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I34,s1317410,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I34,s1350178,-,-,+,-,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I34,s2407074,-,+,-,-,+,-,-,+,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I34,s1317539,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I34,s1317411,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I35,s3676706,-,+,+,+,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I35,s3152419,-,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I35,s1579682,-,-,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I35,s1317538,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I35,s1841698,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I36,s539298,-,-,-,+,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I36,s1841827,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I36,s1063586,-,-,+,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I36,s1317410,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I36,s2103970,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I37,s1317539,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I37,s793122,-,-,-,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I37,s530979,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I37,s6819,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I37,s1841699,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I38,s277155,-,-,-,-,+,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+
I38,s301731,-,-,-,-,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I38,s1317538,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I38,s1841698,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I38,s268963,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I39,s793122,-,-,-,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I39,s277154,-,-,-,-,+,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I39,s3938850,-,+,+,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I39,s3422882,-,+,+,-,+,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I39,s1317539,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I40,s2890274,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I40,s1063586,-,-,+,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I40,s15010,-,-,-,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I40,s47779,-,-,-,-,-,-,-,+,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+
I40,s3938850,-,+,+,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I41,s2890402,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I41,s3971619,-,+,+,+,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I41,s1841698,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I41,s1841826,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I41,s3152418,-,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I42,s268963,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I42,s801314,-,-,-,+,+,-,-,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I42,s1580707,-,-,+,+,-,-,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I42,s1579682,-,-,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I42,s301602,-,-,-,-,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I43,s1841826,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I43,s563875,-,-,-,+,-,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I43,s3152547,-,+,+,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I43,s1055394,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I43,s1055266,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I44,s2890274,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I44,s2398882,-,+,-,-,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I44,s826018,-,-,-,+,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I44,s793250,-,-,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I44,s1318562,-,-,+,-,+,-,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I45,s1874595,-,-,+,+,+,-,-,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I45,s3414690,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I45,s2890403,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I45,s277027,-,-,-,-,+,-,-,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,+
I45,s1056419,-,-,+,-,-,-,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I46,s1317539,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I46,s2398755,-,+,-,-,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I46,s3447330,-,+,+,-,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I46,s1579683,-,-,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I46,s3152611,-,+,+,-,-,-,-,-,-,-,+,+,-,+,-,+,+,+,-,-,-,+,+
I47,s532130,-,-,-,+,-,-,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I47,s15010,-,-,-,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I47,s1317538,-,-,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I47,s6818,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I47,s1055395,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I48,s1579683,-,-,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I48,s277155,-,-,-,-,+,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+
I48,s268962,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I48,s277154,-,-,-,-,+,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I48,s793250,-,-,-,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I49,s2103970,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I49,s3414562,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I49,s1875490,-,-,+,+,+,-,-,+,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-
I49,s6818,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I49,s268962,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I50,s3414690,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I50,s1841826,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I50,s2898594,-,+,-,+,+,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I50,s539170,-,-,-,+,-,-,-,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I50,s1318562,-,-,+,-,+,-,-,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I51,s3414690,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I51,s6818,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I51,s3938978,-,+,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I51,s268962,-,-,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I51,s15010,-,-,-,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I52,s3414691,-,+,+,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I52,s530978,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
