language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I2,s4016294,-,+,+,+,+,-,+,-,+,-,-,+,-,-,-,+,-,+,-,-,+,+,-
I2,s3480068,-,+,+,-,+,-,+,-,-,-,+,+,-,+,-,-,-,-,-,-,+,-,-
I2,s5248934,+,-,+,-,-,-,-,-,-,-,+,-,+,+,+,+,-,+,-,-,+,+,-
I3,s1137220,-,-,+,-,-,-,+,-,+,-,+,+,-,+,-,-,+,-,-,-,+,-,-
I3,s4983942,+,-,-,+,+,-,-,-,-,-,-,+,+,-,-,+,-,-,-,-,+,+,-
I3,s3407878,-,+,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I3,s4528640,+,-,-,-,+,-,+,-,-,-,+,+,-,+,-,-,-,-,-,-,-,-,-
I3,s262535,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,+
I3,s1311620,-,-,+,-,+,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,+,-,-
I3,s6818438,+,+,-,+,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-
I3,s592130,-,-,-,+,-,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,-,+,-
I3,s1575590,-,-,+,+,-,-,-,-,-,-,-,+,-,+,-,+,-,+,-,-,+,+,-
I3,s265990,-,-,-,-,+,-,-,-,-,-,-,+,+,+,+,-,-,-,-,-,+,+,-
I3,s3409826,-,+,+,-,+,-,-,-,-,-,-,-,+,+,+,+,-,+,-,-,-,+,-
I3,s656932,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-,-,-,+,-,-,+,-,-
I3,s262422,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,+,-
I3,s1312740,-,-,+,-,+,-,-,-,-,-,-,-,+,+,+,+,+,+,-,-,+,-,-
I3,s264455,-,-,-,-,+,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,+
I3,s462374,-,-,-,-,+,+,+,-,-,-,-,+,+,+,-,-,-,+,-,-,+,+,-
I3,s5508354,+,-,+,-,+,-,-,-,-,-,-,+,+,-,+,-,-,-,-,-,-,+,-
I3,s1835526,-,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I3,s332678,-,-,-,-,+,-,+,-,-,-,+,-,-,+,+,+,-,-,-,-,+,+,-
I3,s270851,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,+,+
I3,s5373958,+,-,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I3,s6226086,+,-,+,+,+,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,+,+,-
I3,s1318786,-,-,+,-,+,-,-,-,-,-,+,+,+,+,+,+,-,-,-,-,-,+,-
I3,s4522517,+,-,-,-,+,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,+
I3,s788645,-,-,-,+,+,-,-,-,-,-,-,+,-,-,-,+,-,+,-,-,+,-,+
I3,s374918,-,-,-,-,+,-,+,+,-,+,+,+,-,-,-,+,-,-,-,-,+,+,-
I3,s3932802,-,+,+,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-
I3,s4263558,+,-,-,-,-,-,+,-,-,-,-,+,+,+,-,+,-,-,-,-,+,+,-
I3,s4784770,+,-,-,+,-,-,+,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-
I4,s35156,-,-,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,+,-,+,-,-
I4,s3480198,-,+,+,-,+,-,+,-,-,-,+,+,-,+,-,+,-,-,-,-,+,+,-
I4,s2099846,-,+,-,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-
I4,s4590594,+,-,-,-,+,+,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-
I4,s4980998,+,-,-,+,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I4,s530947,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,-,-,-,-,-,-,+,+
I4,s2360838,-,+,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I4,s1048998,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,+,+,-
I4,s167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,+,+
I4,s2966018,-,+,-,+,+,-,+,-,+,-,-,-,-,+,-,-,-,-,-,-,-,+,-
I4,s2048934,-,-,+,+,+,+,+,-,+,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I4,s6558118,+,+,-,-,+,-,-,-,-,-,+,-,-,-,+,+,-,+,-,-,+,+,-
I4,s4457606,+,-,-,-,+,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,+,+,-
I4,s5311639,+,-,+,-,-,-,+,-,-,-,-,+,+,-,-,+,-,-,+,-,+,+,+
I4,s1575700,-,-,+,+,-,-,-,-,-,-,-,+,-,+,+,-,-,-,+,-,+,-,-
I4,s2950656,-,+,-,+,+,-,+,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-
I4,s806,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,+,+,-
I4,s7044,-,-,-,-,-,-,-,-,-,-,+,+,-,+,+,+,-,-,-,-,+,-,-
I4,s6554276,+,+,-,-,+,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,+,-,-
I4,s6553863,+,+,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,+
I4,s792706,-,-,-,+,+,-,-,-,-,-,+,+,-,-,-,+,-,-,-,-,-,+,-
I4,s264708,-,-,-,-,+,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,-,-
I4,s301606,-,-,-,-,+,-,-,+,-,-,+,+,-,+,-,-,-,+,-,-,+,+,-
I4,s3161124,-,+,+,-,-,-,-,-,-,+,+,+,+,-,-,-,-,+,-,-,+,-,-
I4,s858242,-,-,-,+,+,-,+,-,-,-,+,+,-,-,-,+,-,-,-,-,-,+,-
I4,s6582947,+,+,-,-,+,-,-,-,+,+,+,-,-,+,-,+,-,+,-,-,-,+,+
I4,s5320231,+,-,+,-,-,-,+,-,-,+,-,+,+,+,-,-,-,+,-,-,+,+,+
I4,s852662,-,-,-,+,+,-,+,-,-,-,-,-,-,+,-,+,-,+,+,-,+,+,-
I4,s2435716,-,+,-,-,+,-,+,-,-,+,-,+,-,+,-,+,-,-,-,-,+,-,-
I5,s5509798,+,-,+,-,+,-,-,-,-,-,+,-,-,+,-,+,-,+,-,-,+,+,-
I5,s5868066,+,-,+,+,-,-,+,+,-,-,-,+,-,+,-,-,-,+,-,-,-,+,-
I5,s65542,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I5,s3998853,-,+,+,+,+,-,+,-,-,-,-,-,+,-,-,+,-,-,-,-,+,-,+
I5,s137350,-,-,-,-,-,+,-,-,-,-,+,+,-,-,-,+,-,-,-,-,+,+,-
I5,s6790,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,-,-,-,+,+,-
I5,s6619828,+,+,-,-,+,-,+,-,-,-,-,-,-,+,-,+,-,+,+,-,+,-,-
I5,s4262790,+,-,-,-,-,-,+,-,-,-,-,+,-,+,+,+,-,-,-,-,+,+,-
I5,s263078,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I5,s1049110,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+,+,-
I5,s5505446,+,-,+,-,+,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,+,+,-
I5,s393734,-,-,-,-,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I5,s3738566,-,+,+,+,-,-,+,-,-,-,-,+,-,+,+,+,+,-,-,-,+,+,-
I5,s5050982,+,-,-,+,+,-,+,-,-,-,+,-,-,+,-,-,+,+,-,-,+,+,-
I5,s2097794,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-
I5,s68102,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I5,s7078919,+,+,-,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,+
I5,s2470,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,-,+,-,-,+,+,-
I5,s330658,-,-,-,-,+,-,+,-,-,-,-,+,-,+,+,+,-,+,-,-,-,+,-
I5,s2428290,-,+,-,-,+,-,+,-,-,-,-,+,+,-,+,+,-,-,-,-,-,+,-
I5,s7342851,+,+,+,-,-,-,-,-,-,-,-,+,-,+,+,-,-,-,-,-,-,+,+
I5,s7605123,+,+,+,-,+,-,-,-,-,-,-,+,-,+,+,+,-,-,-,-,-,+,+
I5,s262468,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,-,-
I5,s5781636,+,-,+,+,-,-,-,-,-,+,+,+,-,-,-,+,-,-,-,-,+,-,-
I5,s1903489,-,-,+,+,+,-,+,-,-,-,-,+,-,+,+,+,-,-,-,-,-,-,+
I5,s2427430,-,+,-,-,+,-,+,-,-,-,-,+,-,+,-,-,-,+,-,-,+,+,-
I5,s5570566,+,-,+,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I5,s809603,-,-,-,+,+,-,-,-,+,-,+,+,-,+,-,+,-,-,-,-,-,+,+
I5,s1575300,-,-,+,+,-,-,-,-,-,-,-,+,-,-,+,+,-,-,-,-,+,-,-
I6,s786436,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I6,s589954,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-
I6,s2168868,-,+,-,-,-,-,+,-,-,-,+,+,-,-,-,-,-,+,-,-,+,-,-
I6,s2952582,-,+,-,+,+,-,+,-,-,-,-,+,+,-,+,+,-,-,-,-,+,+,-
I6,s5771552,+,-,+,+,-,-,-,-,-,-,+,-,-,-,+,-,-,+,-,-,-,-,-
I6,s2952118,-,+,-,+,+,-,+,-,-,-,-,+,-,+,+,+,-,+,+,-,+,+,-
I6,s4261286,+,-,-,-,-,-,+,-,-,-,-,-,+,-,+,+,-,+,-,-,+,+,-
I6,s6035075,+,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,-,-,-,+,+
I6,s4133892,-,+,+,+,+,+,+,-,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-
I6,s1385120,-,-,+,-,+,-,+,-,-,+,-,-,-,+,-,+,-,+,-,-,-,-,-
I6,s4262022,+,-,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,-,-,-,+,+,-
I6,s328064,-,-,-,-,+,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-
I6,s1251620,-,-,+,-,-,+,+,-,-,-,+,+,-,-,+,-,-,+,-,-,+,-,-
I6,s6097028,+,-,+,+,+,-,+,-,-,-,-,+,-,-,-,+,-,-,-,-,+,-,-
I6,s96258,-,-,-,-,-,-,+,-,+,+,+,+,-,-,-,-,-,-,-,-,-,+,-
I6,s263591,-,-,-,-,+,-,-,-,-,-,-,-,+,-,+,+,-,+,-,-,+,+,+
I6,s1246116,-,-,+,-,-,+,+,-,-,-,-,-,-,+,+,+,-,+,-,-,+,-,-
I6,s274304,-,-,-,-,+,-,-,-,-,+,-,+,+,+,+,+,-,-,-,-,-,-,-
I6,s72582,-,-,-,-,-,-,+,-,-,-,+,+,-,+,+,+,-,-,-,-,+,+,-
I6,s799266,-,-,-,+,+,-,-,-,-,+,+,-,-,+,-,-,-,+,-,-,-,+,-
I6,s1313027,-,-,+,-,+,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,+,+
I6,s623494,-,-,-,+,-,-,+,+,-,-,-,-,-,+,+,+,-,-,-,-,+,+,-
I6,s5048454,+,-,-,+,+,-,+,-,-,-,-,+,-,-,-,+,-,-,-,-,+,+,-
I6,s264614,-,-,-,-,+,-,-,-,-,-,-,+,-,-,+,+,-,+,-,-,+,+,-
I6,s6621444,+,+,-,-,+,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,-,-
I6,s2625926,-,+,-,+,-,-,-,-,-,-,+,-,-,-,+,+,-,-,-,-,+,+,-
I6,s917776,-,-,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-
I6,s265894,-,-,-,-,+,-,-,-,-,-,-,+,+,+,-,+,-,+,-,-,+,+,-
I6,s5048838,+,-,-,+,+,-,+,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I7,s4195076,+,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I7,s1050886,-,-,+,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I7,s5517344,+,-,+,-,+,-,-,-,-,+,+,-,-,-,-,-,-,+,-,-,-,-,-
I7,s1837568,-,-,+,+,+,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-
I7,s5326918,+,-,+,-,-,-,+,-,+,-,-,+,-,-,-,-,+,-,-,-,+,+,-
I7,s3412352,-,+,+,-,+,-,-,-,-,-,+,-,-,-,+,+,-,-,-,-,-,-,-
I7,s843427,-,-,-,+,+,-,-,+,+,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I7,s38308,-,-,-,-,-,-,-,+,-,-,+,-,+,-,+,+,-,+,-,-,+,-,-
I7,s4786726,+,-,-,+,-,-,+,-,-,-,-,+,-,+,-,-,-,+,-,-,+,+,-
I7,s1082116,-,-,+,-,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I7,s2689282,-,+,-,+,-,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,-,+,-
I7,s6367538,+,+,-,-,-,-,+,-,-,+,-,+,-,-,+,-,-,+,+,-,-,+,-
I7,s5539814,+,-,+,-,+,-,-,+,-,-,-,-,+,+,+,+,+,+,-,-,+,+,-
I7,s722978,-,-,-,+,-,+,+,-,-,-,-,+,-,-,-,-,-,+,-,-,-,+,-
I7,s5510401,+,-,+,-,+,-,-,-,-,-,+,-,+,-,+,-,-,-,-,-,-,-,+
I7,s1380486,-,-,+,-,+,-,+,-,-,-,+,-,-,-,-,+,-,-,-,-,+,+,-
I7,s397826,-,-,-,-,+,+,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,+,-
I7,s592160,-,-,-,+,-,-,+,-,-,-,-,+,-,-,+,-,-,+,-,-,-,-,-
I7,s6423940,+,+,-,-,-,+,-,-,-,-,-,-,+,-,+,+,-,-,-,-,+,-,-
I7,s7084930,+,+,-,+,+,-,-,-,-,-,+,+,-,+,+,+,-,-,-,-,-,+,-
I7,s4331696,+,-,-,-,-,+,-,-,-,-,+,+,-,-,-,+,-,+,+,-,-,-,-
I7,s4985346,+,-,-,+,+,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,+,-
I7,s4522694,+,-,-,-,+,-,+,-,-,-,-,-,-,+,-,+,+,-,-,-,+,+,-
I7,s1900951,-,-,+,+,+,-,+,-,-,-,-,-,-,-,+,+,-,-,+,-,+,+,+
I7,s4562082,+,-,-,-,+,-,+,+,-,-,+,+,+,-,-,+,-,+,-,-,-,+,-
I7,s6293667,+,+,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,-,-,-,+,+
I7,s4999444,+,-,-,+,+,-,-,-,+,-,-,+,-,-,+,-,-,-,+,-,+,-,-
I7,s1376406,-,-,+,-,+,-,+,-,-,-,-,-,-,-,-,+,-,-,+,-,+,+,-
I7,s2378246,-,+,-,-,+,-,-,-,+,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I8,s458885,-,-,-,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+
I8,s7373606,+,+,+,-,-,-,-,+,-,-,-,-,-,+,+,-,-,+,-,-,+,+,-
I8,s1376790,-,-,+,-,+,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,+,+,-
I8,s787074,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-
I8,s854294,-,-,-,+,+,-,+,-,-,-,-,+,-,-,+,-,-,-,+,-,+,+,-
I8,s2378886,-,+,-,-,+,-,-,-,+,-,-,+,+,-,-,+,-,-,-,-,+,+,-
I8,s531330,-,-,-,+,-,-,-,-,-,-,+,+,-,+,+,+,-,-,-,-,-,+,-
I8,s1835520,-,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-
I8,s8133506,+,+,+,+,+,-,-,-,-,-,+,+,-,+,+,+,-,-,-,-,-,+,-
I8,s7604230,+,+,+,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-
I8,s328226,-,-,-,-,+,-,+,-,-,-,-,-,-,+,-,-,-,+,-,-,-,+,-
I8,s5638662,+,-,+,-,+,+,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I8,s1902726,-,-,+,+,+,-,+,-,-,-,-,+,-,-,-,+,-,-,-,-,+,+,-
I8,s8325270,+,+,+,+,+,+,+,-,-,-,-,+,-,-,-,+,-,-,+,-,+,+,-
I8,s1376770,-,-,+,-,+,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-
I8,s6423042,+,+,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-
I8,s2435239,-,+,-,-,+,-,+,-,-,+,-,+,-,-,-,+,-,+,-,-,+,+,+
I8,s870944,-,-,-,+,+,-,+,-,+,-,-,+,-,+,-,-,-,+,-,-,-,-,-
I8,s4006050,-,+,+,+,+,-,+,-,-,+,-,-,-,-,-,+,-,+,-,-,-,+,-
I8,s7016486,+,+,-,+,-,+,+,-,-,-,+,-,-,-,-,-,-,+,-,-,+,+,-
I8,s377174,-,-,-,-,+,-,+,+,+,-,-,-,-,-,+,-,+,-,+,-,+,+,-
I8,s2363394,-,+,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-
I8,s5773314,+,-,+,+,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,+,-
I8,s4492930,+,-,-,-,+,-,-,+,-,-,-,+,+,+,-,+,-,-,-,-,-,+,-
I8,s1049346,-,-,+,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,-
I8,s7741956,+,+,+,-,+,+,-,-,-,+,-,-,-,+,-,-,-,-,-,-,+,-,-
I8,s787175,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-,+,+,+
I8,s67766,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,+,+,-,+,+,-
I8,s5081218,+,-,-,+,+,-,+,+,-,-,-,+,-,-,-,+,-,-,-,-,-,+,-
I9,s5050884,+,-,-,+,+,-,+,-,-,-,+,-,-,+,-,-,-,-,-,-,+,-,-
I9,s268420,-,-,-,-,+,-,-,-,-,-,+,+,-,-,-,+,-,-,-,-,+,-,-
I9,s577062,-,-,-,+,-,-,-,+,+,-,-,+,+,+,-,-,-,+,-,-,+,+,-
I9,s787078,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,+,-
I9,s5113348,+,-,-,+,+,+,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,-,-
I9,s2236544,-,+,-,-,-,+,-,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,-
I9,s1315490,-,-,+,-,+,-,-,-,-,-,+,-,-,+,-,+,-,+,-,-,-,+,-
I9,s1920516,-,-,+,+,+,-,+,-,+,-,-,+,+,+,-,-,-,-,-,-,+,-,-
I9,s526756,-,-,-,+,-,-,-,-,-,-,-,+,-,-,+,+,-,+,-,-,+,-,-
I9,s6570644,+,+,-,-,+,-,-,-,+,-,-,-,-,+,-,+,-,-,+,-,+,-,-
I9,s4283043,+,-,-,-,-,-,+,-,+,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I9,s2494502,-,+,-,-,+,+,-,-,-,-,+,-,-,-,-,-,-,+,-,-,+,+,-
I9,s330244,-,-,-,-,+,-,+,-,-,-,-,+,-,+,-,-,-,-,-,-,+,-,-
I9,s527106,-,-,-,+,-,-,-,-,-,-,-,+,-,+,+,-,-,-,-,-,-,+,-
I9,s1377203,-,-,+,-,+,-,+,-,-,-,-,-,-,+,+,+,-,+,+,-,-,+,+
I9,s4198532,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,+,-,-
I9,s2883842,-,+,-,+,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-
I9,s4540836,+,-,-,-,+,-,+,-,+,-,-,+,-,-,+,+,-,+,-,-,+,-,-
I9,s4215302,+,-,-,-,-,-,-,-,+,-,+,-,-,+,-,-,-,-,-,-,+,+,-
I9,s4199584,+,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,-,+,-,-,-,-,-
I9,s4458498,+,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-
I9,s2885504,-,+,-,+,+,-,-,-,-,-,-,-,+,+,+,+,-,-,-,-,-,-,-
I9,s5571591,+,-,+,-,+,-,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,+
I9,s6357430,+,+,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-,+,+,-,+,+,-
I9,s2359904,-,+,-,-,+,-,-,-,-,-,-,-,-,+,-,-,+,+,-,-,-,-,-
