language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I4,tʰ,+,-,-,-,0,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I4,tʃʰ,-,-,-,+,0,-,+,-,+,-,-,-,-,-,+,+,-,-,+,-,+,-,-
I4,d̪ʰ,+,-,-,-,0,-,+,-,+,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I4,ʒ,-,-,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,+,-
I4,ʔ,-,-,-,-,0,0,0,-,+,+,-,-,-,+,-,0,+,-,-,-,-,-,-
I4,kʷ,-,+,+,+,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,-,+
I4,ɡ͡b,+,+,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I4,ts,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I4,l,+,-,-,-,0,+,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I5,kʼ,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I5,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I5,kʰ,-,-,+,+,0,0,0,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I5,ᵐtʃ,-,-,-,+,0,-,+,-,-,-,-,-,+,-,+,0,-,-,+,-,+,-,-
I5,ɟ,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,+,-
I5,ɣ,-,-,+,+,0,0,0,-,-,-,-,+,-,-,-,+,-,-,-,-,+,+,-
I5,n,+,-,-,-,0,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I5,ɾ,+,-,-,-,0,-,-,-,-,-,-,-,-,+,+,0,-,+,-,-,+,+,-
I5,w,+,+,+,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I6,tʃ,-,-,-,+,0,-,+,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I6,b,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I6,d,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I6,p,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I6,k,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I6,ɡ,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I6,ɲ,-,-,-,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I6,pʼ,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I6,s,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,-,-
I7,k,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I7,n,+,-,-,-,0,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I7,z̪,+,-,-,-,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,+,-
I7,ʎ,-,-,-,+,0,0,-,-,-,-,-,+,-,+,-,0,-,+,-,-,+,+,-
I7,d̪ʲ,+,-,-,+,0,-,+,-,-,-,-,-,-,-,+,0,-,-,-,-,+,+,-
I7,ɲ,-,-,-,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I7,ɗ,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,+,-,-,-,+,+,-
I7,ɕɥ,-,+,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,-,+
I7,ⁿdʒ,-,-,-,+,0,-,+,-,-,-,-,-,+,-,+,-,-,-,+,-,+,+,-
I8,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I8,tʰ,+,-,-,-,0,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I8,ɲ,-,-,-,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I8,n̪,+,-,-,-,0,-,+,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I8,ts,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I8,χ,-,-,+,-,0,0,0,-,-,-,-,+,-,-,-,0,-,-,-,-,+,-,-
I8,m,+,+,-,-,0,0,+,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I8,ɾ,+,-,-,-,0,-,-,-,-,-,-,-,-,+,+,0,-,+,-,-,+,+,-
I8,x,-,-,+,+,0,0,0,-,-,-,-,+,-,-,-,+,-,-,-,-,+,-,-
I9,ts,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I9,ɗ,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,+,-,-,-,+,+,-
I9,ɓ,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,0,+,-,-,-,+,+,-
I9,f,+,+,-,-,0,0,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-
I9,kʷ,-,+,+,+,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,-,+
I9,pʼ,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I9,l,+,-,-,-,0,+,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I9,k,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I9,b,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I9,mʰ,+,+,-,-,0,0,+,-,+,-,-,-,+,+,-,+,-,-,-,-,+,+,-
I10,n,+,-,-,-,0,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I10,β,+,+,-,-,0,0,+,-,-,-,-,+,-,-,-,0,-,-,-,-,+,+,-
I10,z,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,+,-
I10,ʃ,-,-,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,-,-
I10,ɕ,-,-,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,-,-
I10,kʼ,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I10,q,-,-,+,-,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,-,-
I10,ŋ,-,-,+,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I10,k,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I10,s,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,-,-
I11,ŋ,-,-,+,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I11,β,+,+,-,-,0,0,+,-,-,-,-,+,-,-,-,0,-,-,-,-,+,+,-
I11,h,-,-,-,-,0,0,0,-,+,+,-,+,-,+,-,+,-,-,-,-,-,-,-
I11,ʎ,-,-,-,+,0,0,-,-,-,-,-,+,-,+,-,0,-,+,-,-,+,+,-
I11,pʼ,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I11,x,-,-,+,+,0,0,0,-,-,-,-,+,-,-,-,+,-,-,-,-,+,-,-
I11,ts,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I11,dʲ,+,-,-,+,0,-,-,-,-,-,-,-,-,-,+,0,-,-,-,-,+,+,-
I11,j,-,-,-,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I11,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I12,v,+,+,-,-,0,0,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,+,-
I12,ʃ,-,-,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,-,-
I12,l,+,-,-,-,0,+,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I12,ɲ,-,-,-,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I12,ts,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I12,ʝʼ,-,-,-,+,0,0,0,-,-,-,-,+,-,-,-,+,+,-,-,-,+,+,-
I12,tʃ,-,-,-,+,0,-,+,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I12,p,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I12,j,-,-,-,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I12,f,+,+,-,-,0,0,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-
I13,n,+,-,-,-,0,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I13,l,+,-,-,-,0,+,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I13,d,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I13,tʰ,+,-,-,-,0,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I13,d̪ʰ,+,-,-,-,0,-,+,-,+,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I13,h,-,-,-,-,0,0,0,-,+,+,-,+,-,+,-,+,-,-,-,-,-,-,-
I13,t̪ʰ,+,-,-,-,0,-,+,-,+,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I13,z,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,+,-
I13,ʍ,+,+,+,+,0,0,0,-,+,-,-,+,-,+,-,0,-,-,-,-,-,-,-
I13,p,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I14,tʃʼ,-,-,-,+,0,-,+,-,-,-,-,-,-,-,+,+,+,-,+,-,+,-,-
I14,n,+,-,-,-,0,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I14,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I14,ts,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I14,w,+,+,+,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I14,j,-,-,-,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I14,ç,-,-,-,+,0,0,0,-,-,-,-,+,-,-,-,0,-,-,-,-,+,-,-
I14,ɲ,-,-,-,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I14,ⁿtɸ,+,0,-,-,0,-,0,-,-,-,-,-,+,-,0,0,-,-,-,-,+,-,-
I14,ĵ,-,-,-,+,0,0,0,-,-,-,-,+,-,+,-,-,-,-,-,-,-,+,-
I15,qʼ,-,-,+,-,0,0,0,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I15,ŋ,-,-,+,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I15,p,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I15,ɻ,-,-,-,-,0,-,-,-,-,-,-,+,-,+,+,0,-,-,-,-,-,+,-
I15,ɡʷ,-,+,+,+,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,+,+
I15,ɲ,-,-,-,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I15,w,+,+,+,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I15,k,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I15,l,+,-,-,-,0,+,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I15,j,-,-,-,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I16,kʼ,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I16,ɾ,+,-,-,-,0,-,-,-,-,-,-,-,-,+,+,0,-,+,-,-,+,+,-
I16,r,+,-,-,-,0,-,-,-,-,-,-,+,-,+,+,+,-,+,-,-,+,+,-
I16,p,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I16,ðˤ,+,-,+,-,0,-,0,-,-,+,-,+,-,-,+,0,-,-,-,-,+,+,-
I16,t̪,+,-,-,-,0,-,+,-,-,-,-,-,-,-,+,0,-,-,-,-,+,-,-
I16,ŋ,-,-,+,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I16,ᵑɡ,-,-,+,+,0,0,0,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-
I16,j,-,-,-,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I16,ɡ,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I17,w,+,+,+,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I17,ɲ,-,-,-,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I17,ᵐb,+,+,-,-,0,0,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-
I17,ᵑɡ,-,-,+,+,0,0,0,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-
I17,n,+,-,-,-,0,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I17,s,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,-,-
I17,z,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,+,-
I17,ɭ,-,-,-,-,0,+,-,-,-,-,-,-,-,+,+,0,-,+,-,-,+,+,-
I17,p,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I17,ɣʷ,-,+,+,+,0,0,0,-,-,-,-,+,-,-,-,0,-,-,-,-,+,+,+
I18,s,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,-,-
I18,ɖ,-,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,-,-,-,-,+,+,-
I18,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I18,ŋ,-,-,+,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I18,ʃ,-,-,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,-,-
I18,tsʰ,+,-,-,-,0,-,-,-,+,-,-,-,-,-,+,+,-,-,+,-,+,-,-
I18,l,+,-,-,-,0,+,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I18,p,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I18,ɣ,-,-,+,+,0,0,0,-,-,-,-,+,-,-,-,+,-,-,-,-,+,+,-
I18,d,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I19,k,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I19,n,+,-,-,-,0,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I19,l,+,-,-,-,0,+,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I19,f,+,+,-,-,0,0,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-
I19,b,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I19,s,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,-,-
I19,d̪,+,-,-,-,0,-,+,-,-,-,-,-,-,-,+,0,-,-,-,-,+,+,-
I19,xʷ,-,+,+,+,0,0,0,-,-,-,-,+,-,-,-,0,-,-,-,-,+,-,+
I19,z,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,+,-
I19,kʷ,-,+,+,+,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,-,+
I19,r,+,-,-,-,0,-,-,-,-,-,-,+,-,+,+,+,-,+,-,-,+,+,-
I20,ɡ,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I20,tʃ,-,-,-,+,0,-,+,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I20,ᵑk,-,-,+,+,0,0,0,-,-,-,-,-,+,-,-,0,-,-,-,-,+,-,-
I20,p,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I20,tˤ,+,-,+,-,0,-,-,-,-,+,-,-,-,-,+,0,-,-,-,-,+,-,-
I20,m,+,+,-,-,0,0,+,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I20,ɾ,+,-,-,-,0,-,-,-,-,-,-,-,-,+,+,0,-,+,-,-,+,+,-
I20,s,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,-,-
I20,ᵐb,+,+,-,-,0,0,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-
I20,ɡʲ,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,+,-
I20,ʃ,-,-,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,-,-
I21,p,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I21,w,+,+,+,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I21,ʒ,-,-,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,+,-
I21,kxʼ,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I21,kʰ,-,-,+,+,0,0,0,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I21,s,+,-,-,-,0,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,-,-
I21,ɡ,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I21,ᵑɡ,-,-,+,+,0,0,0,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-
I21,qʷ,-,+,+,-,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,-,+
I21,v,+,+,-,-,0,0,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,+,-
I21,ᵐb,+,+,-,-,0,0,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-
I22,kʰ,-,-,+,+,0,0,0,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I22,x,-,-,+,+,0,0,0,-,-,-,-,+,-,-,-,+,-,-,-,-,+,-,-
I22,pʼ,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I22,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I22,ŋ,-,-,+,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I22,b,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I22,ɡʰ,-,-,+,+,0,0,0,-,+,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I22,t̪,+,-,-,-,0,-,+,-,-,-,-,-,-,-,+,0,-,-,-,-,+,-,-
I22,mʼ,+,+,-,-,0,0,+,-,-,-,-,-,+,+,-,+,+,-,-,-,+,+,-
I22,d̪,+,-,-,-,0,-,+,-,-,-,-,-,-,-,+,0,-,-,-,-,+,+,-
I22,ts,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,0,-,-,+,-,+,-,-
I23,ɽ,-,-,-,-,0,-,-,-,-,-,-,-,-,+,+,0,-,+,-,-,+,+,-
I23,j,-,-,-,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I23,n,+,-,-,-,0,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I23,w,+,+,+,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I23,mʼ,+,+,-,-,0,0,+,-,-,-,-,-,+,+,-,+,+,-,-,-,+,+,-
I23,t̪,+,-,-,-,0,-,+,-,-,-,-,-,-,-,+,0,-,-,-,-,+,-,-
I23,ŋ,-,-,+,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I23,m,+,+,-,-,0,0,+,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I23,ɥ,-,+,-,+,0,0,0,-,-,-,-,+,-,+,-,0,-,-,-,-,-,+,+
I23,ʋ,+,+,-,-,0,0,-,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I23,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I24,j,-,-,-,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I24,ʔ,-,-,-,-,0,0,0,-,+,+,-,-,-,+,-,0,+,-,-,-,-,-,-
I24,cçʼ,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
I24,mʲ,+,+,-,+,0,0,+,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I24,dʑ,-,-,-,+,0,-,+,-,-,-,-,-,-,-,+,0,-,-,+,-,+,+,-
I24,ʃ,-,-,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,-,-
I24,pʰ,+,+,-,-,0,0,+,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I24,b͡ɡ,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,+,-
I24,f,+,+,-,-,0,0,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-
I24,m,+,+,-,-,0,0,+,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I24,ð,+,-,-,-,0,-,0,-,-,-,-,+,-,-,+,0,-,-,-,-,+,+,-
I25,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I25,ɡ,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I25,mnl,+,0,0,0,0,+,0,-,-,0,-,-,+,+,0,-,-,-,-,-,+,+,-
I25,tʂʼ,-,-,0,0,0,0,-,-,-,0,-,-,-,-,+,+,+,-,+,-,+,-,-
I25,m,+,+,-,-,0,0,+,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I25,ʔʘn,+,-,+,+,0,-,-,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,-
I25,t̪,+,-,-,-,0,-,+,-,-,-,-,-,-,-,+,0,-,-,-,-,+,-,-
I25,ᵐv,+,+,-,-,0,0,+,-,-,-,-,+,+,-,-,-,-,-,-,-,+,+,-
I25,r,+,-,-,-,0,-,-,-,-,-,-,+,-,+,+,+,-,+,-,-,+,+,-
I25,dʒ,-,-,-,+,0,-,+,-,-,-,-,-,-,-,+,0,-,-,+,-,+,+,-
I25,k,-,-,+,+,0,0,0,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I26,w,+,+,+,+,0,0,0,-,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-
I26,ɾ,+,-,-,-,0,-,-,-,-,-,-,-,-,+,+,0,-,+,-,-,+,+,-
I26,n,+,-,-,-,0,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-
I26,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I26,ǁʰ,+,-,+,+,0,+,0,-,+,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I26,tɕɥ,-,+,-,+,0,-,+,-,-,-,-,-,-,-,+,0,-,-,-,-,+,-,+
I26,ɓ,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,0,+,-,-,-,+,+,-
I26,ʃ,-,-,-,+,0,-,+,-,-,-,-,+,-,-,+,0,-,-,+,-,+,-,-
I26,q,-,-,+,-,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,-,-
I26,ŋ,-,-,+,+,0,0,0,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I26,ɽ,-,-,-,-,0,-,-,-,-,-,-,-,-,+,+,0,-,+,-,-,+,+,-
I27,pʷ,+,+,-,-,0,0,+,-,-,-,-,-,-,-,-,0,-,-,-,-,+,-,+
I27,ɡ͡p,+,+,+,+,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,+,0,-
I27,ʂ,-,-,-,-,0,-,-,-,-,-,-,+,-,-,+,0,-,-,+,-,+,-,-
I27,t,+,-,-,-,0,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
