language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I4,s35156,-,-,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,+,-,+,-,-
I4,s3475462,-,+,+,-,+,-,+,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-
I4,s2097158,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I4,s4328448,+,-,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-
I4,s4718854,+,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I4,s526854,-,-,-,+,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I4,s263686,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,-
I4,s16774,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I4,s166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,+,-
I5,s5243526,+,-,+,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,+,-
I5,s5835266,+,-,+,+,-,-,+,-,-,-,-,+,-,+,-,-,-,-,-,-,-,+,-
I5,s65542,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I5,s3999108,-,+,+,+,+,-,+,-,-,-,-,-,+,-,+,+,-,-,-,-,+,-,-
I5,s4327686,+,-,-,-,-,+,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I5,s2694,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-
I5,s6357524,+,+,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,-
I5,s4262150,+,-,-,-,-,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I5,s950,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,-,+,+,-,+,+,-
I6,s786436,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I6,s590210,-,-,-,+,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-
I6,s2164740,-,+,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I6,s2952454,-,+,-,+,+,-,+,-,-,-,-,+,+,-,+,-,-,-,-,-,+,+,-
I6,s5767456,+,-,+,+,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-
I6,s6884246,+,+,-,+,-,-,+,-,-,-,-,+,-,+,+,+,-,-,+,-,+,+,-
I6,s4261254,+,-,-,-,-,-,+,-,-,-,-,-,+,-,+,+,-,-,-,-,+,+,-
I6,s4982403,+,-,-,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,-,+,+
I6,s4129796,-,+,+,+,+,+,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-
I7,s4195076,+,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I7,s5243142,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I7,s5513280,+,-,+,-,+,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-
I7,s5769220,+,-,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I7,s4276292,+,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,+,-,-
I7,s3408276,-,+,+,-,+,-,-,-,-,-,-,-,-,-,+,+,-,-,+,-,+,-,-
I7,s805891,-,-,-,+,+,-,-,-,+,-,-,+,+,-,-,-,-,-,-,-,-,+,+
I7,s1284,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-,-
I7,s4784166,+,-,-,+,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,-
I8,s458756,-,-,-,-,+,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I8,s7340326,+,+,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,+,+,-
I8,s1376278,-,-,+,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-
I8,s4981254,+,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I8,s5048598,+,-,-,+,+,-,+,-,-,-,-,+,-,-,+,-,-,-,+,-,+,+,-
I8,s2378886,-,+,-,-,+,-,-,-,+,-,-,+,+,-,-,+,-,-,-,-,+,+,-
I8,s4721026,+,-,-,+,-,-,-,-,-,-,-,+,-,-,+,+,-,-,-,-,-,+,-
I8,s6029892,+,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,+,-,-
I8,s7078786,+,+,-,+,+,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,-
I9,s5063172,+,-,-,+,+,-,+,-,+,-,-,-,-,+,-,-,-,-,-,-,+,-,-
I9,s4458628,+,-,-,-,+,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,+,-,-
I9,s544262,-,-,-,+,-,-,-,-,+,-,-,+,+,+,-,-,-,-,-,-,+,+,-
I9,s4981382,+,-,-,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,+,-
I9,s4851204,+,-,-,+,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,-,-
I9,s2236544,-,+,-,-,-,+,-,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,-
I9,s262278,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I9,s1655828,-,-,+,+,-,-,+,-,+,-,-,-,+,-,-,-,-,-,+,-,+,-,-
I9,s526756,-,-,-,+,-,-,-,-,-,-,-,+,-,-,+,+,-,+,-,-,+,-,-
I9,s6570900,+,+,-,-,+,-,-,-,+,-,-,-,-,+,+,+,-,-,+,-,+,-,-
I10,s2163718,-,+,-,-,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-
I10,s2694,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-
I10,s5112342,+,-,-,+,+,+,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+,+,-
I10,s2687430,-,+,-,+,-,-,+,-,-,-,-,-,-,-,+,+,+,-,-,-,+,+,-
I10,s4259974,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I10,s7604608,+,+,+,-,+,-,-,-,-,-,-,+,-,-,+,+,-,-,-,-,-,-,-
I10,s4196870,+,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I10,s6357255,+,+,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,+
I10,s346502,-,-,-,-,+,-,+,-,+,-,-,+,-,-,+,+,-,-,-,-,+,+,-
I10,s601606,-,-,-,+,-,-,+,-,-,+,-,+,+,+,-,-,-,-,-,-,+,+,-
I11,s6621508,+,+,-,-,+,-,+,-,-,-,-,+,-,-,+,-,+,-,-,-,+,-,-
I11,s7471526,+,+,+,-,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,-,+,+,-
I11,s65540,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I11,s352512,-,-,-,-,+,-,+,-,+,+,-,-,-,-,+,-,-,-,-,-,-,-,-
I11,s4459396,+,-,-,-,+,-,-,-,-,-,-,+,-,+,+,+,-,-,-,-,+,-,-
I11,s262148,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I11,s4194692,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I11,s524320,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-
I11,s3474244,-,+,+,-,+,-,+,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-
I11,s5046678,+,-,-,+,+,-,+,-,-,-,-,-,-,-,+,+,-,-,+,-,+,+,-
I12,s4456710,+,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I12,s4194306,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-
I12,s4981254,+,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I12,s8452,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,+,-,-
I12,s590338,-,-,-,+,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-
I12,s330310,-,-,-,-,+,-,+,-,-,-,-,+,-,+,-,-,+,-,-,-,+,+,-
I12,s4260102,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I12,s2162690,-,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-
I12,s4456468,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-
I12,s5046788,+,-,-,+,+,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-
I13,s2100498,-,+,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,-,-,+,-
I13,s3293958,-,+,+,-,-,+,-,-,+,-,-,-,-,+,+,-,-,-,-,-,+,+,-
I13,s4784276,+,-,-,+,-,-,+,-,-,-,-,-,-,-,-,+,-,-,+,-,+,-,-
I13,s1311364,-,-,+,-,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,-,-
I13,s7080614,+,+,-,+,+,-,-,-,-,-,-,+,-,+,-,+,-,+,-,-,+,+,-
I13,s6563348,+,+,-,-,+,-,-,-,-,+,-,-,+,+,-,-,-,-,+,-,+,-,-
I13,s5442182,+,-,+,-,-,+,+,-,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-
I13,s6359684,+,+,-,-,-,-,+,-,-,-,-,+,-,+,-,+,-,-,-,-,+,-,-
I13,s4522404,+,-,-,-,+,-,+,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-,-
I13,s526340,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I14,s4981378,+,-,-,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-
I14,s4276230,+,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I14,s4522006,+,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-
I14,s5311748,+,-,+,-,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,-,+,-,-
I14,s132038,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,+,+,-,-,-,+,+,-
I14,s2294278,-,+,-,-,-,+,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I14,s328582,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,+,-,-,-,-,+,+,-
I14,s344196,-,-,-,-,+,-,+,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I14,s5507782,+,-,+,-,+,-,-,-,-,-,-,+,-,+,-,+,+,-,-,-,+,+,-
I14,s5309972,+,-,+,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,+,-,+,-,-
I15,s3999922,-,+,+,+,+,-,+,-,-,-,-,+,-,-,-,+,-,+,+,-,-,+,-
I15,s4718902,+,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,-,+,+,-
I15,s6357892,+,+,-,-,-,-,+,-,-,-,-,-,-,+,+,+,-,-,-,-,+,-,-
I15,s6031878,+,-,+,+,+,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I15,s4472982,+,-,-,-,+,-,-,-,+,-,-,-,-,-,-,+,-,-,+,-,+,+,-
I15,s1836548,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,-,-
I15,s5783700,+,-,+,+,-,-,-,-,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-
I15,s1640772,-,-,+,+,-,-,+,-,-,-,-,+,-,-,+,-,+,-,-,-,+,-,-
I15,s6620420,+,+,-,-,+,-,+,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-,-
I15,s66454,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,+,-,-,+,-,+,+,-
I16,s5000068,+,-,-,+,+,-,-,-,+,-,-,+,-,+,+,+,-,-,-,-,+,-,-
I16,s5251270,+,-,+,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-,-,-,+,+,-
I16,s7209284,+,+,-,+,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,-,-
I16,s3473796,-,+,+,-,+,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I16,s526343,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,+
I16,s3078,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,+,+,-
I16,s5507730,+,-,+,-,+,-,-,-,-,-,-,+,-,+,-,+,-,-,+,-,-,+,-
I16,s5243430,+,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,+,+,-
I16,s2172934,-,+,-,-,-,-,+,-,-,+,-,+,-,-,-,-,-,-,-,-,+,+,-
I16,s6039732,+,-,+,+,+,-,-,-,-,+,-,+,-,-,-,+,-,+,+,-,+,-,-
I17,s5785862,+,-,+,+,-,-,-,-,+,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I17,s1901844,-,-,+,+,+,-,+,-,-,-,-,-,+,-,+,-,-,-,+,-,+,-,-
I17,s2294820,-,+,-,-,-,+,+,-,-,-,-,-,+,-,-,-,-,+,-,-,+,-,-
I17,s2754834,-,+,-,+,-,+,-,-,-,-,-,+,-,-,+,-,-,-,+,-,-,+,-
I17,s525060,-,-,-,+,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I17,s5777408,+,-,+,+,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-
I17,s4523524,+,-,-,-,+,-,+,-,-,-,-,-,+,+,-,-,-,-,-,-,+,-,-
I17,s542871,-,-,-,+,-,-,-,-,+,-,-,+,-,-,-,+,-,-,+,-,+,+,+
I17,s2359302,-,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I17,s803398,-,-,-,+,+,-,-,-,+,-,-,-,-,+,-,-,+,-,-,-,+,+,-
I18,s533398,-,-,-,+,-,-,-,-,-,+,-,-,-,+,+,+,-,-,+,-,+,+,-
I18,s2097190,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,-
I18,s4006406,-,+,+,+,+,-,+,-,-,+,-,-,-,+,-,-,-,-,-,-,+,+,-
I18,s1376390,-,-,+,-,+,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I18,s7340038,+,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I18,s4325380,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I18,s264196,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I18,s4194436,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I18,s772,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I18,s4794774,+,-,-,+,-,-,+,-,-,+,-,+,-,-,+,+,-,-,+,-,+,+,-
I19,s5112580,+,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I19,s525616,-,-,-,+,-,-,-,-,-,-,-,-,+,-,+,-,-,+,+,-,-,-,-
I19,s4457094,+,-,-,-,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,+,-
I19,s5046404,+,-,-,+,+,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I19,s8126480,+,+,+,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-
I19,s6292150,+,+,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,+,+,-,+,+,-
I19,s4850198,+,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+,+,-
I19,s4391428,+,-,-,-,-,+,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-
I19,s7162118,+,+,-,+,+,-,+,-,+,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I19,s2424832,-,+,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I19,s6553606,+,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I20,s4522116,+,-,-,-,+,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I20,s4194950,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,+,-
I20,s4718726,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I20,s4197252,+,-,-,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-,-,-,+,-,-
I20,s6291718,+,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I20,s4784390,+,-,-,+,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I20,s3146502,-,+,+,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-
I20,s4194310,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I20,s5242886,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I20,s2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-
I20,s67859,-,-,-,-,-,-,+,-,-,-,-,+,-,-,+,-,-,-,+,-,-,+,+
I21,s5178884,+,-,-,+,+,+,+,-,-,-,-,-,+,+,-,-,-,-,-,-,+,-,-
I21,s327940,-,-,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I21,s66054,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I21,s3473670,-,+,+,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I21,s4851974,+,-,-,+,-,+,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I21,s2163078,-,+,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I21,s4983558,+,-,-,+,+,-,-,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-
I21,s6357254,+,+,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I21,s5374214,+,-,+,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I21,s5703942,+,-,+,-,+,+,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I21,s533250,-,-,-,+,-,-,-,-,-,+,-,-,-,+,+,-,-,-,-,-,-,+,-
I22,s4522372,+,-,-,-,+,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I22,s270614,-,-,-,-,+,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,+,+,-
I22,s3410566,-,+,+,-,+,-,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-
I22,s4522244,+,-,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I22,s4786308,+,-,-,+,-,-,+,-,-,-,-,+,-,-,-,+,-,-,-,-,+,-,-
I22,s2165254,-,+,-,-,-,-,+,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I22,s4197012,+,-,-,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,+,-,+,-,-
I22,s5325398,+,-,+,-,-,-,+,-,+,-,-,-,-,+,-,-,+,-,+,-,+,+,-
I22,s329990,-,-,-,-,+,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I22,s3687040,-,+,+,+,-,-,-,-,+,-,-,-,-,+,-,+,-,-,-,-,-,-,-
I22,s4194564,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I23,s5046820,+,-,-,+,+,-,+,-,-,-,-,-,-,+,-,-,-,+,-,-,+,-,-
I23,s5573766,+,-,+,-,+,-,+,-,-,-,-,+,+,-,-,+,-,-,-,-,+,+,-
I23,s4195974,+,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,+,+,-
I23,s6439700,+,+,-,-,-,+,-,-,+,-,-,-,-,+,+,-,-,-,+,-,+,-,-
I23,s4984326,+,-,-,+,+,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,+,+,-
I23,s4522758,+,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-
I23,s1048598,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-
I23,s3678724,-,+,+,+,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,+,-,-
I23,s6357202,+,+,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-
I23,s1507462,-,-,+,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I23,s328486,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-,-,+,-,-,+,+,-
I24,s786566,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I24,s65542,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I24,s131622,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,+,-,-,+,+,-
I24,s263846,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,+,-,-,+,+,-
I24,s2687142,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-,+,-,+,-,-,+,+,-
I24,s5570822,+,-,+,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I24,s721206,-,-,-,+,-,+,+,-,-,-,-,-,-,-,+,-,-,+,+,-,+,+,-
I24,s6094980,+,-,+,+,+,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I24,s6882838,+,+,-,+,-,-,+,-,-,-,-,-,+,+,-,-,-,-,+,-,+,+,-
I24,s1377924,-,-,+,-,+,-,+,-,-,-,-,-,+,+,-,+,-,-,-,-,+,-,-
I24,s4523138,+,-,-,-,+,-,+,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,-
I25,s919814,-,-,-,+,+,+,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I25,s526372,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,-,-
I25,s5570820,+,-,+,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I25,s7604358,+,+,+,-,+,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,+,+,-
I25,s4522758,+,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-
I25,s6095126,+,-,+,+,+,-,+,-,-,-,-,-,-,-,+,-,-,-,+,-,+,+,-
I25,s200212,-,-,-,-,-,+,+,-,-,-,-,+,+,+,-,-,-,-,+,-,+,-,-
I25,s329094,-,-,-,-,+,-,+,-,-,-,-,-,+,-,+,+,-,-,-,-,+,+,-
I25,s346116,-,-,-,-,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I25,s5308950,+,-,+,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,+,+,-
I25,s852229,-,-,-,+,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,+
I26,s4260230,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I26,s4459268,+,-,-,-,+,-,-,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,-
I26,s2557318,-,+,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,-,-,-,+,+,-
I26,s329990,-,-,-,-,+,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I26,s2171780,-,+,-,-,-,-,+,-,-,+,-,-,-,+,+,+,-,-,-,-,+,-,-
I26,s2582,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,-,+,+,-
I26,s6554400,+,+,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,-,-,-
I26,s327698,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-
I26,s7405956,+,+,+,-,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I26,s5046786,+,-,-,+,+,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-
I26,s656262,-,-,-,+,-,+,-,-,-,-,-,-,-,+,+,+,-,-,-,-,+,+,-
