language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I15,s8154993,+,+,+,+,+,-,-,-,+,+,-,+,+,+,+,-,+,+,+,-,-,-,+
I16,s6117792,+,-,+,+,+,-,+,-,+,-,+,+,-,-,+,+,-,+,-,-,-,-,-
I16,s6118053,+,-,+,+,+,-,+,-,+,-,+,+,-,+,-,+,-,+,-,-,+,-,+
I16,s5986209,+,-,+,+,-,+,+,-,+,-,+,-,+,+,+,+,-,+,-,-,-,-,+
I17,s4307428,+,-,-,-,-,-,+,+,-,+,+,+,-,-,+,+,+,+,-,-,+,-,-
I17,s4831462,+,-,-,+,-,-,+,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,-
I17,s1948900,-,-,+,+,+,-,+,+,-,+,+,+,+,-,-,+,+,+,-,-,+,-,-
I18,s1537270,-,-,+,-,+,+,+,-,+,+,+,-,+,-,-,+,+,+,+,-,+,+,-
I18,s2552188,-,+,-,-,+,+,-,+,+,+,+,-,-,-,+,-,+,+,+,+,+,-,-
I18,s3593390,-,+,+,-,+,+,-,+,+,-,+,-,+,-,-,+,-,+,-,+,+,+,-
I19,s315758,-,-,-,-,+,-,-,+,+,-,+,-,-,-,+,-,+,+,-,+,+,+,-
I19,s318890,-,-,-,-,+,-,-,+,+,-,+,+,+,-,+,+,-,+,-,+,-,+,-
I19,s559246,-,-,-,+,-,-,-,+,-,-,-,+,-,-,-,+,-,-,-,+,+,+,-
I20,s7826198,+,+,+,-,+,+,+,-,+,+,-,+,-,+,+,-,-,-,+,-,+,+,-
I20,s2444210,-,+,-,-,+,-,+,-,+,-,-,+,-,+,+,+,-,+,+,-,-,+,-
I20,s6769572,+,+,-,-,+,+,+,-,+,-,-,+,-,+,+,+,-,+,-,-,+,-,-
I21,s6674983,+,+,-,-,+,-,+,+,+,-,+,+,-,+,-,-,-,+,-,-,+,+,+
I21,s6683285,+,+,-,-,+,-,+,+,+,+,+,+,-,+,-,+,-,-,+,-,+,-,+
I21,s6642324,+,+,-,-,+,-,+,-,+,-,+,+,-,+,-,+,-,-,+,-,+,-,-
I22,s7988064,+,+,+,+,-,-,+,+,+,+,-,-,-,+,+,-,+,+,-,-,-,-,-
I22,s8188260,+,+,+,+,+,-,-,+,+,+,+,-,-,-,+,-,+,+,-,-,+,-,-
I22,s3190888,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,+,-,-,-
I22,s6943520,+,+,-,+,-,-,+,+,+,+,+,-,-,+,+,-,-,+,-,-,-,-,-
I23,s2273716,-,+,-,-,-,+,-,+,-,+,+,-,-,-,+,+,-,+,+,-,+,-,-
I23,s2816660,-,+,-,+,-,+,-,+,+,+,+,+,-,+,-,+,-,-,+,-,+,-,-
I23,s4371092,+,-,-,-,-,+,-,+,-,+,+,-,-,+,-,+,-,-,+,-,+,-,-
I23,s5945916,+,-,+,+,-,+,-,+,-,+,+,+,-,+,-,-,-,+,+,+,+,-,-
I24,s6059387,+,-,+,+,+,-,-,-,+,+,+,-,+,-,+,-,+,+,+,+,-,+,+
I24,s6165854,+,-,+,+,+,+,-,-,-,-,+,-,+,-,+,-,+,-,+,+,+,+,-
I24,s5134058,+,-,-,+,+,+,-,-,+,-,+,-,+,+,-,+,+,+,-,+,-,+,-
I24,s5649773,+,-,+,-,+,+,-,-,-,+,+,-,+,-,+,-,+,+,-,+,+,-,+
I25,s3733403,-,+,+,+,-,-,-,+,+,+,+,-,+,+,+,+,-,-,+,+,-,+,+
I25,s7464955,+,+,+,-,-,-,+,+,+,+,-,-,+,+,+,+,+,+,+,+,-,+,+
I25,s1177547,-,-,+,-,-,-,+,+,+,+,+,-,+,+,+,+,+,-,-,+,-,+,+
I25,s1635227,-,-,+,+,-,-,-,+,+,+,+,-,-,+,+,+,-,-,+,+,-,+,+
I26,s5617203,+,-,+,-,+,-,+,+,-,+,+,-,+,+,-,-,-,+,+,-,-,+,+
I26,s7681568,+,+,+,-,+,-,+,-,-,+,+,-,+,+,-,-,-,+,-,-,-,-,-
I26,s7681818,+,+,+,-,+,-,+,-,-,+,+,-,+,+,+,-,-,-,+,+,-,+,-
I26,s5580728,+,-,+,-,+,-,+,-,-,+,-,-,+,+,+,+,-,+,+,+,-,-,-
I27,s3066302,-,+,-,+,+,+,-,+,+,-,-,+,-,-,+,+,-,+,+,+,+,+,-
I27,s3984378,-,+,+,+,+,-,-,+,+,-,-,+,-,+,+,+,+,+,+,+,-,+,-
I27,s2812861,-,+,-,+,-,+,-,+,+,+,-,+,-,+,+,+,-,+,+,+,+,-,+
I27,s3033258,-,+,-,+,+,+,-,-,+,-,-,+,-,-,-,+,-,+,-,+,-,+,-
I28,s4527323,+,-,-,-,+,-,+,-,-,-,+,-,+,-,-,+,+,-,+,+,-,+,+
I28,s5740282,+,-,+,-,+,+,+,+,-,-,+,-,+,+,-,+,+,+,+,+,-,+,-
I28,s7149304,+,+,-,+,+,-,+,-,-,-,+,-,+,+,-,+,+,+,+,+,-,-,-
I28,s5217023,+,-,-,+,+,+,+,+,-,-,+,+,-,+,-,+,+,+,+,+,+,+,+
I29,s4638524,+,-,-,-,+,+,-,+,+,-,-,-,+,+,+,-,-,+,+,+,+,-,-
I29,s4638870,+,-,-,-,+,+,-,+,+,-,-,+,-,-,-,+,-,-,+,-,+,+,-
I29,s2081774,-,-,+,+,+,+,+,+,+,-,-,-,-,+,+,+,+,+,-,+,+,+,-
I29,s511878,-,-,-,-,+,+,+,+,+,-,-,+,+,+,+,+,-,-,-,-,+,+,-
I30,s6032837,+,-,+,+,+,-,-,-,-,-,-,+,+,-,+,+,+,-,-,-,+,-,+
I30,s1052561,-,-,+,-,-,-,-,-,-,-,-,+,+,+,+,+,-,-,+,-,-,-,+
I30,s6588887,+,+,-,-,+,-,-,+,-,-,-,+,-,-,+,+,+,-,+,-,+,+,+
I30,s5803969,+,-,+,+,-,-,-,+,-,-,-,+,+,+,+,+,+,-,-,-,-,-,+
I31,s4690725,+,-,-,-,+,+,+,+,-,-,+,-,-,+,+,-,-,+,-,-,+,-,+
I31,s492004,-,-,-,-,+,+,+,+,-,-,-,-,-,-,+,+,+,+,-,-,+,-,-
I31,s5211044,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,+,-,+,-,-,+,-,-
I31,s2034582,-,-,+,+,+,+,+,-,-,-,-,+,-,+,+,+,-,-,+,-,+,+,-
I32,s4061741,-,+,+,+,+,-,+,+,+,+,+,+,-,+,-,-,-,+,-,+,+,-,+
I32,s8255596,+,+,+,+,+,-,+,+,+,+,+,+,-,-,-,-,+,+,-,+,+,-,-
I32,s3995724,-,+,+,+,+,-,-,+,+,+,+,+,-,-,-,-,+,-,-,+,+,-,-
I32,s8321644,+,+,+,+,+,+,-,+,+,+,+,+,-,+,-,-,+,+,-,+,+,-,-
I33,s222121,-,-,-,-,-,+,+,-,+,+,-,-,-,+,+,+,-,+,-,+,-,-,+
I33,s242025,-,-,-,-,-,+,+,+,-,+,+,-,-,-,+,-,+,+,-,+,-,-,+
I33,s258349,-,-,-,-,-,+,+,+,+,+,+,-,-,-,+,-,-,+,-,+,+,-,+
I33,s260601,-,-,-,-,-,+,+,+,+,+,+,+,-,-,+,+,+,+,+,+,-,-,+
I34,s6334544,+,+,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,-,+,-,-,-,-
I34,s6367337,+,+,-,-,-,-,+,-,-,+,-,+,-,-,-,-,+,+,-,+,-,-,+
I34,s7416906,+,+,+,-,-,-,+,-,-,+,-,+,+,-,-,-,+,-,-,+,-,+,-
I34,s7413320,+,+,+,-,-,-,+,-,-,-,+,+,+,+,-,-,+,-,-,+,-,-,-
I35,s816470,-,-,-,+,+,-,-,-,+,+,+,-,+,-,+,-,+,-,+,-,+,+,-
I35,s1847575,-,-,+,+,+,-,-,-,-,+,+,-,-,-,+,-,-,-,+,-,+,+,+
I35,s816511,-,-,-,+,+,-,-,-,+,+,+,-,+,-,+,-,+,+,+,+,+,+,+
I35,s2930015,-,+,-,+,+,-,-,+,-,+,+,-,+,-,+,-,+,-,+,+,+,+,+
I36,s4799822,+,-,-,+,-,-,+,-,-,+,+,+,+,-,+,-,+,-,-,+,+,+,-
I36,s7932942,+,+,+,+,-,-,+,-,-,-,-,+,+,-,-,-,-,-,-,+,+,+,-
I36,s5781839,+,-,+,+,-,-,-,-,-,+,+,+,-,-,+,-,+,-,-,+,+,+,+
I36,s636942,-,-,-,+,-,-,+,+,-,+,+,+,-,-,-,-,-,-,-,+,+,+,-
I37,s5090572,+,-,-,+,+,-,+,+,-,+,-,+,+,-,+,-,-,-,-,+,+,-,-
I37,s6153477,+,-,+,+,+,-,+,+,+,+,-,-,+,-,+,-,-,-,-,-,+,-,+
I37,s6089996,+,-,+,+,+,-,-,+,+,+,-,+,+,-,+,-,-,-,-,+,+,-,-
I37,s5106957,+,-,-,+,+,-,+,+,+,+,-,+,+,-,+,-,-,-,-,+,+,-,+
I38,s477364,-,-,-,-,+,+,+,-,+,-,-,+,-,-,-,+,-,+,+,-,+,-,-
I38,s2607668,-,+,-,-,+,+,+,+,+,-,-,+,-,+,-,-,-,+,+,-,+,-,-
I38,s4409404,+,-,-,-,-,+,+,-,+,-,-,+,-,-,-,-,-,+,+,+,+,-,-
I38,s2312309,-,+,-,-,-,+,+,-,+,-,-,+,-,-,-,-,+,+,+,-,+,-,+
I39,s1591358,-,-,+,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,+,+,+,-
I39,s1556591,-,-,+,-,+,+,+,+,+,-,-,-,-,-,-,-,+,+,-,+,+,+,+
I39,s3860494,-,+,+,+,-,+,-,+,+,+,-,+,-,-,-,-,-,-,-,+,+,+,-
I39,s1691950,-,-,+,+,-,-,+,+,+,-,+,-,-,-,+,-,-,+,-,+,+,+,-
I40,s1991915,-,-,+,+,+,+,-,-,+,+,-,-,+,-,-,+,+,+,-,+,-,+,+
I40,s814315,-,-,-,+,+,-,-,-,+,+,-,+,+,-,-,+,+,+,-,+,-,+,+
I40,s944363,-,-,-,+,+,+,-,-,+,+,-,+,-,-,-,+,+,+,-,+,-,+,+
I40,s945355,-,-,-,+,+,+,-,-,+,+,-,+,+,-,-,+,+,-,-,+,-,+,+
I41,s7024207,+,+,-,+,-,+,+,-,-,+,-,+,+,+,-,-,+,-,-,+,+,+,+
I41,s2822089,-,+,-,+,-,+,+,-,-,-,-,+,+,+,+,+,+,-,-,+,-,-,+
I41,s1773133,-,-,+,+,-,+,+,-,-,-,-,+,+,+,-,-,+,-,-,+,+,-,+
I41,s2834159,-,+,-,+,-,+,+,-,-,+,+,+,+,+,-,+,+,+,-,+,+,+,+
I42,s6383545,+,+,-,-,-,-,+,-,+,+,-,-,+,+,+,+,-,+,+,+,-,-,+
I42,s71097,-,-,-,-,-,-,+,-,-,-,+,-,+,-,+,+,-,+,+,+,-,-,+
I42,s4261089,+,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,+,+,-,-,-,-,+
I42,s217289,-,-,-,-,-,+,+,-,+,-,+,-,-,-,-,+,+,-,-,+,-,-,+
I43,s7351271,+,+,+,-,-,-,-,-,-,+,-,+,-,+,+,+,+,+,-,-,+,+,+
I43,s3155949,-,+,+,-,-,-,-,-,-,+,-,-,+,+,+,+,+,+,-,+,+,-,+
I43,s7356391,+,+,+,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,-,-,+,+,+
I43,s3293125,-,+,+,-,-,+,-,-,-,+,+,+,+,+,+,+,+,-,-,-,+,-,+
I44,s6849656,+,+,-,+,-,-,-,+,-,-,-,-,+,-,-,-,+,+,+,+,-,-,-
I44,s4469792,+,-,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,+,-,-,-,-,-
I44,s5276704,+,-,+,-,-,-,-,+,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-
I44,s5514340,+,-,+,-,+,-,-,-,-,+,-,-,+,-,-,-,+,+,-,-,+,-,-
I45,s2837228,-,+,-,+,-,+,+,-,+,-,-,+,-,+,-,+,+,+,-,+,+,-,-
I45,s3883744,-,+,+,+,-,+,+,-,+,-,-,-,-,+,-,+,+,+,-,-,-,-,-
I45,s2837060,-,+,-,+,-,+,+,-,+,-,-,+,-,+,-,-,+,-,-,-,+,-,-
I45,s6892138,+,+,-,+,-,-,+,-,-,+,-,+,-,+,-,-,+,+,-,+,-,+,-
I46,s1756780,-,-,+,+,-,+,-,+,+,-,-,+,+,+,-,-,+,+,-,+,+,-,-
I46,s1986158,-,-,+,+,+,+,-,-,+,-,-,+,+,+,-,-,+,+,-,+,+,+,-
I46,s773748,-,-,-,+,-,+,+,+,+,-,-,+,+,+,-,-,+,+,+,-,+,-,-
I46,s3827317,-,+,+,+,-,+,-,-,+,+,-,-,+,+,-,-,+,+,+,-,+,-,+
I47,s2073841,-,-,+,+,+,+,+,+,-,+,-,-,+,-,-,+,+,+,+,-,-,-,+
I47,s1542376,-,-,+,-,+,+,+,+,-,-,-,+,-,-,-,+,+,+,-,+,-,-,-
I47,s1220836,-,-,+,-,-,+,-,+,-,+,-,-,-,-,-,+,+,+,-,-,+,-,-
I47,s1278196,-,-,+,-,-,+,+,+,-,-,-,-,-,-,-,+,+,+,+,-,+,-,-
I48,s7336087,+,+,-,+,+,+,+,+,+,+,+,-,-,-,-,+,-,-,+,-,+,+,+
I48,s7205023,+,+,-,+,+,-,+,+,+,+,+,-,-,-,-,+,-,-,+,+,+,+,+
I48,s3068575,-,+,-,+,+,+,-,+,+,-,+,-,-,+,-,+,-,-,+,+,+,+,+
I48,s7270551,+,+,-,+,+,+,-,+,+,+,+,-,-,-,-,+,-,-,+,-,+,+,+
I49,s6349097,+,+,-,-,-,-,-,+,+,+,-,-,-,-,+,-,-,+,-,+,-,-,+
I49,s6938985,+,+,-,+,-,-,+,+,+,+,-,-,-,-,+,-,+,+,-,+,-,-,+
I49,s7008329,+,+,-,+,-,+,-,+,+,+,+,-,-,-,-,-,+,-,-,+,-,-,+
I49,s7004265,+,+,-,+,-,+,-,+,+,+,-,-,-,-,-,-,+,+,-,+,-,-,+
I50,s6259957,+,-,+,+,+,+,+,+,-,-,-,-,+,-,-,+,+,+,+,-,+,-,+
I50,s6206711,+,-,+,+,+,+,-,+,-,+,+,-,+,-,-,+,+,+,+,-,+,+,+
I50,s6198326,+,-,+,+,+,+,-,+,-,-,+,-,+,-,-,-,-,+,+,-,+,+,-
I50,s6202613,+,-,+,+,+,+,-,+,-,+,-,-,+,-,-,+,+,+,+,-,+,-,+
I51,s6620090,+,+,-,-,+,-,+,-,-,-,-,-,-,+,+,+,-,+,+,+,-,+,-
I51,s6890410,+,+,-,+,-,-,+,-,-,+,-,-,-,+,+,+,-,+,-,+,-,+,-
I51,s7300026,+,+,-,+,+,+,+,-,+,+,-,-,-,+,+,+,-,+,+,+,-,+,-
I51,s6383534,+,+,-,-,-,-,+,-,+,+,-,-,+,+,+,+,-,+,-,+,+,+,-
I52,s4010122,-,+,+,+,+,-,+,-,-,+,+,-,-,-,-,+,-,-,-,+,-,+,-
I52,s1978442,-,-,+,+,+,+,-,-,-,+,+,-,-,-,-,-,+,-,-,+,-,+,-
I52,s3975242,-,+,+,+,+,-,-,+,-,+,-,+,-,-,-,-,+,-,-,+,-,+,-
I52,s1940706,-,-,+,+,+,-,+,+,-,-,+,+,+,-,-,+,+,+,-,-,-,+,-
I53,s3363678,-,+,+,-,-,+,+,-,+,-,+,-,-,+,+,-,+,-,+,+,+,+,-
I53,s3355423,-,+,+,-,-,+,+,-,-,+,+,-,-,+,+,-,-,-,+,+,+,+,+
I53,s3363611,-,+,+,-,-,+,+,-,+,-,+,-,-,+,+,-,-,-,+,+,-,+,+
I53,s3232543,-,+,+,-,-,-,+,-,+,-,+,-,-,+,+,-,-,-,+,+,+,+,+
I54,s7688320,+,+,+,-,+,-,+,-,+,-,+,-,-,-,-,+,-,-,-,-,-,-,-
I54,s8212664,+,+,+,+,+,-,+,-,+,-,+,-,-,-,-,+,-,+,+,+,-,-,-
I54,s5328936,+,-,+,-,-,-,+,-,+,-,+,-,-,-,-,-,-,+,-,+,-,-,-
I54,s5624048,+,-,+,-,+,-,+,+,+,-,+,-,-,-,-,+,+,+,+,-,-,-,-
I55,s6437126,+,+,-,-,-,+,-,-,-,+,+,+,-,-,+,-,-,-,-,-,+,+,-
I55,s7879702,+,+,+,+,-,-,-,-,-,+,+,+,+,-,-,-,-,-,+,-,+,+,-
I55,s8018950,+,+,+,+,-,+,-,-,+,-,+,+,+,-,-,-,-,-,-,-,+,+,-
I55,s7878914,+,+,+,+,-,-,-,-,-,+,+,+,-,-,+,-,-,-,-,-,-,+,-
I55,s7871510,+,+,+,+,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-
I56,s2153792,-,+,-,-,-,-,-,+,+,-,+,+,+,-,+,-,+,-,-,-,-,-,-
I56,s2628988,-,+,-,+,-,-,-,-,-,-,+,+,+,-,+,-,+,+,+,+,+,-,-
I56,s2905144,-,+,-,+,+,-,-,-,+,-,+,-,+,-,-,-,-,+,+,+,-,-,-
I56,s7165280,+,+,-,+,+,-,+,-,+,-,+,-,+,-,+,-,+,+,-,-,-,-,-
I56,s2905440,-,+,-,+,+,-,-,-,+,-,+,-,+,-,+,-,+,+,-,-,-,-,-
I57,s3788157,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,-,+,+,+,+,+,-,+
I57,s7077037,+,+,-,+,-,+,+,+,+,+,+,+,+,-,-,+,-,+,-,+,+,-,+
I57,s3993448,-,+,+,+,+,-,-,+,+,+,-,+,+,+,+,-,+,+,-,+,-,-,-
I57,s3968033,-,+,+,+,+,-,-,+,-,-,-,+,+,-,-,-,-,+,-,-,-,-,+
I57,s7315241,+,+,-,+,+,+,+,+,-,-,+,+,+,+,+,-,-,+,-,+,-,-,+
I58,s6098021,+,-,+,+,+,-,+,-,-,-,-,+,+,-,-,-,+,+,-,-,+,-,+
I58,s6032491,+,-,+,+,+,-,-,-,-,-,-,+,+,-,-,-,+,+,-,+,-,+,+
I58,s6118757,+,-,+,+,+,-,+,-,+,-,+,+,+,-,+,-,+,+,-,-,+,-,+
I58,s6098295,+,-,+,+,+,-,+,-,-,-,-,+,+,-,+,-,+,+,+,-,+,+,+
I58,s5577767,+,-,+,-,+,-,+,-,-,-,+,+,+,-,-,-,-,+,-,-,+,+,+
I59,s8043262,+,+,+,+,-,+,-,+,-,+,+,+,-,+,-,+,+,+,+,+,+,+,-
I59,s5004276,+,-,-,+,+,-,-,-,+,-,+,+,-,+,+,+,+,+,+,-,+,-,-
I59,s6960126,+,+,-,+,-,+,-,-,-,+,+,-,-,+,+,+,+,+,+,+,+,+,-
I59,s6962152,+,+,-,+,-,+,-,-,-,+,+,+,-,+,+,+,+,+,-,+,-,-,-
I59,s4791278,+,-,-,+,-,-,+,-,-,-,+,+,-,+,+,+,+,+,-,+,+,+,-
I60,s220232,-,-,-,-,-,+,+,-,+,-,+,+,+,-,-,-,+,-,-,+,-,-,-
I60,s218446,-,-,-,-,-,+,+,-,+,-,+,-,+,-,+,-,+,-,-,+,+,+,-
I60,s152654,-,-,-,-,-,+,-,-,+,-,+,-,+,-,-,-,+,-,-,+,+,+,-
I60,s226634,-,-,-,-,-,+,+,-,+,+,+,-,+,-,+,-,+,-,-,+,-,+,-
I60,s222279,-,-,-,-,-,+,+,-,+,+,-,-,+,-,-,-,+,-,-,-,+,+,+
I61,s4465068,+,-,-,-,+,-,-,-,-,+,-,-,-,-,+,+,-,+,-,+,+,-,-
I61,s5290276,+,-,+,-,-,-,-,+,-,+,+,+,-,-,+,-,-,+,-,-,+,-,-
I61,s7353614,+,+,+,-,-,-,-,-,-,+,+,-,+,-,+,-,-,-,-,+,+,+,-
I61,s4206860,+,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-,-,-,+,+,-,-
I61,s7348488,+,+,+,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,+,-,-,-
I62,s550258,-,-,-,+,-,-,-,-,+,+,-,-,+,-,+,-,+,+,+,-,-,+,-
I62,s3149090,-,+,+,-,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-,-,-,+,-
I62,s3112240,-,+,-,+,+,+,+,-,+,+,+,+,+,-,+,-,-,+,+,-,-,-,-
I62,s7026993,+,+,-,+,-,+,+,-,-,+,+,+,-,-,+,-,-,+,+,-,-,-,+
I62,s4025776,-,+,+,+,+,-,+,-,+,+,-,+,+,-,+,+,-,+,+,-,-,-,-
I63,s3298476,-,+,+,-,-,+,-,-,+,-,+,-,+,-,-,+,-,+,-,+,+,-,-
I63,s3396772,-,+,+,-,-,+,+,+,+,-,+,-,+,-,-,+,-,+,-,-,+,-,-
I63,s3298477,-,+,+,-,-,+,-,-,+,-,+,-,+,-,-,+,-,+,-,+,+,-,+
I63,s3857580,-,+,+,+,-,+,-,+,+,-,+,+,+,-,-,+,-,+,-,+,+,-,-
I63,s3366052,-,+,+,-,-,+,+,-,+,-,+,+,+,-,-,+,-,+,-,-,+,-,-
I64,s4715993,+,-,-,-,+,+,+,+,+,+,+,-,+,-,+,+,+,-,+,+,-,-,+
I64,s4285889,+,-,-,-,-,-,+,-,+,+,-,-,+,-,+,+,+,-,-,-,-,-,+
I64,s487753,-,-,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,-,+,-,-,+
I64,s6517097,+,+,-,-,-,+,+,-,+,+,+,-,-,-,+,-,+,+,-,+,-,-,+
I64,s6518073,+,+,-,-,-,+,+,-,+,+,+,-,+,-,+,-,-,+,+,+,-,-,+
I65,s3333194,-,+,+,-,-,+,-,+,+,-,+,+,+,-,-,-,+,-,-,+,-,+,-
I65,s1152266,-,-,+,-,-,-,+,+,-,-,+,-,+,-,+,-,-,-,-,+,-,+,-
I65,s3200270,-,+,+,-,-,-,-,+,+,-,+,-,+,-,+,-,-,-,-,+,+,+,-
I65,s1103170,-,-,+,-,-,-,-,+,+,-,+,-,+,-,+,-,+,-,-,-,-,+,-
I65,s1365059,-,-,+,-,+,-,-,+,+,-,+,-,+,-,-,-,+,-,-,-,-,+,+
I66,s3708307,-,+,+,+,-,-,-,+,-,-,+,-,+,-,+,+,-,-,+,-,-,+,+
I66,s6993234,+,+,-,+,-,+,-,+,-,+,+,-,+,-,+,-,+,-,+,-,-,+,-
I66,s3839443,-,+,+,+,-,+,-,+,-,-,+,-,+,-,+,+,+,-,+,-,-,+,+
I66,s6854002,+,+,-,+,-,-,-,+,-,-,+,-,+,-,+,-,+,+,+,-,-,+,-
I66,s3315154,-,+,+,-,-,+,-,+,-,-,+,-,+,-,+,+,+,-,+,-,-,+,-
I67,s44040,-,-,-,-,-,-,-,+,-,+,-,+,+,-,-,-,-,-,-,+,-,-,-
I67,s2909210,-,+,-,+,+,-,-,-,+,+,-,-,+,-,-,-,-,-,+,+,-,+,-
I67,s2401562,-,+,-,-,+,-,-,+,-,+,-,-,+,-,+,-,-,-,+,+,-,+,-
I67,s1436936,-,-,+,-,+,-,+,+,+,+,-,+,+,-,+,-,-,-,-,+,-,-,-
