language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I11,s7996526,+,+,+,+,-,+,-,-,-,-,-,-,+,-,-,-,+,+,-,+,+,+,-
I11,s7898318,+,+,+,+,-,-,-,+,-,-,-,-,+,-,-,+,+,-,-,+,+,+,-
I11,s1640110,-,-,+,+,-,-,+,-,-,-,-,-,+,+,-,+,-,+,-,+,+,+,-
I11,s5900014,+,-,+,+,-,+,-,-,-,-,-,-,+,+,-,+,+,+,-,+,+,+,-
I11,s4097606,-,+,+,+,+,+,-,+,-,-,-,-,+,+,-,-,+,-,-,-,+,+,-
I11,s2770126,-,+,-,+,-,+,-,-,+,-,-,-,+,-,-,+,+,-,-,+,+,+,-
I12,s6343099,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,+,-,+,+,+,-,+,+
I12,s641310,-,-,-,+,-,-,+,+,+,-,-,+,-,-,+,-,-,-,+,+,+,+,-
I12,s6380190,+,+,-,-,-,-,+,-,+,-,+,+,-,+,-,+,-,-,+,+,+,+,-
I12,s8314174,+,+,+,+,+,+,-,+,+,-,+,+,+,-,+,-,-,+,+,+,+,+,-
I12,s6347669,+,+,-,-,-,-,-,+,+,-,+,+,-,+,+,+,-,-,+,-,+,-,+
I12,s642998,-,-,-,+,-,-,+,+,+,-,-,+,+,+,+,+,-,+,+,-,+,+,-
I12,s737886,-,-,-,+,-,+,+,-,+,-,-,-,-,+,-,-,+,-,+,+,+,+,-
I12,s6475158,+,+,-,-,-,+,-,+,+,-,-,+,+,-,+,+,-,-,+,-,+,+,-
I12,s2703647,-,+,-,+,-,-,+,-,+,-,-,-,-,-,+,-,-,-,+,+,+,+,+
I12,s7228246,+,+,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,+,-,+,+,-
I13,s6718568,+,+,-,-,+,+,-,+,-,-,-,-,+,-,-,-,+,+,-,+,-,-,-
I13,s3370616,-,+,+,-,-,+,+,-,+,+,-,+,+,+,-,-,+,+,+,+,-,-,-
I13,s7713513,+,+,+,-,+,-,+,+,-,+,+,-,-,+,-,+,+,+,-,+,-,-,+
I13,s7888232,+,+,+,+,-,-,-,-,+,-,+,+,+,-,+,-,+,+,-,+,-,-,-
I13,s7331688,+,+,-,+,+,+,+,+,+,-,+,+,+,+,+,-,+,+,-,+,-,-,-
I13,s8062530,+,+,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,-,-,+,-
I13,s7470953,+,+,+,-,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,+,-,-,+
I13,s6518634,+,+,-,-,-,+,+,-,+,+,+,-,+,+,+,-,+,+,-,+,-,+,-
I13,s6937131,+,+,-,+,-,-,+,+,+,-,+,+,-,+,-,-,-,+,-,+,-,+,+
I13,s5346888,+,-,+,-,-,-,+,+,-,-,+,-,+,+,-,-,+,-,-,+,-,-,-
I14,s1791971,-,-,+,+,-,+,+,-,+,-,+,-,+,+,+,+,+,+,-,-,-,+,+
I14,s6029251,+,-,+,+,-,+,+,+,+,+,+,+,+,+,+,+,+,-,-,-,-,+,+
I14,s7993155,+,+,+,+,-,-,+,+,+,+,+,-,+,+,+,-,+,-,-,-,-,+,+
I14,s4978023,+,-,-,+,-,+,+,+,+,+,+,-,+,-,+,-,+,+,-,-,+,+,+
I14,s3798438,-,+,+,+,-,-,+,+,+,+,+,-,+,-,+,+,-,+,-,-,+,+,-
I14,s751458,-,-,-,+,-,+,+,-,+,+,+,-,+,+,+,-,+,+,-,-,-,+,-
I14,s3798818,-,+,+,+,-,-,+,+,+,+,+,-,+,+,+,-,-,+,-,-,-,+,-
I14,s7993283,+,+,+,+,-,-,+,+,+,+,+,-,+,+,+,+,+,-,-,-,-,+,+
I14,s4036551,-,+,+,+,+,-,+,+,-,-,+,-,+,+,+,+,+,-,-,-,+,+,+
I14,s3768163,-,+,+,+,-,-,+,-,+,+,+,+,+,+,+,-,+,+,-,-,-,+,+
I15,s4013953,-,+,+,+,+,-,+,-,-,+,+,+,+,+,+,+,-,-,-,-,-,-,+
I15,s3424193,-,+,+,-,+,-,-,-,-,+,+,+,+,+,+,+,+,-,-,-,-,-,+
I15,s16267,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,+,+
I15,s2965449,-,+,-,+,+,-,+,-,-,+,+,+,+,+,+,+,+,-,-,+,-,-,+
I15,s8220547,+,+,+,+,+,-,+,-,+,+,-,+,+,+,+,+,-,-,-,-,-,+,+
I15,s8265633,+,+,+,+,+,+,-,-,-,-,+,+,+,+,+,+,-,+,-,-,-,-,+
I15,s8208359,+,+,+,+,+,-,+,-,-,+,+,+,+,+,+,+,+,+,-,-,+,+,+
I15,s1982155,-,-,+,+,+,+,-,-,-,+,+,+,+,+,-,+,+,-,-,+,-,+,+
I15,s8158915,+,+,+,+,+,-,-,-,+,+,+,+,+,+,-,+,+,-,-,-,-,+,+
I15,s4046287,-,+,+,+,+,-,+,+,-,+,+,+,+,-,+,+,+,-,-,+,+,+,+
I16,s4183104,-,+,+,+,+,+,+,+,+,-,+,-,+,-,-,-,+,-,-,-,-,-,-
I16,s3113052,-,+,-,+,+,+,+,+,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-
I16,s3899472,-,+,+,+,-,+,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-
I16,s4128784,-,+,+,+,+,+,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-
I16,s3899484,-,+,+,+,-,+,+,+,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-
I16,s1557588,-,-,+,-,+,+,+,+,+,-,-,-,+,-,-,-,+,-,+,-,+,-,-
I16,s1134672,-,-,+,-,-,-,+,-,+,-,+,-,-,-,-,-,+,-,+,-,-,-,-
I16,s2787672,-,+,-,+,-,+,-,+,-,-,-,+,-,-,+,-,+,-,+,+,-,-,-
I16,s3122524,-,+,-,+,+,+,+,+,-,+,-,-,+,-,+,-,+,-,+,+,+,-,-
I16,s3085916,-,+,-,+,+,+,+,-,-,-,+,-,+,+,-,-,+,-,+,+,+,-,-
I17,s6034595,+,-,+,+,+,-,-,-,-,-,+,-,+,-,-,+,-,+,-,-,-,+,+
I17,s3356003,-,+,+,-,-,+,+,-,-,+,+,-,+,-,+,-,+,+,-,-,-,+,+
I17,s7816819,+,+,+,-,+,+,+,-,+,-,-,-,+,+,-,-,+,+,+,-,-,+,+
I17,s3421858,-,+,+,-,+,-,-,-,-,+,+,-,+,+,-,+,-,+,-,-,-,+,-
I17,s7631907,+,+,+,-,+,-,-,-,+,+,+,-,+,-,-,-,-,+,-,-,-,+,+
I17,s5576051,+,-,+,-,+,-,+,-,-,-,+,-,+,-,+,-,+,+,+,-,-,+,+
I17,s7873441,+,+,+,+,-,-,-,-,-,+,-,-,-,+,+,+,-,+,-,-,-,-,+
I17,s8257955,+,+,+,+,+,+,-,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,+
I17,s1704867,-,-,+,+,-,+,-,-,-,-,-,-,-,+,+,+,-,+,-,-,-,+,+
I17,s7602851,+,+,+,-,+,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,+,+
I18,s7533898,+,+,+,-,-,+,-,+,+,+,+,-,+,-,+,-,+,-,-,+,-,+,-
I18,s7754904,+,+,+,-,+,+,-,-,+,-,+,-,+,-,-,+,-,-,+,+,-,-,-
I18,s7536108,+,+,+,-,-,+,-,+,+,+,+,+,+,-,+,+,+,+,-,+,+,-,-
I18,s8017352,+,+,+,+,-,+,-,-,+,-,+,-,+,-,+,+,+,-,-,+,-,-,-
I18,s5733386,+,-,+,-,+,+,+,-,+,+,+,+,+,-,-,-,-,-,-,+,-,+,-
I18,s5701449,+,-,+,-,+,+,-,+,+,+,+,+,+,+,+,-,+,-,-,+,-,-,+
I18,s7558734,+,+,+,-,-,+,+,-,+,-,+,-,+,+,-,-,+,-,-,+,+,+,-
I18,s6741358,+,+,-,-,+,+,-,+,+,-,+,+,+,-,+,-,+,+,-,+,+,+,-
I18,s7394380,+,+,+,-,-,-,-,+,+,-,+,-,+,-,-,-,+,-,-,+,+,-,-
I18,s226664,-,-,-,-,-,+,+,-,+,+,+,-,+,-,+,-,+,+,-,+,-,-,-
I19,s6554804,+,+,-,-,+,-,-,-,-,-,-,-,+,-,-,+,-,+,+,-,+,-,-
I19,s393428,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,-
I19,s7080116,+,+,-,+,+,-,-,-,-,-,-,+,-,-,-,+,-,+,+,-,+,-,-
I19,s266422,-,-,-,-,+,-,-,-,-,-,+,-,-,-,-,+,-,+,+,-,+,+,-
I19,s835834,-,-,-,+,+,-,-,+,+,-,-,-,-,-,-,+,+,+,+,+,-,+,-
I19,s3539120,-,+,+,-,+,+,-,-,-,-,-,-,-,-,-,+,-,+,+,-,-,-,-
I19,s2919812,-,+,-,+,+,-,-,+,-,-,-,+,+,-,+,+,-,-,-,-,+,-,-
I19,s786868,-,-,-,+,+,-,-,-,-,-,-,-,-,-,+,+,-,+,+,-,+,-,-
I19,s4595862,+,-,-,-,+,+,-,-,-,+,-,-,-,-,-,+,-,-,+,-,+,+,-
I19,s2385062,-,+,-,-,+,-,-,-,+,+,-,-,+,-,-,+,-,+,-,-,+,+,-
I19,s947380,-,-,-,+,+,+,-,-,+,+,+,-,+,-,-,+,-,+,+,-,+,-,-
I20,s821569,-,-,-,+,+,-,-,+,-,-,-,+,-,-,+,-,+,-,-,-,-,-,+
I20,s3972161,-,+,+,+,+,-,-,+,-,-,+,+,+,-,-,-,+,-,-,-,-,-,+
I20,s2632897,-,+,-,+,-,-,-,-,-,+,-,+,+,-,-,+,+,-,-,-,-,-,+
I20,s7903313,+,+,+,+,-,-,-,+,-,-,+,+,-,-,-,-,+,-,+,-,-,-,+
I20,s2204041,-,+,-,-,-,-,+,+,-,+,-,-,-,-,+,+,-,-,-,+,-,-,+
I20,s6332505,+,+,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,-,+,+,-,-,+
I20,s1051145,-,-,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-,-,+
I20,s7381065,+,+,+,-,-,-,-,+,-,+,-,-,-,-,-,-,+,-,-,+,-,-,+
I20,s3975753,-,+,+,+,+,-,-,+,-,+,-,+,-,+,-,-,+,-,-,+,-,-,+
I20,s6693057,+,+,-,-,+,+,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,-,+
I20,s3022409,-,+,-,+,+,+,-,-,-,-,+,+,+,+,-,-,+,-,-,+,-,-,+
I21,s7732984,+,+,+,-,+,-,+,+,+,+,+,+,+,+,-,+,+,+,+,+,-,-,-
I21,s6778520,+,+,-,-,+,+,+,-,+,+,-,+,+,+,-,+,-,-,+,+,-,-,-
I21,s7400984,+,+,+,-,-,-,-,+,+,+,-,+,+,+,-,-,-,-,+,+,-,-,-
I21,s6638808,+,+,-,-,+,-,+,-,+,-,-,+,+,-,-,+,+,-,+,+,-,-,-
I21,s3460825,-,+,+,-,+,-,-,+,+,-,-,+,+,+,-,+,+,-,+,+,-,-,+
I21,s7464540,+,+,+,-,-,-,+,+,+,+,-,-,+,+,-,-,+,-,+,+,+,-,-
I21,s2467864,-,+,-,-,+,-,+,+,-,+,-,+,-,-,-,-,-,-,+,+,-,-,-
I21,s3468432,-,+,+,-,+,-,-,+,+,+,-,+,+,-,-,+,-,-,+,-,-,-,-
I21,s7687896,+,+,+,-,+,-,+,-,+,-,-,+,+,+,-,+,+,-,+,+,-,-,-
I21,s4524056,+,-,-,-,+,-,+,-,-,-,-,+,-,-,-,-,-,-,+,+,-,-,-
I21,s7728344,+,+,+,-,+,-,+,+,+,+,-,+,+,-,-,+,+,-,+,+,-,-,-
I22,s6793732,+,+,-,-,+,+,+,+,-,+,-,+,-,+,-,-,-,-,-,-,+,-,-
I22,s3517072,-,+,+,-,+,-,+,+,-,+,-,+,-,+,-,+,-,-,+,-,-,-,-
I22,s2533892,-,+,-,-,+,+,-,+,-,+,-,+,-,+,-,-,-,-,-,-,+,-,-
I22,s2271238,-,+,-,-,-,+,-,+,-,+,-,+,-,-,-,-,-,-,-,-,+,+,-
I22,s518278,-,-,-,-,+,+,+,+,+,+,-,+,-,-,-,+,-,-,-,-,+,+,-
I22,s3647559,-,+,+,-,+,+,+,+,-,+,-,+,-,-,-,-,+,-,-,-,+,+,+
I22,s5548676,+,-,+,-,+,-,-,+,-,+,-,+,-,+,-,+,-,-,-,-,+,-,-
I22,s1477254,-,-,+,-,+,+,-,+,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-
I22,s1564692,-,-,+,-,+,+,+,+,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-
I22,s1567366,-,-,+,-,+,+,+,+,+,+,-,+,-,+,-,+,-,-,-,-,+,+,-
I22,s1386628,-,-,+,-,+,-,+,-,-,+,-,+,-,-,-,+,-,-,-,-,+,-,-
I23,s5381045,+,-,+,-,-,+,-,-,-,-,+,+,-,+,+,+,-,+,+,-,+,-,+
I23,s1643317,-,-,+,+,-,-,+,-,-,-,+,-,-,+,+,-,-,+,+,-,+,-,+
I23,s7565928,+,+,+,-,-,+,+,-,+,+,+,-,-,+,-,-,+,+,-,+,-,-,-
I23,s203576,-,-,-,-,-,+,+,-,-,-,+,+,-,+,+,-,-,+,+,+,-,-,-
I23,s1062941,-,-,+,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,+,+,+,-,+
I23,s3152189,-,+,+,-,-,-,-,-,-,-,+,+,-,-,+,-,-,+,+,+,+,-,+
I23,s3742649,-,+,+,+,-,-,+,-,-,-,+,+,-,+,+,+,-,+,+,+,-,-,+
I23,s211213,-,-,-,-,-,+,+,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+
I23,s3217556,-,+,+,-,-,-,+,-,-,-,+,+,-,-,-,+,-,-,+,-,+,-,-
I23,s3738541,-,+,+,+,-,-,+,-,-,-,-,+,-,+,+,+,-,+,-,+,+,-,+
I23,s1334056,-,-,+,-,+,-,-,-,+,-,+,+,-,+,+,-,-,+,-,+,-,-,-
I24,s6335581,+,+,-,-,-,-,-,+,-,+,-,+,+,-,-,-,+,-,+,+,+,-,+
I24,s6393465,+,+,-,-,-,-,+,+,-,-,-,+,+,+,-,-,+,+,+,+,-,-,+
I24,s6917721,+,+,-,+,-,-,+,+,-,-,-,+,+,+,-,-,+,-,+,+,-,-,+
I24,s8111933,+,+,+,+,-,+,+,+,+,-,-,-,+,+,+,-,-,+,+,+,+,-,+
I24,s6568553,+,+,-,-,+,-,-,-,-,+,+,+,-,+,-,-,+,+,-,+,-,-,+
I24,s6393436,+,+,-,-,-,-,+,+,-,-,-,+,+,+,-,-,+,-,+,+,+,-,-
I24,s6390109,+,+,-,-,-,-,+,+,-,-,-,-,-,-,+,-,+,-,+,+,+,-,+
I24,s6344040,+,+,-,-,-,-,-,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-
I24,s4298873,+,-,-,-,-,-,+,+,-,-,+,+,-,-,-,-,+,+,+,+,-,-,+
I24,s6662765,+,+,-,-,+,-,+,+,-,+,-,+,-,+,-,-,+,+,-,+,+,-,+
I24,s6985805,+,+,-,+,-,+,-,+,-,-,+,+,-,-,-,-,+,-,-,+,+,-,+
I25,s7716337,+,+,+,-,+,-,+,+,-,+,+,+,+,-,+,+,+,+,+,-,-,-,+
I25,s6550674,+,+,-,-,-,+,+,+,+,+,+,-,+,-,-,+,-,-,+,-,-,+,-
I25,s8320178,+,+,+,+,+,+,-,+,+,+,+,-,+,-,-,+,-,+,+,-,-,+,-
I25,s7517687,+,+,+,-,-,+,-,+,-,+,+,-,+,-,+,+,+,+,+,-,+,+,+
I25,s8365233,+,+,+,+,+,+,+,+,-,+,-,-,+,-,-,+,-,+,+,-,-,-,+
I25,s7912951,+,+,+,+,-,-,-,+,-,+,+,+,+,-,+,+,+,+,+,-,+,+,+
I25,s8172020,+,+,+,+,+,-,-,+,-,+,+,-,-,-,+,+,+,+,+,-,+,-,-
I25,s7863760,+,+,+,-,+,+,+,+,+,+,+,+,+,-,+,+,+,-,+,-,-,-,-
I25,s8238324,+,+,+,+,+,-,+,+,-,+,+,-,+,-,-,+,+,+,+,-,+,-,-
I25,s7943416,+,+,+,+,-,-,+,-,-,+,+,-,+,-,-,+,+,+,+,+,-,-,-
I25,s7795893,+,+,+,-,+,+,-,+,+,+,+,-,+,-,-,+,-,+,+,-,+,-,+
I26,s7908801,+,+,+,+,-,-,-,+,-,+,-,+,+,-,+,+,+,-,-,-,-,-,+
I26,s1375472,-,-,+,-,+,-,-,+,+,+,+,+,+,-,-,+,+,+,+,-,-,-,-
I26,s4033591,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,-,-,+,+,-,+,+,+
I26,s1150806,-,-,+,-,-,-,+,+,-,-,-,+,+,+,+,-,+,-,+,-,+,+,-
I26,s3532789,-,+,+,-,+,-,+,+,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+
I26,s4023532,-,+,+,+,+,-,+,-,+,+,-,-,+,-,-,+,+,+,-,+,+,-,-
I26,s7667657,+,+,+,-,+,-,-,+,+,+,+,+,+,+,+,+,+,-,-,+,-,-,+
I26,s8252895,+,+,+,+,+,-,+,+,+,+,-,+,+,-,+,+,+,-,+,+,+,+,+
I26,s2459888,-,+,-,-,+,-,+,+,-,-,-,+,-,-,-,+,+,+,+,-,-,-,-
I26,s2469372,-,+,-,-,+,-,+,+,-,+,-,+,+,-,+,+,+,+,+,+,+,-,-
