language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I6,s2370616,-,+,-,-,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,-,-,-
I6,s2370617,-,+,-,-,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,-,-,+
I6,s2370620,-,+,-,-,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,+,-,-
I6,s2370618,-,+,-,-,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,-,+,-
I6,s2894909,-,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,+,-,+
I6,s2894910,-,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,+,+,-
I6,s2894904,-,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,-,-,-
I6,s2894911,-,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,+,+,+
I6,s2894905,-,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,-,-,+
I6,s2894972,-,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,+,+,+,+,+,-,-
I6,s2894906,-,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,-,+,-
I6,s2894907,-,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,-,+,+
I6,s2370621,-,+,-,-,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+,+,-,+
I7,s4291412,+,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,+,-,+,-,-
I7,s5471069,+,-,+,-,-,+,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,-,+
I7,s4291420,+,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,-,-
I7,s4291421,+,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,-,+
I7,s4291423,+,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,+,+
I7,s4422492,+,-,-,-,-,+,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,-,-
I7,s4553565,+,-,-,-,+,-,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,-,+
I7,s4291413,+,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,+,-,+,-,+
I7,s5471068,+,-,+,-,-,+,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,-,-
I7,s4684637,+,-,-,-,+,+,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,-,+
I7,s4422484,+,-,-,-,-,+,+,-,+,+,+,+,-,+,+,-,+,-,+,-,+,-,-
I7,s4291422,+,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,+,-
I7,s4291416,+,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,+,+,-,-,-
I7,s4553564,+,-,-,-,+,-,+,-,+,+,+,+,-,+,+,-,+,-,+,+,+,-,-
I7,s4291415,+,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,+,-,+,+,+
I8,s4294831,+,-,-,-,-,-,+,+,-,-,-,+,-,-,-,+,-,+,-,+,+,+,+
I8,s4295871,+,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,+,+
I8,s4295870,+,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,+,-
I8,s4312255,+,-,-,-,-,-,+,+,+,-,-,+,+,-,-,+,-,+,+,+,+,+,+
I8,s4295869,+,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,+
I8,s4296367,+,-,-,-,-,-,+,+,-,-,-,+,+,+,-,+,-,+,-,+,+,+,+
I8,s4295855,+,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,-,+,-,+,+,+,+
I8,s4295359,+,-,-,-,-,-,+,+,-,-,-,+,-,+,-,+,-,+,+,+,+,+,+
I8,s4296366,+,-,-,-,-,-,+,+,-,-,-,+,+,+,-,+,-,+,-,+,+,+,-
I8,s4295868,+,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-
I8,s4295867,+,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,-,+,+,+,-,+,+
I8,s4295854,+,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,-,+,-,+,+,+,-
I8,s4296383,+,-,-,-,-,-,+,+,-,-,-,+,+,+,-,+,-,+,+,+,+,+,+
I8,s4295866,+,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,-,+,+,+,-,+,-
I8,s4296365,+,-,-,-,-,-,+,+,-,-,-,+,+,+,-,+,-,+,-,+,+,-,+
I9,s1951254,-,-,+,+,+,-,+,+,+,-,-,-,+,+,-,-,-,-,+,-,+,+,-
I9,s2082327,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,-,-,+,-,+,+,+
I9,s2082323,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,-,-,+,-,-,+,+
I9,s2082386,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,-,-,+,-
I9,s1950742,-,-,+,+,+,-,+,+,+,-,-,-,+,-,-,-,-,-,+,-,+,+,-
I9,s2082322,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,-,-,+,-,-,+,-
I9,s2082320,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,-,-,+,-,-,-,-
I9,s2082321,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,-,-,+,-,-,-,+
I9,s1951251,-,-,+,+,+,-,+,+,+,-,-,-,+,+,-,-,-,-,+,-,-,+,+
I9,s2082055,-,-,+,+,+,+,+,+,+,-,-,-,+,-,+,-,-,-,-,-,+,+,+
I9,s2082326,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,-,-,+,-,+,+,-
I9,s2082324,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,-,-,+,-,+,-,-
I9,s1951239,-,-,+,+,+,-,+,+,+,-,-,-,+,+,-,-,-,-,-,-,+,+,+
I9,s1951250,-,-,+,+,+,-,+,+,+,-,-,-,+,+,-,-,-,-,+,-,-,+,-
I9,s1951234,-,-,+,+,+,-,+,+,+,-,-,-,+,+,-,-,-,-,-,-,-,+,-
I10,s5855711,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,+,+,+
I10,s5855710,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,+,+,-
I10,s5855709,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,+,-,+
I10,s5855708,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,+,-,-
I10,s5855707,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,-,+,+
I10,s5855706,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,-,+,-
I10,s7952857,+,+,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,-,-,+
I10,s5331423,+,-,+,-,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,+,+,+
I10,s5855705,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,-,-,+
I10,s5331422,+,-,+,-,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,+,+,-
I10,s5855704,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,-,-,-
I10,s5331421,+,-,+,-,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,+,+,-,+
I10,s5855701,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,-,+,-,+
I10,s5856223,+,-,+,+,-,-,+,-,+,-,+,+,-,+,+,+,+,-,+,+,+,+,+
I10,s5855700,+,-,+,+,-,-,+,-,+,-,+,+,-,-,+,+,+,-,+,-,+,-,-
I11,s3025383,-,+,-,+,+,+,-,-,-,+,-,+,-,-,+,+,+,+,-,-,+,+,+
I11,s3029445,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,-,-,-,+,-,+
I11,s3029477,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,+,-,-,+,-,+
I11,s2505157,-,+,-,-,+,+,-,-,-,+,+,+,-,-,+,+,+,-,-,-,+,-,+
I11,s3029476,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,+,-,-,+,-,-
I11,s3029991,-,+,-,+,+,+,-,-,-,+,+,+,-,+,+,+,+,+,-,-,+,+,+
I11,s3029479,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,+,-,-,+,+,+
I11,s3029444,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,-,-,-,+,-,-
I11,s3029478,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,+,-,-,+,+,-
I11,s3029990,-,+,-,+,+,+,-,-,-,+,+,+,-,+,+,+,+,+,-,-,+,+,-
I11,s3029453,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+
I11,s3029473,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,+,-,-,-,-,+
I11,s3029475,-,+,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,+,-,-,-,+,+
I11,s3029957,-,+,-,+,+,+,-,-,-,+,+,+,-,+,+,+,+,-,-,-,+,-,+
I11,s2898885,-,+,-,+,+,-,-,-,-,+,+,+,-,+,+,+,+,-,-,-,+,-,+
I12,s1330542,-,-,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,+,+,-
I12,s7621994,+,+,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,-
I12,s5655914,+,-,+,-,+,+,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,-
I12,s1461610,-,-,+,-,+,+,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,-
I12,s1461611,-,-,+,-,+,+,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,+
I12,s3427690,-,+,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,-
I12,s1330538,-,-,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,-
I12,s3427691,-,+,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,+
I12,s7621995,+,+,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,+
I12,s7621992,+,+,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-
I12,s5524842,+,-,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,-
I12,s1461614,-,-,+,-,+,+,-,-,+,-,-,+,+,-,+,-,+,+,-,+,+,+,-
I12,s1330539,-,-,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,+
I12,s3427688,-,+,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-
I12,s1330536,-,-,+,-,+,-,-,-,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-
I13,s464101,-,-,-,-,+,+,+,-,-,-,+,-,+,-,-,+,+,+,-,-,+,-,+
I13,s480453,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,+,+,-,-,-,+,-,+
I13,s466117,-,-,-,-,+,+,+,-,-,-,+,+,+,-,-,+,+,-,-,-,+,-,+
I13,s480485,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,+,+,+,-,-,+,-,+
I13,s464100,-,-,-,-,+,+,+,-,-,-,+,-,+,-,-,+,+,+,-,-,+,-,-
I13,s464103,-,-,-,-,+,+,+,-,-,-,+,-,+,-,-,+,+,+,-,-,+,+,+
I13,s472293,-,-,-,-,+,+,+,-,-,+,+,-,+,-,-,+,+,+,-,-,+,-,+
I13,s464069,-,-,-,-,+,+,+,-,-,-,+,-,+,-,-,+,+,-,-,-,+,-,+
I13,s466116,-,-,-,-,+,+,+,-,-,-,+,+,+,-,-,+,+,-,-,-,+,-,-
I13,s480484,-,-,-,-,+,+,+,-,+,-,+,-,+,-,-,+,+,+,-,-,+,-,-
I13,s464357,-,-,-,-,+,+,+,-,-,-,+,-,+,-,+,+,+,+,-,-,+,-,+
I13,s218341,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-,+,+,+,-,-,+,-,+
I13,s466149,-,-,-,-,+,+,+,-,-,-,+,+,+,-,-,+,+,+,-,-,+,-,+
I13,s464068,-,-,-,-,+,+,+,-,-,-,+,-,+,-,-,+,+,-,-,-,+,-,-
I13,s466119,-,-,-,-,+,+,+,-,-,-,+,+,+,-,-,+,+,-,-,-,+,+,+
I14,s5575195,+,-,+,-,+,-,+,-,-,-,+,-,-,+,-,-,-,-,+,+,-,+,+
I14,s5575193,+,-,+,-,+,-,+,-,-,-,+,-,-,+,-,-,-,-,+,+,-,-,+
I14,s5575579,+,-,+,-,+,-,+,-,-,-,+,-,-,+,+,+,-,-,+,+,-,+,+
I14,s4272665,+,-,-,-,-,-,+,-,-,+,+,-,-,+,-,-,-,-,+,+,-,-,+
I14,s5321369,+,-,+,-,-,-,+,-,-,+,+,-,-,+,-,+,-,-,+,+,-,-,+
I14,s5575194,+,-,+,-,+,-,+,-,-,-,+,-,-,+,-,-,-,-,+,+,-,+,-
I14,s5607961,+,-,+,-,+,-,+,+,-,-,+,-,-,+,-,-,-,-,+,+,-,-,+
I14,s5313177,+,-,+,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-,+,+,-,-,+
I14,s5313176,+,-,+,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-,+,+,-,-,-
I14,s5583643,+,-,+,-,+,-,+,-,-,+,+,-,-,+,+,-,-,-,+,+,-,+,+
I14,s5575321,+,-,+,-,+,-,+,-,-,-,+,-,-,+,-,+,-,-,+,+,-,-,+
I14,s4535067,+,-,-,-,+,-,+,-,-,+,+,-,-,+,+,-,-,-,+,+,-,+,+
I14,s5313051,+,-,+,-,-,-,+,-,-,-,+,-,-,+,-,-,-,-,+,+,-,+,+
I14,s4559513,+,-,-,-,+,-,+,+,-,-,+,-,-,+,-,+,-,-,+,+,-,-,+
I14,s5313179,+,-,+,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+
I14,s5739033,+,-,+,-,+,+,+,+,-,-,+,-,-,+,-,-,-,-,+,+,-,-,+
I15,s1000731,-,-,-,+,+,+,+,-,+,-,-,-,+,-,+,-,-,-,+,+,-,+,+
I15,s1002777,-,-,-,+,+,+,+,-,+,-,-,+,+,-,+,-,-,-,+,+,-,-,+
I15,s1003801,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-,-,-,+,+,-,-,+
I15,s5204249,+,-,-,+,+,+,+,-,+,+,-,+,-,-,+,-,-,-,+,+,-,-,+
I15,s1013018,-,-,-,+,+,+,+,-,+,+,+,-,+,-,+,-,-,-,+,+,-,+,-
I15,s5204248,+,-,-,+,+,+,+,-,+,+,-,+,-,-,+,-,-,-,+,+,-,-,-
I15,s5188890,+,-,-,+,+,+,+,-,-,+,-,+,+,-,+,-,-,-,+,+,-,+,-
I15,s983321,-,-,-,+,+,+,+,-,-,-,-,-,-,-,+,-,-,-,+,+,-,-,+
I15,s5180698,+,-,-,+,+,+,+,-,-,-,-,+,+,-,+,-,-,-,+,+,-,+,-
I15,s5205273,+,-,-,+,+,+,+,-,+,+,-,+,+,-,+,-,-,-,+,+,-,-,+
I15,s1011993,-,-,-,+,+,+,+,-,+,+,+,-,-,-,+,-,-,-,+,+,-,-,+
I15,s2090265,-,-,+,+,+,+,+,+,+,+,-,-,+,-,+,-,-,-,+,+,-,-,+
I15,s5195035,+,-,-,+,+,+,+,-,+,-,-,-,+,-,+,-,-,-,+,+,-,+,+
I15,s5202201,+,-,-,+,+,+,+,-,+,+,-,-,-,-,+,-,-,-,+,+,-,-,+
I15,s1010968,-,-,-,+,+,+,+,-,+,+,-,+,+,-,+,-,-,-,+,+,-,-,-
I15,s1013016,-,-,-,+,+,+,+,-,+,+,+,-,+,-,+,-,-,-,+,+,-,-,-
I16,s5838155,+,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,+,-,-,+,-,+,+
I16,s5838159,+,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,+,-,-,+,+,+,+
I16,s5834059,+,-,+,+,-,-,+,-,-,-,-,-,+,-,+,-,+,-,-,+,-,+,+
I16,s5838187,+,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,+,+,-,+,-,+,+
I16,s5854571,+,-,+,+,-,-,+,-,+,-,+,-,+,-,+,-,+,+,-,+,-,+,+
I16,s5838154,+,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,+,-,-,+,-,+,-
I16,s5838185,+,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,+,+,-,+,-,-,+
I16,s5838186,+,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,+,+,-,+,-,+,-
I16,s6100331,+,-,+,+,+,-,+,-,-,-,+,-,+,-,+,-,+,+,-,+,-,+,+
I16,s6100330,+,-,+,+,+,-,+,-,-,-,+,-,+,-,+,-,+,+,-,+,-,+,-
I16,s6096203,+,-,+,+,+,-,+,-,-,-,-,-,+,-,+,-,+,-,-,+,-,+,+
I16,s5838191,+,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,+,+,-,+,+,+,+
I16,s5838184,+,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,+,+,-,+,-,-,-
I16,s6100299,+,-,+,+,+,-,+,-,-,-,+,-,+,-,+,-,+,-,-,+,-,+,+
I16,s5834095,+,-,+,+,-,-,+,-,-,-,-,-,+,-,+,-,+,+,-,+,+,+,+
I16,s6100329,+,-,+,+,+,-,+,-,-,-,+,-,+,-,+,-,+,+,-,+,-,-,+
I17,s5712485,+,-,+,-,+,+,+,-,-,+,-,+,-,+,-,-,+,+,-,-,+,-,+
I17,s5646949,+,-,+,-,+,+,-,-,-,+,-,+,-,+,-,-,+,+,-,-,+,-,+
I17,s5646885,+,-,+,-,+,+,-,-,-,+,-,+,-,+,-,-,-,+,-,-,+,-,+
I17,s5638757,+,-,+,-,+,+,-,-,-,-,-,+,-,+,-,-,+,+,-,-,+,-,+
I17,s5638693,+,-,+,-,+,+,-,-,-,-,-,+,-,+,-,-,-,+,-,-,+,-,+
I17,s5638692,+,-,+,-,+,+,-,-,-,-,-,+,-,+,-,-,-,+,-,-,+,-,-
I17,s5646917,+,-,+,-,+,+,-,-,-,+,-,+,-,+,-,-,+,-,-,-,+,-,+
I17,s5638756,+,-,+,-,+,+,-,-,-,-,-,+,-,+,-,-,+,+,-,-,+,-,-
I17,s5638759,+,-,+,-,+,+,-,-,-,-,-,+,-,+,-,-,+,+,-,-,+,+,+
I17,s5638758,+,-,+,-,+,+,-,-,-,-,-,+,-,+,-,-,+,+,-,-,+,+,-
I17,s5646884,+,-,+,-,+,+,-,-,-,+,-,+,-,+,-,-,-,+,-,-,+,-,-
I17,s5646948,+,-,+,-,+,+,-,-,-,+,-,+,-,+,-,-,+,+,-,-,+,-,-
I17,s5647973,+,-,+,-,+,+,-,-,-,+,-,+,+,+,-,-,+,+,-,-,+,-,+
I17,s5646887,+,-,+,-,+,+,-,-,-,+,-,+,-,+,-,-,-,+,-,-,+,+,+
I17,s5646886,+,-,+,-,+,+,-,-,-,+,-,+,-,+,-,-,-,+,-,-,+,+,-
I17,s5646881,+,-,+,-,+,+,-,-,-,+,-,+,-,+,-,-,-,+,-,-,-,-,+
