language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I7,s2553086,-,+,-,-,+,+,-,+,+,+,+,-,+,-,-,+,+,+,+,+,+,+,-
I7,s7634672,+,+,+,-,+,-,-,-,+,+,+,+,+,+,-,+,+,+,+,-,-,-,-
I7,s3079378,-,+,-,+,+,+,-,+,+,+,+,+,+,-,-,+,+,-,+,-,-,+,-
I7,s6725207,+,+,-,-,+,+,-,+,-,-,+,+,+,+,-,-,+,-,+,-,+,+,+
I7,s6675122,+,+,-,-,+,-,+,+,+,-,+,+,-,+,-,+,-,+,+,-,-,+,-
I8,s5465125,+,-,+,-,-,+,+,-,+,+,-,-,+,-,-,-,-,+,-,-,+,-,+
I8,s2190502,-,+,-,-,-,-,+,-,+,+,-,+,+,-,-,+,-,+,-,-,+,+,-
I8,s8070689,+,+,+,+,-,+,+,-,-,+,-,-,+,+,-,-,-,+,-,-,-,-,+
I8,s5366822,+,-,+,-,-,-,+,+,+,+,-,-,+,-,-,-,-,+,-,-,+,+,-
I8,s7537835,+,+,+,-,-,+,+,-,-,-,-,-,+,-,-,+,-,+,-,+,-,+,+
I8,s5899298,+,-,+,+,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-
I8,s2180807,-,+,-,-,-,-,+,-,+,-,-,-,+,+,-,+,+,-,-,-,+,+,+
I8,s7423846,+,+,+,-,-,-,+,-,+,-,-,-,+,+,+,-,+,+,-,-,+,+,-
I8,s6891362,+,+,-,+,-,-,+,-,-,+,-,-,+,+,+,-,+,+,-,-,-,+,-
I8,s8078350,+,+,+,+,-,+,+,-,+,-,-,-,+,-,-,-,-,-,-,+,+,+,-
I8,s4400680,+,-,-,-,-,+,+,-,-,+,-,-,+,+,-,-,-,+,-,+,-,-,-
I8,s7030370,+,+,-,+,-,+,+,-,+,-,-,-,+,+,-,-,+,+,-,-,-,+,-
I8,s5497514,+,-,+,-,-,+,+,+,+,+,-,-,-,+,-,+,-,+,-,+,-,+,-
I8,s2189219,-,+,-,-,-,-,+,-,+,+,-,-,+,+,+,+,-,+,-,-,-,+,+
I8,s5269038,+,-,+,-,-,-,-,-,+,+,-,-,+,+,-,-,-,+,-,+,+,+,-
I9,s7384023,+,+,+,-,-,-,-,+,-,+,-,+,-,+,+,+,+,-,+,-,+,+,+
I9,s7645521,+,+,+,-,+,-,-,+,-,+,-,+,-,-,+,-,+,-,+,-,-,-,+
I9,s5516401,+,-,+,-,+,-,-,-,-,+,-,+,+,-,-,-,+,+,+,-,-,-,+
I9,s7506163,+,+,+,-,-,+,-,+,-,-,-,+,-,-,-,+,+,+,+,-,-,+,+
I9,s6398321,+,+,-,-,-,-,+,+,-,+,-,-,-,-,+,-,+,+,+,-,-,-,+
I9,s7873909,+,+,+,+,-,-,-,-,-,+,-,-,+,-,+,-,+,+,+,-,+,-,+
I9,s7385025,+,+,+,-,-,-,-,+,-,+,-,+,+,+,+,+,+,-,-,-,-,-,+
I9,s3436385,-,+,+,-,+,-,-,-,+,+,-,+,+,+,+,-,+,+,-,-,-,-,+
I9,s7646033,+,+,+,-,+,-,-,+,-,+,-,+,-,+,+,-,+,-,+,-,-,-,+
I9,s7613907,+,+,+,-,+,-,-,-,-,+,-,+,+,-,+,+,+,-,+,-,-,+,+
I9,s3423377,-,+,+,-,+,-,-,-,-,+,+,+,+,-,-,+,-,-,+,-,-,-,+
I9,s7636305,+,+,+,-,+,-,-,+,-,-,-,-,+,-,+,-,+,-,+,-,-,-,+
I9,s6303045,+,+,-,-,-,-,-,-,-,+,-,+,+,-,+,-,+,-,-,-,+,-,+
I9,s7651265,+,+,+,-,+,-,-,+,-,+,+,+,+,+,+,+,+,-,-,-,-,-,+
I9,s7609937,+,+,+,-,+,-,-,-,-,-,+,+,+,+,-,-,+,-,+,-,-,-,+
I10,s4445629,+,-,-,-,-,+,+,+,+,-,+,-,+,-,+,+,-,+,+,+,+,-,+
I10,s5477767,+,-,+,-,-,+,+,+,-,-,+,-,+,-,+,+,-,-,-,-,+,+,+
I10,s5227271,+,-,-,+,+,+,+,+,+,-,-,-,-,+,+,-,-,-,-,-,+,+,+
I10,s4849932,+,-,-,+,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-,-
I10,s5734812,+,-,+,-,+,+,+,+,-,-,-,-,-,-,+,+,-,-,+,+,+,-,-
I10,s4695812,+,-,-,-,+,+,+,+,-,+,-,-,+,+,+,-,-,-,-,-,+,-,-
I10,s4428068,+,-,-,-,-,+,+,+,-,-,+,-,-,-,+,-,-,+,-,-,+,-,-
I10,s251822,-,-,-,-,-,+,+,+,+,-,+,-,+,+,+,+,-,+,-,+,+,+,-
I10,s7542532,+,+,+,-,-,+,+,-,-,-,+,-,+,+,+,-,-,-,-,-,+,-,-
I10,s1013157,-,-,-,+,+,+,+,-,+,+,+,-,+,-,+,+,-,+,-,-,+,-,+
I10,s6534589,+,+,-,-,-,+,+,+,-,+,+,-,+,-,+,+,-,+,+,+,+,-,+
I10,s4428590,+,-,-,-,-,+,+,+,-,-,+,-,-,+,+,-,-,+,-,+,+,+,-
I10,s251687,-,-,-,-,-,+,+,+,+,-,+,-,+,+,+,-,-,+,-,-,+,+,+
I10,s5210381,+,-,-,+,+,+,+,+,-,-,-,-,-,-,+,-,-,-,-,+,+,-,+
I10,s758174,-,-,-,+,-,+,+,+,-,-,+,-,-,-,+,+,-,-,+,+,+,+,-
I11,s2924423,-,+,-,+,+,-,-,+,-,-,+,+,+,+,+,+,-,-,-,-,+,+,+
I11,s430741,-,-,-,-,+,+,-,+,-,-,+,-,-,+,-,+,-,-,+,-,+,-,+
I11,s2607767,-,+,-,-,+,+,+,+,+,-,-,+,-,+,-,+,-,-,+,-,+,+,+
I11,s485258,-,-,-,-,+,+,+,-,+,+,-,-,+,+,+,+,-,-,-,+,-,+,-
I11,s504345,-,-,-,-,+,+,+,+,-,+,+,-,-,+,-,-,-,-,+,+,-,-,+
I11,s377484,-,-,-,-,+,-,+,+,+,-,-,-,-,+,-,+,-,-,-,+,+,-,-
I11,s2599179,-,+,-,-,+,+,+,+,-,+,-,+,-,-,+,-,-,-,-,+,-,+,+
I11,s517142,-,-,-,-,+,+,+,+,+,+,-,-,+,-,-,-,-,-,+,-,+,+,-
I11,s903326,-,-,-,+,+,-,+,+,+,-,-,+,-,-,-,+,-,-,+,+,+,+,-
I11,s4661386,+,-,-,-,+,+,+,-,-,+,-,-,-,-,-,+,-,-,-,+,-,+,-
I11,s4562362,+,-,-,-,+,-,+,+,-,-,+,+,+,-,+,+,-,+,+,+,-,+,-
I11,s501521,-,-,-,-,+,+,+,+,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+
I11,s4622619,+,-,-,-,+,+,-,+,-,-,-,+,-,-,+,-,-,-,+,+,-,+,+
I11,s1043473,-,-,-,+,+,+,+,+,+,+,-,+,+,-,-,-,-,-,+,-,-,-,+
I11,s4637370,+,-,-,-,+,+,-,+,+,-,-,-,-,+,-,+,-,+,+,+,-,+,-
I12,s1316210,-,-,+,-,+,-,-,-,-,-,+,-,+,-,+,-,+,+,+,-,-,+,-
I12,s7869620,+,+,+,+,-,-,-,-,-,-,+,-,+,-,-,+,-,+,+,-,+,-,-
I12,s5520628,+,-,+,-,+,-,-,-,-,+,+,+,+,-,-,+,+,+,+,-,+,-,-
I12,s5381236,+,-,+,-,-,+,-,-,-,-,+,+,+,-,-,-,+,+,+,-,+,-,-
I12,s1454008,-,-,+,-,+,+,-,-,-,+,-,+,+,+,+,+,-,+,+,+,-,-,-
I12,s1318003,-,-,+,-,+,-,-,-,-,-,+,+,+,-,-,-,+,+,+,-,-,+,+
I12,s2987056,-,+,-,+,+,-,+,+,-,-,+,-,+,-,-,-,-,+,+,-,-,-,-
I12,s3284980,-,+,+,-,-,+,-,-,-,-,+,+,+,+,+,+,+,+,+,-,+,-,-
I12,s3411188,-,+,+,-,+,-,-,-,-,-,-,+,+,-,-,+,+,+,+,-,+,-,-
I12,s3153268,-,+,+,-,-,-,-,-,-,-,+,+,+,-,+,-,+,+,+,-,+,-,-
I12,s3153012,-,+,+,-,-,-,-,-,-,-,+,+,+,-,-,-,+,+,+,-,+,-,-
I12,s7478324,+,+,+,-,-,+,-,-,-,-,+,+,+,-,-,-,-,+,+,-,+,-,-
I12,s4070578,-,+,+,+,+,+,-,-,-,-,+,+,+,-,-,+,-,+,+,-,-,+,-
I12,s1252656,-,-,+,-,-,+,+,-,-,-,+,+,+,-,+,-,-,+,+,-,-,-,-
I12,s3448060,-,+,+,-,+,-,-,+,-,-,+,+,+,-,-,+,+,+,+,+,+,-,-
I13,s3246152,-,+,+,-,-,-,+,+,-,-,-,+,-,-,-,-,+,-,-,+,-,-,-
I13,s8326862,+,+,+,+,+,+,+,-,-,-,-,+,+,+,-,+,+,-,-,+,+,+,-
I13,s5606716,+,-,+,-,+,-,+,+,-,-,-,+,+,-,+,-,-,+,+,+,+,-,-
I13,s3933402,-,+,+,+,+,-,-,-,-,-,-,-,+,-,-,+,+,-,+,+,-,+,-
I13,s7954396,+,+,+,+,-,-,+,-,+,-,+,+,+,+,+,+,+,-,+,+,+,-,-
I13,s2227666,-,+,-,-,-,-,+,+,+,+,+,+,+,-,+,+,+,-,+,-,-,+,-
I13,s6626494,+,+,-,-,+,-,+,-,-,-,+,+,+,-,-,+,-,+,+,+,+,+,-
I13,s6392334,+,+,-,-,-,-,+,+,-,-,-,+,-,+,-,-,-,-,-,+,+,+,-
I13,s6623067,+,+,-,-,+,-,+,-,-,-,-,+,+,+,+,-,+,-,+,+,-,+,+
I13,s8195806,+,+,+,+,+,-,+,-,-,-,-,+,+,+,-,+,+,-,+,+,+,+,-
I13,s2608606,-,+,-,-,+,+,+,+,+,-,-,+,+,-,+,+,+,-,+,+,+,+,-
I13,s1936668,-,-,+,+,+,-,+,+,-,-,-,+,+,-,+,-,-,-,+,+,+,-,-
I13,s6490506,+,+,-,-,-,+,+,-,-,-,-,+,-,-,+,+,-,-,-,+,-,+,-
I13,s3215023,-,+,+,-,-,-,+,-,-,-,-,+,+,+,-,+,-,+,-,+,+,+,+
I13,s5594590,+,-,+,-,+,-,+,-,+,-,+,+,+,-,+,+,+,-,+,+,+,+,-
I14,s4469088,+,-,-,-,+,-,-,-,-,+,+,-,-,-,+,-,+,+,-,-,-,-,-
I14,s4457824,+,-,-,-,+,-,-,-,-,-,-,-,+,-,+,-,+,+,-,-,-,-,-
I14,s4478434,+,-,-,-,+,-,-,-,+,-,+,-,+,-,+,+,+,+,-,-,-,+,-
I14,s6584800,+,+,-,-,+,-,-,-,+,+,+,+,-,-,+,+,+,+,-,-,-,-,-
I14,s4484388,+,-,-,-,+,-,-,-,+,+,-,+,+,-,+,-,-,+,-,-,+,-,-
I14,s4204837,+,-,-,-,-,-,-,-,-,+,-,+,-,-,+,-,-,+,-,-,+,-,+
I14,s809827,-,-,-,+,+,-,-,-,+,-,+,+,-,+,+,-,+,+,-,-,-,+,+
I14,s4597088,+,-,-,-,+,+,-,-,-,+,-,-,+,-,+,-,+,+,-,-,-,-,-
I14,s263008,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,+,+,-,-,-,-,-
I14,s4480361,+,-,-,-,+,-,-,-,+,-,+,+,+,-,+,-,+,+,-,+,-,-,+
I14,s4464929,+,-,-,-,+,-,-,-,-,+,-,-,-,-,+,-,-,+,-,-,-,-,+
I14,s6626784,+,+,-,-,+,-,+,-,-,-,+,+,+,-,+,+,+,+,-,-,-,-,-
I14,s4515300,+,-,-,-,+,-,-,+,+,+,-,-,+,-,+,+,+,+,-,-,+,-,-
I14,s5020768,+,-,-,+,+,-,-,+,-,-,+,+,+,-,-,-,+,+,-,-,-,-,-
I14,s4223280,+,-,-,-,-,-,-,-,+,+,+,-,-,-,+,-,-,+,+,-,-,-,-
I14,s330080,-,-,-,-,+,-,+,-,-,-,-,+,-,-,+,-,+,+,-,-,-,-,-
I15,s7118358,+,+,-,+,+,-,-,+,-,-,+,+,+,+,-,-,-,-,+,-,+,+,-
I15,s1357846,-,-,+,-,+,-,-,+,-,+,+,+,-,-,-,-,-,-,+,-,+,+,-
I15,s1050643,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,+,+
I15,s2989639,-,+,-,+,+,-,+,+,-,-,+,+,+,+,-,-,+,-,-,-,+,+,+
I15,s6573075,+,+,-,-,+,-,-,-,+,-,-,+,+,-,-,-,-,-,+,-,-,+,+
I15,s3516691,-,+,+,-,+,-,+,+,-,+,-,+,-,-,+,-,-,-,+,-,-,+,+
I15,s2895891,-,+,-,+,+,-,-,-,-,+,+,-,-,-,-,-,-,-,+,-,-,+,+
I15,s5082131,+,-,-,+,+,-,+,+,-,-,-,+,+,-,-,-,-,-,+,-,-,+,+
I15,s277522,-,-,-,-,+,-,-,-,-,+,+,+,+,-,-,-,-,-,+,-,-,+,-
I15,s1379602,-,-,+,-,+,-,+,-,-,-,-,+,+,-,+,-,-,-,+,-,-,+,-
I15,s378899,-,-,-,-,+,-,+,+,+,-,-,+,-,-,-,-,-,-,+,-,-,+,+
I15,s264211,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,+,+
I15,s3415066,-,+,+,-,+,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-
I15,s6621975,+,+,-,-,+,-,+,-,-,-,-,+,-,+,+,-,-,-,+,-,+,+,+
I15,s2362899,-,+,-,-,+,-,-,-,-,-,-,+,+,+,-,-,-,-,+,-,-,+,+
I15,s2402390,-,+,-,-,+,-,-,+,-,+,-,+,-,-,-,-,+,-,+,-,+,+,-
I16,s6533897,+,+,-,-,-,+,+,+,-,+,+,-,-,+,+,-,-,-,-,+,-,-,+
I16,s6403393,+,+,-,-,-,-,+,+,-,+,+,-,+,-,+,-,+,-,-,-,-,-,+
I16,s4292460,+,-,-,-,-,-,+,-,+,+,+,+,+,+,+,-,+,+,-,+,+,-,-
I16,s80749,-,-,-,-,-,-,+,-,-,+,+,+,-,+,+,-,+,+,-,+,+,-,+
I16,s6372325,+,+,-,-,-,-,+,-,-,+,+,+,-,+,+,+,+,+,-,-,+,-,+
I16,s2192129,-,+,-,-,-,-,+,-,+,+,+,-,-,+,+,-,-,-,-,-,-,-,+
I16,s2437732,-,+,-,-,+,-,+,-,-,+,+,-,-,+,-,-,+,+,-,-,+,-,-
I16,s93165,-,-,-,-,-,-,+,-,+,+,-,+,-,+,+,+,+,+,-,+,+,-,+
I16,s6536045,+,+,-,-,-,+,+,+,-,+,+,+,-,+,+,-,+,+,-,+,+,-,+
I16,s4683644,+,-,-,-,+,+,+,-,+,+,+,-,+,+,+,-,+,+,+,+,+,-,-
I16,s355188,-,-,-,-,+,-,+,-,+,+,-,+,-,+,+,-,+,+,+,-,+,-,-
I16,s2595817,-,+,-,-,+,+,+,+,-,-,+,+,-,+,+,+,+,+,-,+,-,-,+
I16,s4711205,+,-,-,-,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,-,+
I16,s6370124,+,+,-,-,-,-,+,-,-,+,+,-,-,+,+,-,+,-,-,+,+,-,-
I16,s6534012,+,+,-,-,-,+,+,+,-,+,+,-,-,+,+,-,+,+,+,+,+,-,-
I16,s4307280,+,-,-,-,-,-,+,+,-,+,+,+,-,-,+,-,+,-,+,-,-,-,-
I17,s816853,-,-,-,+,+,-,-,-,+,+,+,-,+,+,-,+,+,-,+,-,+,-,+
I17,s2673877,-,+,-,+,-,-,-,+,+,-,-,+,+,-,-,+,+,-,+,-,+,-,+
I17,s3174143,-,+,+,-,-,-,-,-,+,+,-,+,+,+,-,+,+,+,+,+,+,+,+
I17,s5896280,+,-,+,+,-,-,+,+,+,+,+,+,-,-,-,-,+,-,+,+,-,-,-
I17,s7401311,+,+,+,-,-,-,-,+,+,+,-,+,+,+,+,-,+,-,+,+,+,+,+
I17,s2175231,-,+,-,-,-,-,+,-,-,+,+,-,-,-,-,+,+,+,+,+,+,+,+
I17,s2113255,-,+,-,-,-,-,-,-,-,+,+,+,+,+,-,+,+,+,-,-,+,+,+
I17,s7927741,+,+,+,+,-,-,-,+,+,+,+,-,+,+,+,+,-,+,+,+,+,-,+
I17,s3686353,-,+,+,+,-,-,-,-,-,+,+,+,+,+,+,+,+,-,+,-,-,-,+
I17,s620785,-,-,-,+,-,-,+,-,+,+,+,+,-,-,-,+,+,+,+,-,-,-,+
I17,s2685182,-,+,-,+,-,-,-,+,+,+,+,+,-,-,-,+,+,+,+,+,+,+,-
I17,s1617503,-,-,+,+,-,-,-,+,-,+,-,+,+,+,-,-,+,-,+,+,+,+,+
I17,s3437704,-,+,+,-,+,-,-,-,+,+,+,-,+,-,-,+,-,-,-,+,-,-,-
I17,s552694,-,-,-,+,-,-,-,-,+,+,-,+,+,+,-,+,+,+,+,-,+,+,-
I17,s2678892,-,+,-,+,-,-,-,+,+,+,-,-,-,-,-,-,+,+,-,+,+,-,-
I17,s1072207,-,-,+,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,-,+,+,+,+
