language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I18,ə,-,-,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I18,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I18,ɛː,-,-,-,-,-,0,0,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I19,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I19,ʊ,-,+,+,+,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I19,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I20,iː,-,-,-,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I20,ãː,-,-,+,-,-,0,0,+,-,+,+,+,+,+,-,-,-,+,-,-,-,+,-
I20,ø,-,+,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I21,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I21,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I21,eː,-,-,-,-,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I22,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I22,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I22,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I23,ɛ,-,-,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I23,ɯː,-,-,+,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I23,ʊ,-,+,+,+,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I24,uˤ,-,+,+,+,+,0,0,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,+
I24,oː,-,+,+,-,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I24,a̰,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,+,+,-,-,-,+,-
I25,ɛ̃,-,-,-,-,-,0,0,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-
I25,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I25,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I26,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I26,ɛ,-,-,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I26,ʊ,-,+,+,+,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I27,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I27,æ,-,-,-,-,+,0,0,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I27,ɨ,-,-,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I28,ɨ,-,-,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I28,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I28,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I29,ɔː,-,+,+,-,-,0,0,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I29,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I29,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I30,ə,-,-,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I30,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I30,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I31,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I31,ṳ,-,+,+,+,+,0,0,-,+,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I31,ʊ,-,+,+,+,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I32,ɯ,-,-,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I32,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I32,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I33,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I33,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I33,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I34,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I34,ã,-,-,+,-,-,0,0,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,-
I34,uː,-,+,+,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I35,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I35,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I35,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I36,eː,-,-,-,-,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I36,iː,-,-,-,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I36,a̝,-,-,+,-,+,0,0,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I37,ɨ̃,-,-,+,+,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I37,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I37,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I38,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I38,ɯ,-,-,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I38,ɔ̃ː,-,+,+,-,-,0,0,+,-,-,+,+,+,+,-,-,-,+,-,-,-,+,+
I39,ɛ,-,-,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I39,ũ,-,+,+,+,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I39,æ,-,-,-,-,+,0,0,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I40,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I40,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I40,ũ,-,+,+,+,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I41,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I41,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I41,uː,-,+,+,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I41,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I42,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I42,o̞,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I42,ɨ,-,-,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I42,iː,-,-,-,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I43,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I43,iː,-,-,-,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I43,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I43,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I44,ẽ,-,-,-,-,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I44,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I44,ɨ,-,-,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I44,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I45,aɪ,-,-,0,0,-,0,0,+,-,0,+,+,-,+,-,-,-,+,-,-,-,+,-
I45,ɛ,-,-,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I45,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I45,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I46,ã,-,-,+,-,-,0,0,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,-
I46,aː,-,-,+,-,-,0,0,+,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I46,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I46,ɪ,-,-,-,+,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I47,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I47,emf,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I47,eː,-,-,-,-,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I47,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I48,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I48,ø,-,+,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I48,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I48,ẽ,-,-,-,-,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I49,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I49,ə̃,-,-,+,-,-,0,0,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-
I49,ø,-,+,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I49,eː,-,-,-,-,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I50,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I50,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I50,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I50,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I51,uː,-,+,+,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I51,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I51,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I51,ə,-,-,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I52,æ,-,-,-,-,+,0,0,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I52,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I52,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I52,aː,-,-,+,-,-,0,0,+,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I53,õ,-,+,+,-,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I53,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I53,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I53,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I54,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I54,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I54,ɛ,-,-,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I54,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I54,ʌ̤ː,-,-,+,-,-,0,0,+,+,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I55,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I55,ɨ˞,-,-,+,+,+,0,0,-,-,-,+,+,-,+,+,+,-,+,-,-,-,+,-
I55,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I55,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I55,ɛ,-,-,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I56,u̯o,-,+,+,0,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I56,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I56,uː,-,+,+,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I56,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I56,ɯ,-,-,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I57,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I57,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I57,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I57,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I57,oː,-,+,+,-,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I58,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I58,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I58,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I58,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I58,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I59,ai,-,-,0,0,+,0,0,+,-,0,+,+,-,+,-,+,-,+,-,-,-,+,-
I59,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I59,ɔː,-,+,+,-,-,0,0,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I59,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I59,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I60,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I60,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I60,uː,-,+,+,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I60,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I60,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I61,y,-,+,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I61,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I61,ɛː,-,-,-,-,-,0,0,+,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I61,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I61,ie,-,-,-,0,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I62,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I62,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I62,õ,-,+,+,-,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I62,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I62,aː,-,-,+,-,-,0,0,+,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I63,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I63,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I63,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I63,ɛ,-,-,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I63,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I64,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I64,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I64,iː,-,-,-,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I64,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I64,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I65,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I65,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I65,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I65,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I65,ũ,-,+,+,+,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I66,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I66,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I66,uː,-,+,+,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I66,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I66,æ,-,-,-,-,+,0,0,-,-,+,+,+,-,+,-,+,-,+,-,-,-,+,-
I67,ɛ,-,-,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I67,ɯ,-,-,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I67,uː,-,+,+,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I67,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I67,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I68,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I68,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I68,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I68,iː,-,-,-,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I68,e,-,-,-,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I69,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I69,ĩ,-,-,-,+,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I69,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I69,ũ,-,+,+,+,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I69,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I70,ə̃,-,-,+,-,-,0,0,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-
I70,ɛ̃,-,-,-,-,-,0,0,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-
I70,ɔ,-,+,+,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I70,œ,-,+,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,+
I70,u,-,+,+,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I71,a,-,-,+,-,-,0,0,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-
I71,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I71,ẽ,-,-,-,-,+,0,0,-,-,-,+,+,+,+,-,+,-,+,-,-,-,+,-
I71,õː,-,+,+,-,+,0,0,+,-,-,+,+,+,+,-,+,-,+,-,-,-,+,+
I71,y,-,+,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I72,i,-,-,-,+,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-
I72,uː,-,+,+,+,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I72,ɛ,-,-,-,-,-,0,0,-,-,-,+,+,-,+,-,-,-,+,-,-,-,+,-
I72,o,-,+,+,-,+,0,0,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
I72,oː,-,+,+,-,+,0,0,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,+
