"Language_Name","Contrastive_Order_Id","Num_Contrastive_Features","Entropy","Num_Segments","Average_Path_Length","Sum_Balance","Worst_Average_Path_Length","Worst_Sum_Balance","Language_Norm_Sum_Balance","Language_Norm_Average_Path_Length"
"Abidji","O2",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Abidji","O3",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Abidji","O4",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Abidji","O5",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Abidji","O6",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Abidji","O7",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Abidji","O8",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Abidji","O9",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Abidji","O10",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Acehnese","O1",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Acehnese","O2",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Acehnese","O3",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Acehnese","O4",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Acehnese","O5",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Acehnese","O6",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Acehnese","O7",4,2.07944154167984,8,3,0,7,21,0.228571428571429,0.457142857142857
"Acehnese","O8",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Acehnese","O9",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Acehnese","O10",4,2.07944154167984,8,3,0,7,21,0.228571428571429,0.457142857142857
"Adang","O1",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Adang","O2",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Adang","O3",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Adang","O4",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Adang","O5",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Adang","O6",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Adang","O7",4,2.07944154167984,8,3,0,7,21,0.228571428571429,0.457142857142857
"Adang","O8",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Adang","O9",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Adang","O10",4,2.07944154167984,8,3,0,7,21,0.228571428571429,0.457142857142857
"Adioukrou","O1",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Adioukrou","O2",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Adioukrou","O3",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Adioukrou","O4",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Adioukrou","O5",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Adioukrou","O6",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Adioukrou","O7",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Adioukrou","O8",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Adioukrou","O9",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Adioukrou","O10",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Ainu","O1",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Ainu","O2",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Ainu","O3",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Ainu","O4",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Ainu","O5",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Ainu","O6",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Ainu","O7",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Ainu","O8",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Ainu","O9",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Ainu","O10",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Aklan","O1",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aklan","O2",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aklan","O3",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aklan","O4",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aklan","O5",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aklan","O6",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aklan","O7",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aklan","O8",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aklan","O9",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aklan","O10",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Akoose","O1",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Akoose","O2",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Akoose","O3",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Akoose","O4",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Akoose","O5",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Akoose","O6",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Akoose","O7",4,2.07944154167984,8,3,0,7,21,0.228571428571429,0.457142857142857
"Akoose","O8",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Akoose","O9",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Akoose","O10",4,2.07944154167984,8,3,0,7,21,0.228571428571429,0.457142857142857
"Albanian","O1",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Albanian","O2",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Albanian","O3",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Albanian","O4",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Albanian","O5",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Albanian","O6",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Albanian","O7",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Albanian","O8",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Albanian","O9",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Albanian","O10",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"Aleut","O1",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Aleut","O2",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Aleut","O3",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Aleut","O4",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Aleut","O5",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Aleut","O6",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Aleut","O7",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Aleut","O8",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Aleut","O9",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Aleut","O10",3,1.38629436111989,4,2,0,3,3,0.9,0.741666666666667
"Alladian","O1",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Alladian","O2",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Alladian","O3",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Alladian","O4",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Alladian","O5",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Alladian","O6",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Alladian","O7",4,2.07944154167984,8,3,0,7,21,0.228571428571429,0.457142857142857
"Alladian","O8",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Alladian","O9",4,2.07944154167984,8,3.25,6,7,21,0.228571428571429,0.457142857142857
"Alladian","O10",4,2.07944154167984,8,3,0,7,21,0.228571428571429,0.457142857142857
"Amahuaca","O1",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amahuaca","O2",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amahuaca","O3",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amahuaca","O4",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amahuaca","O5",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amahuaca","O6",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amahuaca","O7",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amahuaca","O8",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amahuaca","O9",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amahuaca","O10",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Amanab","O1",3,1.6094379124341,5,2.4,2,4,6,0.383333333333333,0.615
"Amanab","O2",3,1.6094379124341,5,2.4,2,4,6,0.383333333333333,0.615
"Amanab","O3",3,1.6094379124341,5,2.4,2,4,6,0.383333333333333,0.615
"Amanab","O4",3,1.6094379124341,5,2.4,2,4,6,0.383333333333333,0.615
"Amanab","O5",3,1.6094379124341,5,2.4,2,4,6,0.383333333333333,0.615
"Amanab","O6",3,1.6094379124341,5,2.6,3,4,6,0.383333333333333,0.615
"Amanab","O7",3,1.6094379124341,5,2.4,2,4,6,0.383333333333333,0.615
"Amanab","O8",3,1.6094379124341,5,2.6,3,4,6,0.383333333333333,0.615
"Amanab","O9",3,1.6094379124341,5,2.6,3,4,6,0.383333333333333,0.615
"Amanab","O10",3,1.6094379124341,5,2.4,2,4,6,0.383333333333333,0.615
"Apurinã","O1",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Apurinã","O2",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Apurinã","O3",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Apurinã","O4",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Apurinã","O5",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Apurinã","O6",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Apurinã","O7",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Apurinã","O8",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Apurinã","O9",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Apurinã","O10",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Arandai","O1",4,1.94591014905531,7,3,5,6,15,0.32,0.504761904761905
"Arandai","O2",4,1.94591014905531,7,3.28571428571429,7,6,15,0.32,0.504761904761905
"Arandai","O3",4,1.94591014905531,7,3,5,6,15,0.32,0.504761904761905
"Arandai","O4",4,1.94591014905531,7,3,5,6,15,0.32,0.504761904761905
"Arandai","O5",4,1.94591014905531,7,3,5,6,15,0.32,0.504761904761905
"Arandai","O6",4,1.94591014905531,7,3,5,6,15,0.32,0.504761904761905
"Arandai","O7",4,1.94591014905531,7,2.85714285714286,2,6,15,0.32,0.504761904761905
"Arandai","O8",4,1.94591014905531,7,3.28571428571429,7,6,15,0.32,0.504761904761905
"Arandai","O9",4,1.94591014905531,7,3,5,6,15,0.32,0.504761904761905
"Arandai","O10",4,1.94591014905531,7,2.85714285714286,2,6,15,0.32,0.504761904761905
"Atayal","O1",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Atayal","O2",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Atayal","O3",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Atayal","O4",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Atayal","O5",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Atayal","O6",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Atayal","O7",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Atayal","O8",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Atayal","O9",3,1.38629436111989,4,2.25,3,3,3,0.9,0.741666666666667
"Atayal","O10",3,1.38629436111989,4,2,0,3,3,0.9,0.741666666666667
"Au","O1",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Au","O2",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Au","O3",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Au","O4",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Au","O5",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Au","O6",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Au","O7",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Au","O8",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Au","O9",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Au","O10",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O1",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O2",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O3",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O4",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O5",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O6",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O7",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O8",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O9",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"Auyana","O10",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BAKAIRI","O1",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BAKAIRI","O2",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BAKAIRI","O3",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BAKAIRI","O4",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BAKAIRI","O5",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BAKAIRI","O6",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BAKAIRI","O7",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BAKAIRI","O8",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BAKAIRI","O9",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BAKAIRI","O10",2,1.38629436111989,4,2,0,3,3,0,0.666666666666667
"BANDJALANG","O1",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BANDJALANG","O2",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BANDJALANG","O3",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BANDJALANG","O4",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BANDJALANG","O5",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BANDJALANG","O6",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BANDJALANG","O7",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BANDJALANG","O8",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BANDJALANG","O9",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BANDJALANG","O10",2,1.09861228866811,3,1.66666666666667,1,2,1,1,0.833333333333333
"BARIBA","O1",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"BARIBA","O2",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"BARIBA","O3",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"BARIBA","O4",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"BARIBA","O5",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"BARIBA","O6",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
"BARIBA","O7",3,1.79175946922805,6,2.66666666666667,2,5,10,0.2,0.533333333333333
