"Language_Name","Contrastive_Order_Id","Num_Contrastive_Features","Entropy","Num_Segments","Average_Path_Length","Sum_Balance","Worst_Average_Path_Length","Worst_Sum_Balance","Language_Norm_Sum_Balance","Language_Norm_Average_Path_Length"
"DIOLA","O10",14,3.36729582998647,29,5.62068965517241,49,28,378,0.224338624338624,0.231773399014778
"DYIRBAL","O1",9,2.77258872223978,16,4.8125,31,15,105,0.291428571428571,0.329166666666667
"DYIRBAL","O2",11,2.77258872223978,16,5.125,36,15,105,0.291428571428571,0.329166666666667
"DYIRBAL","O3",9,2.77258872223978,16,4.25,12,15,105,0.291428571428571,0.329166666666667
"DYIRBAL","O4",9,2.77258872223978,16,5.625,46,15,105,0.291428571428571,0.329166666666667
"DYIRBAL","O5",9,2.77258872223978,16,4.625,28,15,105,0.291428571428571,0.329166666666667
"DYIRBAL","O6",10,2.77258872223978,16,5.125,32,15,105,0.291428571428571,0.329166666666667
"DYIRBAL","O7",11,2.77258872223978,16,4.875,28,15,105,0.291428571428571,0.329166666666667
"DYIRBAL","O8",11,2.77258872223978,16,5.0625,35,15,105,0.291428571428571,0.329166666666667
"DYIRBAL","O9",11,2.77258872223978,16,5.6875,45,15,105,0.291428571428571,0.329166666666667
"DYIRBAL","O10",11,2.77258872223978,16,4.1875,13,15,105,0.291428571428571,0.329166666666667
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O1",11,2.99573227355399,20,5.05,37,19,171,0.288304093567251,0.295526315789474
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O2",14,2.99573227355399,20,6.15,65,19,171,0.288304093567251,0.295526315789474
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O3",13,2.99573227355399,20,4.9,32,19,171,0.288304093567251,0.295526315789474
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O4",13,2.99573227355399,20,6.15,61,19,171,0.288304093567251,0.295526315789474
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O5",13,2.99573227355399,20,6.05,63,19,171,0.288304093567251,0.295526315789474
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O6",12,2.99573227355399,20,5.45,41,19,171,0.288304093567251,0.295526315789474
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O7",14,2.99573227355399,20,4.65,21,19,171,0.288304093567251,0.295526315789474
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O8",13,2.99573227355399,20,5.6,52,19,171,0.288304093567251,0.295526315789474
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O9",14,2.99573227355399,20,6.9,82,19,171,0.288304093567251,0.295526315789474
"Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","O10",14,2.99573227355399,20,5.25,39,19,171,0.288304093567251,0.295526315789474
"Hanga Hundi; Kwasengen; West Wosera","O1",12,3.13549421592915,23,5.17391304347826,41,22,231,0.253679653679654,0.263636363636364
"Hanga Hundi; Kwasengen; West Wosera","O2",14,3.13549421592915,23,6.17391304347826,72,22,231,0.253679653679654,0.263636363636364
"Hanga Hundi; Kwasengen; West Wosera","O3",14,3.13549421592915,23,5.1304347826087,38,22,231,0.253679653679654,0.263636363636364
"Hanga Hundi; Kwasengen; West Wosera","O4",13,3.13549421592915,23,6.04347826086957,69,22,231,0.253679653679654,0.263636363636364
"Hanga Hundi; Kwasengen; West Wosera","O5",14,3.13549421592915,23,6.26086956521739,74,22,231,0.253679653679654,0.263636363636364
"Hanga Hundi; Kwasengen; West Wosera","O6",14,3.13549421592915,23,5.91304347826087,60,22,231,0.253679653679654,0.263636363636364
"Hanga Hundi; Kwasengen; West Wosera","O7",15,3.13549421592915,23,5.08695652173913,33,22,231,0.253679653679654,0.263636363636364
"Hanga Hundi; Kwasengen; West Wosera","O8",15,3.13549421592915,23,6.21739130434783,73,22,231,0.253679653679654,0.263636363636364
"Hanga Hundi; Kwasengen; West Wosera","O9",16,3.13549421592915,23,6.8695652173913,88,22,231,0.253679653679654,0.263636363636364
"Hanga Hundi; Kwasengen; West Wosera","O10",15,3.13549421592915,23,5.1304347826087,38,22,231,0.253679653679654,0.263636363636364
"Kuot","O1",10,2.94443897916644,19,4.57894736842105,23,18,153,0.289542483660131,0.306140350877193
"Kuot","O2",12,2.94443897916644,19,6.15789473684211,63,18,153,0.289542483660131,0.306140350877193
"Kuot","O3",11,2.94443897916644,19,4.57894736842105,23,18,153,0.289542483660131,0.306140350877193
"Kuot","O4",10,2.94443897916644,19,5.94736842105263,55,18,153,0.289542483660131,0.306140350877193
"Kuot","O5",11,2.94443897916644,19,5.05263157894737,36,18,153,0.289542483660131,0.306140350877193
"Kuot","O6",11,2.94443897916644,19,5.36842105263158,38,18,153,0.289542483660131,0.306140350877193
"Kuot","O7",12,2.94443897916644,19,5.15789473684211,32,18,153,0.289542483660131,0.306140350877193
"Kuot","O8",13,2.94443897916644,19,6.36842105263158,63,18,153,0.289542483660131,0.306140350877193
"Kuot","O9",13,2.94443897916644,19,7.10526315789474,81,18,153,0.289542483660131,0.306140350877193
"Kuot","O10",12,2.94443897916644,19,4.78947368421053,29,18,153,0.289542483660131,0.306140350877193
"Malay","O1",12,3.29583686600433,27,5.88888888888889,65,26,325,0.249538461538462,0.247720797720798
"Malay","O2",16,3.29583686600433,27,7.92592592592593,134,26,325,0.249538461538462,0.247720797720798
"Malay","O3",14,3.29583686600433,27,5.33333333333333,46,26,325,0.249538461538462,0.247720797720798
"Malay","O4",13,3.29583686600433,27,7.25925925925926,102,26,325,0.249538461538462,0.247720797720798
"Malay","O5",12,3.29583686600433,27,5.7037037037037,58,26,325,0.249538461538462,0.247720797720798
"Malay","O6",14,3.29583686600433,27,6,64,26,325,0.249538461538462,0.247720797720798
"Malay","O7",13,3.29583686600433,27,5.88888888888889,55,26,325,0.249538461538462,0.247720797720798
"Malay","O8",15,3.29583686600433,27,6.44444444444444,84,26,325,0.249538461538462,0.247720797720798
"Malay","O9",16,3.29583686600433,27,8.40740740740741,151,26,325,0.249538461538462,0.247720797720798
"Malay","O10",13,3.29583686600433,27,5.55555555555556,52,26,325,0.249538461538462,0.247720797720798
"Manam","O1",9,2.89037175789616,18,4.5,21,17,136,0.263970588235294,0.302287581699346
"Manam","O2",10,2.89037175789616,18,5.55555555555556,48,17,136,0.263970588235294,0.302287581699346
"Manam","O3",9,2.89037175789616,18,4.5,21,17,136,0.263970588235294,0.302287581699346
"Manam","O4",10,2.89037175789616,18,5.33333333333333,42,17,136,0.263970588235294,0.302287581699346
"Manam","O5",11,2.89037175789616,18,5.44444444444444,40,17,136,0.263970588235294,0.302287581699346
"Manam","O6",9,2.89037175789616,18,5,28,17,136,0.263970588235294,0.302287581699346
"Manam","O7",11,2.89037175789616,18,4.66666666666667,24,17,136,0.263970588235294,0.302287581699346
"Manam","O8",11,2.89037175789616,18,5.38888888888889,43,17,136,0.263970588235294,0.302287581699346
"Manam","O9",11,2.89037175789616,18,5.88888888888889,54,17,136,0.263970588235294,0.302287581699346
"Manam","O10",11,2.89037175789616,18,5.11111111111111,38,17,136,0.263970588235294,0.302287581699346
"Matbat","O1",9,2.99573227355399,20,4.95,35,19,171,0.271345029239766,0.29
"Matbat","O2",12,2.99573227355399,20,5.7,54,19,171,0.271345029239766,0.29
"Matbat","O3",11,2.99573227355399,20,4.75,29,19,171,0.271345029239766,0.29
"Matbat","O4",11,2.99573227355399,20,6.15,63,19,171,0.271345029239766,0.29
"Matbat","O5",11,2.99573227355399,20,5.25,43,19,171,0.271345029239766,0.29
"Matbat","O6",11,2.99573227355399,20,5.7,46,19,171,0.271345029239766,0.29
"Matbat","O7",11,2.99573227355399,20,4.7,22,19,171,0.271345029239766,0.29
"Matbat","O8",12,2.99573227355399,20,6.15,63,19,171,0.271345029239766,0.29
"Matbat","O9",13,2.99573227355399,20,6.75,75,19,171,0.271345029239766,0.29
"Matbat","O10",11,2.99573227355399,20,5,34,19,171,0.271345029239766,0.29
"Maybrat","O1",8,2.77258872223978,16,4.4375,21,15,105,0.281904761904762,0.3275
"Maybrat","O2",11,2.77258872223978,16,4.75,26,15,105,0.281904761904762,0.3275
"Maybrat","O3",9,2.77258872223978,16,4.3125,15,15,105,0.281904761904762,0.3275
"Maybrat","O4",9,2.77258872223978,16,5.4375,37,15,105,0.281904761904762,0.3275
"Maybrat","O5",9,2.77258872223978,16,4.6875,29,15,105,0.281904761904762,0.3275
"Maybrat","O6",9,2.77258872223978,16,4.5625,25,15,105,0.281904761904762,0.3275
"Maybrat","O7",10,2.77258872223978,16,5,30,15,105,0.281904761904762,0.3275
"Maybrat","O8",11,2.77258872223978,16,5.625,48,15,105,0.281904761904762,0.3275
"Maybrat","O9",12,2.77258872223978,16,5.9375,47,15,105,0.281904761904762,0.3275
"Maybrat","O10",10,2.77258872223978,16,4.375,18,15,105,0.281904761904762,0.3275
"NGARINJIN","O1",14,3.17805383034795,24,5.625,57,23,253,0.256126482213439,0.261231884057971
"NGARINJIN","O2",12,3.17805383034795,24,6.54166666666667,85,23,253,0.256126482213439,0.261231884057971
"NGARINJIN","O3",13,3.17805383034795,24,5.08333333333333,30,23,253,0.256126482213439,0.261231884057971
"NGARINJIN","O4",14,3.17805383034795,24,6.83333333333333,92,23,253,0.256126482213439,0.261231884057971
"NGARINJIN","O5",12,3.17805383034795,24,6.125,69,23,253,0.256126482213439,0.261231884057971
"NGARINJIN","O6",13,3.17805383034795,24,5.625,49,23,253,0.256126482213439,0.261231884057971
"NGARINJIN","O7",15,3.17805383034795,24,6,64,23,253,0.256126482213439,0.261231884057971
"NGARINJIN","O8",14,3.17805383034795,24,5.75,56,23,253,0.256126482213439,0.261231884057971
"NGARINJIN","O9",13,3.17805383034795,24,7.375,109,23,253,0.256126482213439,0.261231884057971
"NGARINJIN","O10",14,3.17805383034795,24,5.125,37,23,253,0.256126482213439,0.261231884057971
"Namia","O1",10,2.70805020110221,15,4.2,15,14,91,0.301098901098901,0.340952380952381
"Namia","O2",10,2.70805020110221,15,4.86666666666667,29,14,91,0.301098901098901,0.340952380952381
"Namia","O3",9,2.70805020110221,15,4.33333333333333,21,14,91,0.301098901098901,0.340952380952381
"Namia","O4",9,2.70805020110221,15,5.53333333333333,43,14,91,0.301098901098901,0.340952380952381
"Namia","O5",10,2.70805020110221,15,4.53333333333333,26,14,91,0.301098901098901,0.340952380952381
"Namia","O6",9,2.70805020110221,15,5.06666666666667,32,14,91,0.301098901098901,0.340952380952381
"Namia","O7",11,2.70805020110221,15,5.06666666666667,34,14,91,0.301098901098901,0.340952380952381
"Namia","O8",11,2.70805020110221,15,4.66666666666667,28,14,91,0.301098901098901,0.340952380952381
"Namia","O9",11,2.70805020110221,15,5.26666666666667,33,14,91,0.301098901098901,0.340952380952381
"Namia","O10",11,2.70805020110221,15,4.2,13,14,91,0.301098901098901,0.340952380952381
"Ningil","O1",12,3.04452243772342,21,5,35,20,190,0.278421052631579,0.28547619047619
"Ningil","O2",14,3.04452243772342,21,6.33333333333333,73,20,190,0.278421052631579,0.28547619047619
"Ningil","O3",14,3.04452243772342,21,4.90476190476191,31,20,190,0.278421052631579,0.28547619047619
"Ningil","O4",14,3.04452243772342,21,6.28571428571429,64,20,190,0.278421052631579,0.28547619047619
"Ningil","O5",13,3.04452243772342,21,5.61904761904762,56,20,190,0.278421052631579,0.28547619047619
"Ningil","O6",13,3.04452243772342,21,5.80952380952381,52,20,190,0.278421052631579,0.28547619047619
"Ningil","O7",15,3.04452243772342,21,5.52380952380952,48,20,190,0.278421052631579,0.28547619047619
"Ningil","O8",14,3.04452243772342,21,5.76190476190476,57,20,190,0.278421052631579,0.28547619047619
"Ningil","O9",14,3.04452243772342,21,7.14285714285714,90,20,190,0.278421052631579,0.28547619047619
"Ningil","O10",14,3.04452243772342,21,4.71428571428571,23,20,190,0.278421052631579,0.28547619047619
"Samo","O1",10,2.89037175789616,18,4.61111111111111,25,17,136,0.302205882352941,0.316013071895425
"Samo","O2",12,2.89037175789616,18,5.61111111111111,49,17,136,0.302205882352941,0.316013071895425
"Samo","O3",12,2.89037175789616,18,4.77777777777778,26,17,136,0.302205882352941,0.316013071895425
"Samo","O4",11,2.89037175789616,18,5.94444444444444,53,17,136,0.302205882352941,0.316013071895425
"Samo","O5",12,2.89037175789616,18,5,36,17,136,0.302205882352941,0.316013071895425
"Samo","O6",12,2.89037175789616,18,5.66666666666667,44,17,136,0.302205882352941,0.316013071895425
"Samo","O7",11,2.89037175789616,18,4.55555555555556,22,17,136,0.302205882352941,0.316013071895425
"Samo","O8",13,2.89037175789616,18,6.11111111111111,62,17,136,0.302205882352941,0.316013071895425
"Samo","O9",13,2.89037175789616,18,6.61111111111111,67,17,136,0.302205882352941,0.316013071895425
"Samo","O10",11,2.89037175789616,18,4.83333333333333,27,17,136,0.302205882352941,0.316013071895425
"Selaru","O1",11,2.94443897916644,19,4.73684210526316,28,18,153,0.316339869281046,0.313450292397661
"Selaru","O2",14,2.94443897916644,19,5.89473684210526,54,18,153,0.316339869281046,0.313450292397661
"Selaru","O3",13,2.94443897916644,19,4.84210526315789,30,18,153,0.316339869281046,0.313450292397661
"Selaru","O4",13,2.94443897916644,19,6.63157894736842,70,18,153,0.316339869281046,0.313450292397661
"Selaru","O5",11,2.94443897916644,19,5.21052631578947,43,18,153,0.316339869281046,0.313450292397661
"Selaru","O6",13,2.94443897916644,19,5.57894736842105,46,18,153,0.316339869281046,0.313450292397661
"Selaru","O7",13,2.94443897916644,19,5.31578947368421,39,18,153,0.316339869281046,0.313450292397661
"Selaru","O8",12,2.94443897916644,19,6.10526315789474,62,18,153,0.316339869281046,0.313450292397661
"Selaru","O9",14,2.94443897916644,19,7,77,18,153,0.316339869281046,0.313450292397661
"Selaru","O10",12,2.94443897916644,19,5.10526315789474,35,18,153,0.316339869281046,0.313450292397661
"Southern Nuautl","O1",10,2.83321334405622,17,4.52941176470588,23,16,120,0.313333333333333,0.327205882352941
"Southern Nuautl","O2",12,2.83321334405622,17,5.35294117647059,39,16,120,0.313333333333333,0.327205882352941
"Southern Nuautl","O3",11,2.83321334405622,17,4.58823529411765,24,16,120,0.313333333333333,0.327205882352941
"Southern Nuautl","O4",12,2.83321334405622,17,6.17647058823529,55,16,120,0.313333333333333,0.327205882352941
"Southern Nuautl","O5",10,2.83321334405622,17,4.94117647058824,36,16,120,0.313333333333333,0.327205882352941
"Southern Nuautl","O6",11,2.83321334405622,17,5.17647058823529,36,16,120,0.313333333333333,0.327205882352941
"Southern Nuautl","O7",12,2.83321334405622,17,5.17647058823529,36,16,120,0.313333333333333,0.327205882352941
"Southern Nuautl","O8",11,2.83321334405622,17,5.23529411764706,41,16,120,0.313333333333333,0.327205882352941
"Southern Nuautl","O9",12,2.83321334405622,17,6.23529411764706,56,16,120,0.313333333333333,0.327205882352941
"Southern Nuautl","O10",12,2.83321334405622,17,4.94117647058824,30,16,120,0.313333333333333,0.327205882352941
"TIRURAY","O1",12,3.09104245335832,22,5,34,21,210,0.287619047619048,0.283549783549784
"TIRURAY","O2",14,3.09104245335832,22,6.90909090909091,88,21,210,0.287619047619048,0.283549783549784
"TIRURAY","O3",14,3.09104245335832,22,5.04545454545455,37,21,210,0.287619047619048,0.283549783549784
"TIRURAY","O4",14,3.09104245335832,22,7,86,21,210,0.287619047619048,0.283549783549784
"TIRURAY","O5",12,3.09104245335832,22,5.86363636363636,65,21,210,0.287619047619048,0.283549783549784
"TIRURAY","O6",14,3.09104245335832,22,5.86363636363636,55,21,210,0.287619047619048,0.283549783549784
"TIRURAY","O7",14,3.09104245335832,22,5.54545454545455,44,21,210,0.287619047619048,0.283549783549784
"TIRURAY","O8",14,3.09104245335832,22,5.59090909090909,53,21,210,0.287619047619048,0.283549783549784
"TIRURAY","O9",15,3.09104245335832,22,7.63636363636364,106,21,210,0.287619047619048,0.283549783549784
"TIRURAY","O10",12,3.09104245335832,22,5.09090909090909,36,21,210,0.287619047619048,0.283549783549784
"Tatuyo","O1",10,2.83321334405622,17,4.70588235294118,26,16,120,0.278333333333333,0.315441176470588
"Tatuyo","O2",11,2.83321334405622,17,4.82352941176471,28,16,120,0.278333333333333,0.315441176470588
"Tatuyo","O3",10,2.83321334405622,17,4.47058823529412,20,16,120,0.278333333333333,0.315441176470588
"Tatuyo","O4",11,2.83321334405622,17,6.29411764705882,59,16,120,0.278333333333333,0.315441176470588
"Tatuyo","O5",10,2.83321334405622,17,4.64705882352941,27,16,120,0.278333333333333,0.315441176470588
"Tatuyo","O6",10,2.83321334405622,17,4.58823529411765,24,16,120,0.278333333333333,0.315441176470588
"Tatuyo","O7",11,2.83321334405622,17,5.29411764705882,40,16,120,0.278333333333333,0.315441176470588
"Tatuyo","O8",11,2.83321334405622,17,5.11764705882353,37,16,120,0.278333333333333,0.315441176470588
"Tatuyo","O9",11,2.83321334405622,17,5.70588235294118,45,16,120,0.278333333333333,0.315441176470588
"Tatuyo","O10",11,2.83321334405622,17,4.82352941176471,28,16,120,0.278333333333333,0.315441176470588
"Wayana","O1",9,2.77258872223978,16,4.1875,13,15,105,0.313333333333333,0.33125
"Wayana","O2",11,2.77258872223978,16,4.875,30,15,105,0.313333333333333,0.33125
"Wayana","O3",10,2.77258872223978,16,4.6875,29,15,105,0.313333333333333,0.33125
"Wayana","O4",10,2.77258872223978,16,5.875,52,15,105,0.313333333333333,0.33125
"Wayana","O5",12,2.77258872223978,16,5.75,52,15,105,0.313333333333333,0.33125
"Wayana","O6",11,2.77258872223978,16,4.8125,29,15,105,0.313333333333333,0.33125
"Wayana","O7",11,2.77258872223978,16,4.625,28,15,105,0.313333333333333,0.33125
"Wayana","O8",12,2.77258872223978,16,5.5,44,15,105,0.313333333333333,0.33125
"Wayana","O9",12,2.77258872223978,16,4.625,24,15,105,0.313333333333333,0.33125
"Wayana","O10",11,2.77258872223978,16,4.75,28,15,105,0.313333333333333,0.33125
"YIDINY","O1",9,2.77258872223978,16,4.8125,31,15,105,0.291428571428571,0.329166666666667
"YIDINY","O2",11,2.77258872223978,16,5.125,36,15,105,0.291428571428571,0.329166666666667
"YIDINY","O3",9,2.77258872223978,16,4.25,12,15,105,0.291428571428571,0.329166666666667
"YIDINY","O4",9,2.77258872223978,16,5.625,46,15,105,0.291428571428571,0.329166666666667
"YIDINY","O5",9,2.77258872223978,16,4.625,28,15,105,0.291428571428571,0.329166666666667
"YIDINY","O6",10,2.77258872223978,16,5.125,32,15,105,0.291428571428571,0.329166666666667
"YIDINY","O7",11,2.77258872223978,16,4.875,28,15,105,0.291428571428571,0.329166666666667
"YIDINY","O8",11,2.77258872223978,16,5.0625,35,15,105,0.291428571428571,0.329166666666667
"YIDINY","O9",11,2.77258872223978,16,5.6875,45,15,105,0.291428571428571,0.329166666666667
